;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2000;49.99%;5.83%;0.00%;-37.01%;-3.75%;29.87%;-33.00%;0.00%;-10.45%;11.67%;0.00%;4.48%;-12.50%
2001;28.57%;32.22%;11.76%;35.34%;-18.33%;-9.52%;0.00%;-24.81%;-27.00%;0.00%;0.00%;0.00%;4.29%
2002;27.40%;0.00%;43.01%;0.00%;0.00%;-19.55%;0.00%;0.00%;0.00%;0.00%;-31.78%;0.00%;0.00%
2003;0.00%;0.00%;0.00%;13.70%;24.10%;0.00%;-0.00%;-9.71%;-0.00%;4.30%;4.12%;31.68%;82.19%
2004;5.26%;5.00%;-2.72%;2.80%;12.24%;4.85%;15.61%;-6.50%;17.65%;-9.09%;-1.50%;-0.00%;48.12%
2005;-5.08%;11.76%;-0.96%;-4.83%;-2.03%;27.98%;-21.86%;7.25%;-3.38%;3.50%;5.80%;10.96%;23.35%
2006;15.23%;9.64%;-11.07%;2.56%;8.21%;7.59%;-1.84%;2.19%;6.12%;11.53%;17.05%;23.62%;130.45%
2007;15.00%;-1.71%;-0.00%;42.18%;48.11%;31.28%;-30.95%;-10.48%;-13.71%;7.41%;-0.25%;-4.17%;71.14%
2008;-17.57%;1.27%;-8.13%;6.35%;24.73%;-18.80%;-8.42%;-5.75%;-22.93%;-28.80%;12.89%;16.14%;-48.70%
2009;1.86%;-0.17%;16.67%;2.29%;6.15%;3.95%;6.84%;6.64%;18.89%;4.67%;11.61%;8.00%;128.81%
2010;-2.96%;7.71%;3.23%;-7.33%;-10.07%;8.09%;15.03%;7.74%;3.85%;9.88%;7.00%;-6.80%;37.06%
2011;-4.47%;6.67%;7.46%;-5.10%;-5.60%;2.86%;-13.83%;0.45%;9.11%;3.53%;5.11%;0.00%;3.70%
2012;6.76%;1.27%;2.50%;-9.71%;-16.97%;0.53%;-1.96%;10.00%;0.91%;-3.64%;2.67%;-0.94%;-10.93%
2013;2.89%;0.00%;0.91%;6.97%;-2.65%;0.00%;0.00%;0.00%;-6.42%;0.00%;0.00%;0.00%;1.18%
2014;0.00%;-30.60%;8.16%;3.39%;0.00%;1.35%;-1.64%;7.58%;15.34%;0.00%;1.20%;-8.64%;-11.24%
2015;-10.65%;0.00%;-6.28%;0.00%;0.29%;1.90%;-14.18%;-15.26%;-23.12%;6.67%;8.59%;4.09%;-42.32%
2016;13.24%;4.70%;24.07%;23.90%;-14.04%;9.73%;77.04%;-11.64%;-26.74%;0.00%;-6.92%;-7.12%;70.32%
2017;185.71%;-28.00%;-16.86%;0.47%;16.49%;0.00%;0.00%;-3.66%;0.95%;27.31%;-5.22%;-13.76%;102.61%
2018;38.45%;-15.61%;17.48%;-23.73%;-1.25%;0.00%;0.00%;-24.26%;1.21%;14.94%;15.26%;10.55%;16.08%
2019;-2.08%;31.91%;-10.17%;-7.27%;-0.33%;-3.36%;5.46%;-12.75%;9.91%;-8.19%;2.65%;10.52%;9.15%
2020;-4.06%;-3.73%;-7.64%;13.81%;-1.67%;-18.21%;13.94%;-0.68%;-10.25%;-10.35%;2.91%;11.38%;-18.50%
2021;-10.66%;4.52%;-5.98%;10.48%;1.26%;5.00%;-8.35%;-1.22%;-0.70%;1.15%;-1.70%;-1.89%;-9.56%
2022;8.33%;-5.44%;-6.15%;5.69%;-2.45%;8.84%;-0.35%;-0.52%;1.56%;-4.32%;-9.40%;17.10%;10.25%
2023;-15.76%;-4.12%;9.56%;12.38%;7.62%;2.26%;-1.20%;1.70%;3.21%;0.48%;-5.21%;-0.56%;7.51%
2024;3.30%;-0.16%;-7.35%;-11.71%;1.36%;0.15%;0.67%;6.67%;8.91%;-2.83%;-0.59%;-8.88%;-11.86%
2025;1.35%;-6.67%;8.97%;14.47%;-9.25%;-2.91%;9.15%;0.00%;0.00%;0.00%;0.00%;0.00%;13.47%
