;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2000;96.77%;1.64%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;100.00%
2001;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2002;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2003;0.00%;0.00%;0.00%;0.00%;0.00%;-67.74%;-50.00%;0.00%;50.00%;0.00%;0.00%;0.00%;-75.81%
2004;-99.98%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-99.98%
2005;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2006;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2007;0.00%;-98.50%;-33.33%;1.67%;260.66%;36.36%;53.33%;-26.09%;29.41%;47.73%;66.15%;-10.56%;-83.90%
2008;56.11%;24.01%;-3.64%;29.52%;-14.22%;-20.08%;-23.87%;29.56%;-18.12%;0.62%;-17.08%;13.17%;26.29%
2009;-19.02%;-6.28%;-0.65%;-0.22%;16.78%;-5.97%;2.38%;-9.30%;19.66%;-1.43%;6.52%;0.00%;-3.61%
2010;4.08%;-3.27%;-4.73%;-12.77%;-7.32%;0.00%;2.63%;-7.69%;-1.96%;-0.00%;2.94%;-5.71%;-30.09%
2011;0.00%;-6.06%;0.00%;3.23%;3.12%;3.03%;2.94%;2.86%;-11.11%;0.00%;0.00%;3.12%;0.00%
2012;-3.03%;-3.12%;0.00%;-9.68%;-10.71%;-8.00%;-21.74%;-11.11%;12.50%;-22.22%;0.00%;-14.29%;-63.64%
2013;-25.00%;11.11%;-0.00%;-0.00%;-30.00%;-14.29%;0.00%;16.67%;42.86%;0.00%;-10.00%;-11.11%;-33.33%
2014;0.00%;-12.50%;0.00%;-14.29%;0.00%;50.00%;-22.22%;42.86%;-10.00%;-22.22%;0.00%;-14.29%;-25.00%
2015;0.00%;-16.67%;20.00%;0.00%;50.00%;-22.22%;28.57%;-22.22%;-14.29%;0.00%;-33.33%;25.00%;-16.67%
2016;-20.00%;-25.00%;66.67%;0.00%;0.00%;-40.00%;35.67%;-9.09%;-5.41%;-5.71%;-9.09%;1.67%;-39.00%
2017;9.84%;1.19%;-11.50%;-8.33%;3.64%;-5.61%;7.81%;-6.55%;2.95%;-5.38%;6.44%;1.42%;-6.56%
2018;-8.77%;13.08%;-11.90%;4.25%;5.56%;-14.04%;-0.00%;-9.80%;4.07%;6.09%;0.41%;-6.94%;-20.00%
2019;0.88%;-2.17%;-6.67%;23.81%;100.38%;-10.94%;31.25%;11.49%;-2.80%;-3.03%;-10.94%;3.51%;158.77%
2020;3.39%;-8.69%;-25.49%;3.86%;-10.21%;41.60%;1.28%;2.16%;12.70%;-8.45%;7.01%;11.82%;18.64%
2021;4.00%;-5.49%;45.35%;44.00%;4.24%;11.59%;-26.81%;-9.14%;-6.64%;-13.75%;-17.50%;-13.65%;-8.71%
2022;-5.32%;-6.45%;22.79%;9.93%;-3.14%;-7.03%;-6.98%;19.84%;-15.25%;-3.85%;1.60%;-2.83%;-3.44%
2023;-1.30%;21.51%;18.78%;2.39%;3.56%;30.90%;41.39%;-7.25%;-6.25%;7.67%;12.07%;4.92%;207.78%
2024;16.69%;-9.07%;3.67%;-12.02%;-41.78%;10.28%;26.02%;7.67%;11.37%;13.85%;-3.99%;9.75%;12.64%
2025;30.90%;-0.96%;6.31%;-3.46%;-16.34%;7.10%;1.88%;26.60%;0.00%;0.00%;0.00%;0.00%;53.76%
