;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2004;0.00%;0.00%;0.00%;0.00%;0.00%;-5.36%;-2.87%;1.01%;10.38%;2.96%;7.68%;32.78%;50.89%
2005;-7.93%;-3.44%;-8.81%;4.37%;12.65%;-12.76%;0.43%;14.31%;-9.39%;8.31%;29.79%;30.52%;58.70%
2006;2.08%;3.35%;-16.95%;34.41%;-9.43%;9.29%;-10.10%;6.92%;1.54%;-12.13%;-6.28%;3.01%;-3.50%
2007;0.24%;-4.51%;3.83%;-7.96%;10.28%;0.34%;-27.11%;-6.47%;2.59%;7.34%;-3.71%;-4.38%;-30.05%
2008;-22.42%;-13.76%;-10.89%;0.96%;-3.59%;-28.95%;-10.94%;-8.15%;-18.49%;-21.51%;-7.04%;13.65%;-77.20%
2009;3.43%;-8.00%;-29.48%;13.23%;13.55%;27.37%;26.08%;26.37%;5.82%;-0.60%;37.04%;4.28%;163.17%
2010;-11.43%;6.28%;-6.22%;3.59%;-12.12%;5.32%;14.59%;-7.35%;14.32%;13.10%;-6.47%;-8.56%;-0.64%
2011;-5.14%;-7.52%;-0.82%;-0.18%;-8.32%;-6.57%;-35.59%;0.33%;-14.95%;31.93%;-0.07%;-7.85%;-50.32%
2012;-3.38%;24.71%;-18.68%;-16.74%;-20.79%;10.95%;7.06%;1.57%;19.28%;-12.27%;0.99%;25.85%;3.70%
2013;12.33%;-13.25%;-6.52%;5.70%;-25.04%;-22.45%;8.31%;9.85%;23.28%;6.99%;-12.53%;5.75%;-18.76%
2014;-8.40%;15.42%;-1.26%;30.90%;-8.03%;-8.73%;14.23%;1.09%;-15.71%;9.57%;16.93%;1.27%;44.85%
2015;-19.50%;-17.76%;-22.19%;-2.81%;2.50%;-5.39%;-22.93%;-26.76%;-11.78%;-3.27%;-3.94%;-26.10%;-83.40%
2016;-39.29%;50.98%;19.91%;-11.91%;-6.97%;51.98%;48.70%;23.39%;-1.42%;25.96%;-31.04%;-14.76%;83.33%
2017;35.50%;35.46%;-1.65%;20.38%;-22.31%;-3.21%;18.54%;26.59%;17.83%;3.75%;1.37%;3.99%;216.02%
2018;24.04%;6.02%;12.76%;-10.30%;-30.54%;-22.76%;32.53%;-18.83%;-1.43%;66.52%;17.39%;16.20%;71.92%
2019;-1.51%;7.85%;-2.85%;-12.05%;18.44%;20.83%;25.67%;-18.97%;-2.71%;13.31%;-6.94%;8.04%;46.61%
2020;-6.93%;-25.26%;-55.59%;9.06%;-2.98%;54.20%;-3.45%;-0.11%;-4.53%;-8.14%;49.90%;6.04%;-32.23%
2021;-3.97%;-9.69%;-0.55%;9.02%;14.33%;-14.36%;-10.28%;-3.11%;3.76%;-26.70%;5.40%;6.44%;-31.72%
2022;7.40%;-5.52%;-0.46%;-11.57%;-4.60%;-37.49%;-7.83%;20.81%;-11.58%;7.61%;-13.53%;-11.67%;-56.90%
2023;4.36%;-27.81%;20.80%;-0.60%;25.30%;58.29%;-26.88%;-27.00%;-5.97%;29.35%;6.20%;-1.21%;22.21%
2024;-68.45%;-10.25%;-33.86%;-21.43%;-15.91%;-7.21%;10.68%;-5.26%;1.85%;0.91%;20.72%;-2.99%;-85.51%
2025;30.77%;-18.24%;-0.72%;-10.87%;19.51%;-85.58%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-83.69%
