;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2012;0.00%;0.00%;0.00%;0.00%;0.00%;-32.31%;-9.09%;10.00%;0.00%;126.82%;0.00%;32.41%;103.30%
2013;5.73%;5.93%;0.19%;7.71%;11.09%;-0.84%;5.55%;-1.14%;-1.93%;4.06%;20.62%;-0.73%;69.77%
2014;-6.06%;18.49%;14.19%;-4.81%;19.73%;8.95%;-2.49%;11.30%;-8.52%;14.82%;1.25%;-14.43%;55.88%
2015;-19.80%;-16.06%;-0.87%;7.93%;2.99%;4.85%;-19.75%;-9.11%;-11.18%;27.89%;-6.19%;3.03%;-37.71%
2016;-10.81%;17.29%;15.15%;11.50%;-13.44%;22.74%;6.18%;-4.43%;7.17%;7.51%;-9.12%;-7.75%;39.87%
2017;1.35%;1.18%;-2.85%;12.58%;-3.01%;2.55%;1.41%;19.16%;11.57%;-10.27%;0.72%;1.55%;38.03%
2018;-11.68%;-4.62%;-12.26%;3.01%;-22.84%;-13.78%;21.24%;-9.56%;11.55%;0.18%;-8.06%;-15.52%;-51.79%
2019;28.86%;-4.02%;-3.37%;-8.02%;6.05%;6.09%;14.49%;-19.75%;10.91%;-13.51%;6.00%;11.51%;28.86%
2020;1.66%;-13.17%;-60.36%;38.50%;-5.05%;25.67%;25.26%;-31.16%;-9.12%;-17.18%;9.32%;-1.28%;-59.49%
2021;-2.38%;-17.26%;6.42%;-2.76%;9.04%;2.61%;-15.94%;-11.81%;-15.58%;-8.49%;0.00%;-0.81%;-46.87%
2022;4.88%;-12.40%;25.22%;-13.43%;8.16%;-19.25%;5.61%;9.73%;18.55%;11.90%;-31.91%;-5.36%;-13.82%
2023;12.26%;-15.13%;-7.43%;9.09%;41.67%;12.80%;2.76%;-12.84%;-0.68%;0.00%;0.00%;0.00%;36.79%
