papel;tipo;empresa;setor;cotacao;dt_ult_cotacao;min_52_sem;max_52_sem;vol_med;valor_mercado;valor_firma;ult_balanco_pro;nr_acoes;os_dia;pl;lpa;pvp;vpa;p_ebit;marg_bruta;psr;marg_ebit;p_ativo;marg_liquida;p_cap_giro;ebit_ativo;p_ativo_circ_liq;roic;div_yield;roe;ev_ebitda;liquidez_corr;ev_ebit;cres_rec;ativo;disponibilidades;ativo_circulante;divd_bruta;divd_liquida;patr_liquido;lucro_liquido_12m;lucro_liquido_3m
ALLD3;ON NM;ALLIED ON NM;Comércio;5.92;26/05/2026;4.94;8.24;3035990.0;568092000.0;702832000.0;31/03/2026;95961500;-34.0;166.0;357.0;37.0;1602.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43.0;0.0;0.0;510.0;0.0;0.0;0.0;0.0;0.0;3390300000.0;290420000.0;2446600000.0;425160000.0;134740000.0;1537550000.0;342338000.0;24687000.0
ALOS3;ON;ALLOS ON;Exploração de Imóveis;28.68;26/05/2026;19.43;33.15;169310000.0;14460200000.0;12304500000.0;31/03/2026;504191000;-38.0;1747.0;164.0;112.0;2571.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.0;0.0;0.0;90.0;0.0;0.0;0.0;0.0;0.0;24860200000.0;2155690000.0;2933950000.0;0.0;-2155690000.0;12964600000.0;827798000.0;248302000.0
ALPA3;ON N1;ALPARGATAS ON N1;Tecidos, Vestuário e Calçados;10.1;26/05/2026;6.22;13.33;467977.0;6898930000.0;7378670000.0;31/03/2026;683062000;80.0;1114.0;91.0;199.0;506.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;136.0;0.0;0.0;173.0;0.0;0.0;0.0;0.0;0.0;6287100000.0;794729000.0;3021730000.0;1274470000.0;479745000.0;3458800000.0;619256000.0;162809000.0
ALPA4;PN N1;ALPARGATAS PN N1;Tecidos, Vestuário e Calçados;12.64;26/05/2026;7.18;16.06;27339300.0;8633900000.0;9113650000.0;31/03/2026;683062000;72.0;1394.0;91.0;250.0;506.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;136.0;0.0;0.0;142.0;0.0;0.0;0.0;0.0;0.0;6287100000.0;794729000.0;3021730000.0;1274470000.0;479745000.0;3458800000.0;619256000.0;162809000.0
ALPK3;ON NM;ESTAPAR ON NM;Serviços Diversos;4.44;26/05/2026;2.8;5.39;630635.0;973717000.0;2231280000.0;31/03/2026;219306000;-199.0;7195.0;6.0;269.0;165.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;99.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;2596930000.0;261921000.0;518545000.0;1519480000.0;1257560000.0;361758000.0;13533000.0;1788000.0
ALUP11;UNT N2;ALUPAR UNT N2;Energia Elétrica;32.64;26/05/2026;28.11;36.54;32938500.0;10759000000.0;20084500000.0;31/03/2026;988881000;-109.0;965.0;338.0;116.0;2817.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;79.0;0.0;0.0;33.0;0.0;0.0;0.0;0.0;0.0;34341800000.0;5246160000.0;8297840000.0;14571600000.0;9325490000.0;9286800000.0;1114850000.0;198067000.0
ALUP3;ON N2;ALUPAR ON N2;Energia Elétrica;12.34;26/05/2026;9.96;13.91;64377.0;12202800000.0;21528300000.0;31/03/2026;988881000;475.0;1095.0;113.0;131.0;939.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;79.0;0.0;0.0;29.0;0.0;0.0;0.0;0.0;0.0;34341800000.0;5246160000.0;8297840000.0;14571600000.0;9325490000.0;9286800000.0;1114850000.0;198067000.0
ALUP4;PN N2;ALUPAR PN N2;Energia Elétrica;10.27;26/05/2026;9.02;11.46;176319.0;10155800000.0;19481300000.0;31/03/2026;988881000;-134.0;911.0;113.0;109.0;939.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;79.0;0.0;0.0;35.0;0.0;0.0;0.0;0.0;0.0;34341800000.0;5246160000.0;8297840000.0;14571600000.0;9325490000.0;9286800000.0;1114850000.0;198067000.0
AMAR3;ON NM;LOJAS MARISA ON NM;Comércio;0.67;26/05/2026;0.67;1.48;125619.0;344056000.0;1151980000.0;31/03/2026;513516000;-290.0;-218.0;-31.0;267.0;25.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;84.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2038200000.0;10626000.0;572272000.0;818551000.0;807925000.0;128818000.0;-158161000.0;-95815000.0
AMBP3;ON NM;AMBIPAR ON NM;Água e Saneamento;0.17;26/05/2026;0.17;19.57;1019280.0;283971000.0;6640380000.0;30/06/2025;1670420000;0.0;-111.0;-15.0;26.0;65.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;67.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16918400000.0;4684890000.0;7328510000.0;11041300000.0;6356410000.0;1093330000.0;-256625000.0;-171760000.0
AMER3;ON;AMERICANAS ON;Comércio;5.01;26/05/2026;4.65;8.07;19780500.0;1003230000.0;2522230000.0;31/03/2026;200245000;-234.0;-965.0;-52.0;23.0;2212.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-44.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16167000000.0;550000000.0;7757000000.0;2069000000.0;1519000000.0;4430000000.0;-104000000.0;-329000000.0
AMOB3;ON NM;AUTOMOB ON NM;Automóveis e Motocicletas;14.48;26/05/2026;10.3;15.01;675020.0;548589000.0;3063850000.0;31/03/2026;37886000;-136.0;-179.0;-810.0;28.0;5179.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8435990000.0;488194000.0;4721900000.0;3003450000.0;2515260000.0;1962210000.0;-307011000.0;-56750000.0
ANIM3;ON NM;ANIMA ON NM;Diversos;3.34;26/05/2026;2.88;5.17;27533500.0;1348920000.0;5491770000.0;31/03/2026;403869000;-147.0;1005.0;33.0;56.0;592.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;115.0;0.0;0.0;23.0;0.0;0.0;0.0;0.0;0.0;10556000000.0;1732160000.0;2713580000.0;5875010000.0;4142850000.0;2388890000.0;134244000.0;106213000.0
ARML3;ON NM;ARMAC ON NM;Diversos;3.78;26/05/2026;2.61;6.17;6434320.0;1309750000.0;3469930000.0;31/03/2026;346494000;161.0;2589.0;15.0;103.0;369.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;71.0;0.0;0.0;145.0;0.0;0.0;0.0;0.0;0.0;5628600000.0;1033850000.0;2010420000.0;3194030000.0;2160190000.0;1277800000.0;50588000.0;-3338000.0
ARND3;ON NM;ARANDU ON NM;Programas e Serviços;0.69;26/05/2026;0.61;4.1;1074.0;97284300.0;95005300.0;30/09/2025;140992000;-143.0;-22.0;-311.0;83.0;83.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-81.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;293011000.0;100441000.0;182125000.0;98162000.0;-2279000.0;117149000.0;-438550000.0;-48598000.0
ASAI3;ON NM;ASSAI ON NM;Comércio e Distribuição;9.11;26/05/2026;7.02;11.73;121316000.0;12330700000.0;24338700000.0;31/03/2026;1353530000;-11.0;1762.0;52.0;209.0;435.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;132.0;0.0;0.0;11.0;0.0;0.0;0.0;0.0;0.0;47199000000.0;4366000000.0;17408000000.0;16374000000.0;12008000000.0;5887000000.0;700000000.0;320000000.0
ATED3;ON;ATOM EDUC ON;Diversos;2.21;26/05/2026;1.78;2.51;19886.0;52609000.0;51156000.0;31/03/2026;23805000;0.0;-1057.0;-21.0;324.0;68.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21127000.0;2696000.0;8793000.0;1243000.0;-1453000.0;16248000.0;-4975000.0;-1901000.0
AUAU3;ON NM;PETZCOBASI ON NM;Comércio;3.4;26/05/2026;2.8;3.87;14077400.0;2926700000.0;2768770000.0;31/03/2026;860794000;0.0;0.0;0.0;95.0;359.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;6835590000.0;544314000.0;2265170000.0;386382000.0;-157932000.0;3091700000.0;0.0;39398000.0
AURA33;DR3;AURA 360 DR3;Mineração;127.3;26/05/2026;39.14;179.86;115109000.0;27649000000.0;28386300000.0;31/03/2026;217196000;279.0;5882.0;216.0;1755.0;725.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;396.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;0.0;8585180000.0;1397700000.0;2693960000.0;2134990000.0;737288000.0;1575520000.0;470084000.0;500444000.0
AURE3;ON NM;AUREN ON NM;Energia Elétrica;12.5;26/05/2026;8.94;14.61;48814400.0;13129700000.0;33414200000.0;31/03/2026;1050380000;-40.0;-1015.0;-123.0;110.0;1134.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;47381500000.0;3571880000.0;7409420000.0;23856300000.0;20284400000.0;11909600000.0;-1293870000.0;-621338000.0
AVLL3;ON NM;ALPHAVILLE ON NM;Construção Civil;0.64;26/05/2026;0.64;2.36;45695.0;125011000.0;698700000.0;31/03/2026;195330000;0.0;-93.0;-69.0;-56.0;-113.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;99.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1304640000.0;175794000.0;515027000.0;749483000.0;573689000.0;-221547000.0;-134549000.0;-36021000.0
AXIA3;ON N1;AXIA ENERGIA ON N1;Energia Elétrica;53.51;26/05/2026;27.74;67.15;592650000.0;156005000000.0;201851000000.0;31/03/2026;2915430000;-164.0;1635.0;327.0;129.0;4155.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.0;0.0;0.0;54.0;0.0;0.0;0.0;0.0;0.0;279913000000.0;27677200000.0;55252600000.0;73523600000.0;45846400000.0;121148000000.0;9541180000.0;2629670000.0
AXIA6;PNB N1;AXIA ENERGIA PNB N1;Energia Elétrica;58.81;26/05/2026;29.62;73.5;121369000.0;171456000000.0;217303000000.0;31/03/2026;2915430000;-180.0;1797.0;327.0;142.0;4155.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.0;0.0;0.0;54.0;0.0;0.0;0.0;0.0;0.0;279913000000.0;27677200000.0;55252600000.0;73523600000.0;45846400000.0;121148000000.0;9541180000.0;2629670000.0
AZEV3;ON;AZEVEDO & TRAVASSOS ON;Construção e Engenharia;0.18;26/05/2026;0.17;0.61;277198.0;106696000.0;310273000.0;31/03/2026;592756000;0.0;-18.0;-102.0;95.0;19.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-165.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1330930000.0;39504000.0;374349000.0;243081000.0;203577000.0;112658000.0;-603823000.0;954000.0
AZEV4;PN;AZEVEDO & TRAVASSOS PN;Construção e Engenharia;0.13;26/05/2026;0.13;0.76;830352.0;77058300.0;280635000.0;31/03/2026;592756000;0.0;-13.0;-102.0;68.0;19.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-165.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1330930000.0;39504000.0;374349000.0;243081000.0;203577000.0;112658000.0;-603823000.0;954000.0
AZTE3;ON;AZT ENERGIA ON;Petróleo, Gás e Biocombustíveis;0.21;26/05/2026;0.21;0.69;1441740.0;75411600.0;77129600.0;31/03/2026;359103000;-455.0;-968.0;-2.0;31.0;68.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-22.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;270077000.0;434000.0;4472000.0;2152000.0;1718000.0;245544000.0;-7794000.0;-2472000.0
AZUL4;PN;AZUL PN;Transporte;0.81;22/12/2025;0.55;1.51;0.0;296532000.0;18851000000.0;31/03/2026;366089000;0.0;7.0;1227.0;-8.0;-1031.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;112.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31166500000.0;2088030000.0;7227970000.0;20642500000.0;18554400000.0;-3774370000.0;4491650000.0;6020390000.0
AZZA3;ON;AZZAS 2154 ON;Comércio;20.5;26/05/2026;18.5;41.16;78901000.0;4233040000.0;6414050000.0;31/03/2026;206490000;-187.0;509.0;403.0;53.0;3877.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;64.0;0.0;0.0;121.0;0.0;0.0;0.0;0.0;0.0;15193900000.0;1063200000.0;6692580000.0;3244210000.0;2181010000.0;8005540000.0;832019000.0;38596000.0
B3SA3;ON;B3 ON;Serviços Financeiros Diversos;16.94;26/05/2026;11.86;19.84;655761000.0;85487700000.0;84860800000.0;31/03/2026;5046500000;-185.0;1725.0;98.0;468.0;362.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;145.0;0.0;0.0;37.0;0.0;0.0;0.0;0.0;0.0;48574000000.0;15617000000.0;17945700000.0;14990200000.0;-626862000.0;18255700000.0;4956510000.0;1476970000.0
BALM3;ON;BAUMER ON;Equipamentos;25.18;21/05/2026;16.87;29.05;254.0;246764000.0;198809000.0;31/03/2026;9800000;0.0;1281.0;197.0;155.0;1629.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;144.0;0.0;0.0;191.0;0.0;0.0;0.0;0.0;0.0;282119000.0;68991000.0;207182000.0;21036000.0;-47955000.0;159668000.0;19264000.0;4648000.0
