Acao;Data;Hora;Descrição;Link
FESA4;07/07/2026;18:32;Captação de recursos financeiros;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1542651&descTipo=IPE&CodigoInstituicao=1
FESA4;01/07/2026;18:37;nota de escalrecimento - noticias imprensa BNDES;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1540720&descTipo=IPE&CodigoInstituicao=1
FESA4;28/05/2026;18:25;Renovação Programa de Recompra de Ações da Cia;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1528074&descTipo=IPE&CodigoInstituicao=1
FESA4;22/04/2026;17:27;eleição DRI;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1507183&descTipo=IPE&CodigoInstituicao=1
FESA4;15/04/2026;18:04;Reapresentaçao Proposta Administração AGOE 2026;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1505251&descTipo=IPE&CodigoInstituicao=1
FESA4;19/03/2026;18:43;Plano de Incentivo de Longo Prazo;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1492769&descTipo=IPE&CodigoInstituicao=1
FESA4;18/03/2026;18:20;Indicações de acionista minoritário aos Conselhos de Administração e Fiscal para a AGO 2026;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1492058&descTipo=IPE&CodigoInstituicao=1
FESA4;22/12/2025;18:06;Captação de recursos financeiros;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1460366&descTipo=IPE&CodigoInstituicao=1
FESA4;29/10/2025;18:23;Dividendos/Juros sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1437102&descTipo=IPE&CodigoInstituicao=1
FESA4;26/08/2025;18:14;Dividendos/Juros sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1417208&descTipo=IPE&CodigoInstituicao=1
FESA4;15/08/2025;16:46;nota esclarecimento;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1414127&descTipo=IPE&CodigoInstituicao=1
FESA4;29/05/2025;19:19;Aquisição de Ações de Emissão da Própria Companhia;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1384716&descTipo=IPE&CodigoInstituicao=1
FESA4;29/05/2025;18:35;Dividendos/Juros sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1384683&descTipo=IPE&CodigoInstituicao=1
FESA4;14/03/2025;18:25;Indicação de acionista minoritário aos Conselhos de Administração e Fiscal para a AGO 2025;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1347188&descTipo=IPE&CodigoInstituicao=1
FESA4;10/12/2024;18:36;Dividendos/Juros sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1313888&descTipo=IPE&CodigoInstituicao=1
FESA4;28/11/2024;18:13;Dividendos/Juros sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1309060&descTipo=IPE&CodigoInstituicao=1
FESA4;07/11/2024;18:14;cancelamento de ações em tesouraria;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1300035&descTipo=IPE&CodigoInstituicao=1
FESA4;29/08/2024;18:15;Dividendos/Juros sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1276916&descTipo=IPE&CodigoInstituicao=1
FESA4;19/07/2024;19:02;Descontinuação divulgação do preço trimestral FeCr Europa;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1261293&descTipo=IPE&CodigoInstituicao=1
FESA4;28/05/2024;18:43;Dividendos/Juros sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1243314&descTipo=IPE&CodigoInstituicao=1
FESA4;25/03/2024;18:12;Preço trimestral do FeCr AC na Europa ? 2T24;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1211924&descTipo=IPE&CodigoInstituicao=1
FESA4;15/03/2024;18:24;Indicação aos Conselhos de Administração e Fiscal AGO 2024 pelo minoritário;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1208149&descTipo=IPE&CodigoInstituicao=1
FESA4;09/02/2024;18:28;Aquisição de participação societária;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1192509&descTipo=IPE&CodigoInstituicao=1
FESA4;30/01/2024;08:35; Orientações para acesso ao Informe de Rendimentos 2023;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1187389&descTipo=IPE&CodigoInstituicao=1
FESA4;27/12/2023;19:23;Celebração ou Extinção de Contrato;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1177881&descTipo=IPE&CodigoInstituicao=1
FESA4;27/12/2023;18:06;Preço trimestral do FeCr AC na Europa ? 1T24;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1177786&descTipo=IPE&CodigoInstituicao=1
FESA4;20/12/2023;18:21;Desdobramento de ações;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1175971&descTipo=IPE&CodigoInstituicao=1
FESA4;11/12/2023;18:23;Dividendos/Juros sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1172068&descTipo=IPE&CodigoInstituicao=1
FESA4;30/11/2023;18:12;Dividendos/Juros sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1167828&descTipo=IPE&CodigoInstituicao=1
