Acao;Data;Hora;Descrição;Link
RAPT4;20/07/2026;07:56;Divulgação Receita Jun/2026;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1546135&descTipo=IPE&CodigoInstituicao=1
RAPT4;22/06/2026;08:01;Divulgação Receita Mai/2026;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1536657&descTipo=IPE&CodigoInstituicao=1
RAPT4;28/05/2026;09:48;Parecer de Segunda Parte ;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1527723&descTipo=IPE&CodigoInstituicao=1
RAPT4;21/05/2026;18:40;Rating Corporativo S&P;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1525733&descTipo=IPE&CodigoInstituicao=1
RAPT4;20/05/2026;08:12;Divulgação Receita Abr/2026;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1524840&descTipo=IPE&CodigoInstituicao=1
RAPT4;20/03/2026;07:58;Divulgação Receita Fev/2026;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1492893&descTipo=IPE&CodigoInstituicao=1
RAPT4;12/03/2026;18:47;Guidance 2026 - Projeções;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1489746&descTipo=IPE&CodigoInstituicao=1
RAPT4;20/02/2026;07:55;Divulgação Receita Jan/2026;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1479787&descTipo=IPE&CodigoInstituicao=1
RAPT4;05/01/2026;19:15;Contratação de Formador de Mercado;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1463850&descTipo=IPE&CodigoInstituicao=1
RAPT4;05/01/2026;18:09;Celebração ou Extinção de Contrato;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1463688&descTipo=IPE&CodigoInstituicao=1
