;Acao;Data;Hora;Descrição;Link
0;AZUL4;17/08/2023;21:07;Azul Anuncia Formalização do Terceiro Aditamento à Escritura de Emissão de Debêntures Conversíveis;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1135302&descTipo=IPE&CodigoInstituicao=1
1;AZUL4;08/08/2023;20:03;Azul Informa Resultados de Tráfego de Julho de 2023;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1130904&descTipo=IPE&CodigoInstituicao=1
2;AZUL4;14/07/2023;20:00;Azul Anuncia Formalização do Segundo Aditamento à Escritura de Emissão de Debêntures Conversíveis;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1122837&descTipo=IPE&CodigoInstituicao=1
3;AZUL4;14/07/2023;17:15;Azul Anuncia Encerramento das Ofertas de Troca de Dívidas e Emissão de Títulos de Dívida Seniores com Garantias e Vencimento em 2029 e 2030;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1122715&descTipo=IPE&CodigoInstituicao=1
4;AZUL4;13/07/2023;22:11;Azul Anuncia a Precificação da Oferta de Títulos de Dívida Seniores com Garantia e Vencimento em 2028;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1122565&descTipo=IPE&CodigoInstituicao=1
5;AZUL4;12/07/2023;09:42;Azul Anuncia Oferta para Emissão de Títulos de Dívida Seniores com Garantia e Vencimento em 2028;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1122009&descTipo=IPE&CodigoInstituicao=1
6;AZUL4;07/07/2023;09:48;Azul Informa Resultados de Tráfego de Junho de 2023;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1120456&descTipo=IPE&CodigoInstituicao=1
7;AZUL4;28/06/2023;08:22;Azul Atualiza Mercado sobre Exchange Offers;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1117270&descTipo=IPE&CodigoInstituicao=1
8;AZUL4;13/06/2023;09:24;Azul Anuncia Lançamento de Ofertas para Troca de Títulos de Dívida Sênior;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1112807&descTipo=IPE&CodigoInstituicao=1
9;AZUL4;07/06/2023;18:06;Azul Informa Resultados de Tráfego de Maio de 2023;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1111103&descTipo=IPE&CodigoInstituicao=1
10;AZUL4;01/06/2023;18:55;Azul Atualiza Mercado sobre Outorga de Garantias em Operação de Emissão Valores Mobiliários;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1108909&descTipo=IPE&CodigoInstituicao=1
11;AZUL4;15/05/2023;08:55;Azul Atualiza Mercado sobre Negociações com Arrendadores e Fabricantes;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1102108&descTipo=IPE&CodigoInstituicao=1
12;AZUL4;15/05/2023;08:55;Azul Anuncia Perspectivas Para 2023 e 2024;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1102109&descTipo=IPE&CodigoInstituicao=1
13;AZUL4;10/05/2023;20:01;Azul Informa Resultados de Tráfego de Abril de 2023;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1100289&descTipo=IPE&CodigoInstituicao=1
14;AZUL4;19/04/2023;22:58;Azul Arquiva Relatório Form 20-F Ano Fiscal 2022;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1087961&descTipo=IPE&CodigoInstituicao=1
15;AZUL4;10/04/2023;08:53;Azul Informa Resultados de Tráfego de Março de 2023;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1084106&descTipo=IPE&CodigoInstituicao=1
16;AZUL4;07/04/2023;14:42;Azul Informa Resultados de Tráfego de Março de 2023;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1084050&descTipo=IPE&CodigoInstituicao=1
17;AZUL4;09/03/2023;18:04;Azul Informa Resultados de Tráfego de Fevereiro de 2023;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1070849&descTipo=IPE&CodigoInstituicao=1
18;AZUL4;05/03/2023;21:29;Azul Firma com Sucesso Acordo Comercial com Arrendadores;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1068770&descTipo=IPE&CodigoInstituicao=1
19;AZUL4;09/02/2023;21:11;Azul Informa Resultados de Tráfego de Janeiro de 2023;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1057824&descTipo=IPE&CodigoInstituicao=1
20;AZUL4;16/01/2023;09:36;Substituição de Banco Escriturador;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1049923&descTipo=IPE&CodigoInstituicao=1
21;AZUL4;09/01/2023;09:18;Azul Informa Resultados de Tráfego de Dezembro de 2022;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1047743&descTipo=IPE&CodigoInstituicao=1
22;AZUL4;20/12/2022;09:53;Azul integra o Índice de Sustentabilidade Empresarial da B3 (?ISE B3?) pelo segundo ano consecutivo;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1042963&descTipo=IPE&CodigoInstituicao=1
23;AZUL4;13/12/2022;09:24;Azul Informa Resultados de Tráfego de Novembro de 2022;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1040881&descTipo=IPE&CodigoInstituicao=1
24;AZUL4;11/11/2022;19:52;Azul Informa Resultados de Tráfego de Outubro de 2022;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1032264&descTipo=IPE&CodigoInstituicao=1
25;AZUL4;11/11/2022;09:47;Azul Anuncia Aprovação do Plano de Recompra de Ações;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1031893&descTipo=IPE&CodigoInstituicao=1
26;AZUL4;07/10/2022;18:05;Azul Informa Resultados de Tráfego de Setembro de 2022;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1020673&descTipo=IPE&CodigoInstituicao=1
27;AZUL4;20/09/2022;09:55;Azul anuncia a saída de 12 Embraer E-195 E1s;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1016613&descTipo=IPE&CodigoInstituicao=1
28;AZUL4;12/09/2022;09:14;Azul Informa Resultados de Tráfego de Agosto de 2022;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1014837&descTipo=IPE&CodigoInstituicao=1
29;AZUL4;19/08/2022;20:56;Azul é a melhor em sustentabilidade na aviação;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1009821&descTipo=IPE&CodigoInstituicao=1
30;AZUL4;18/08/2022;18:54;Azul é a companhia aérea mais pontual do mundo;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1009349&descTipo=IPE&CodigoInstituicao=1
31;AZUL4;15/08/2022;18:51;Azul anuncia participação em evento online;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1008161&descTipo=IPE&CodigoInstituicao=1
32;AZUL4;08/08/2022;09:01;Azul Informa Resultados de Tráfego de Julho de 2022;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1004685&descTipo=IPE&CodigoInstituicao=1
33;AZUL4;28/07/2022;19:06;Azul anuncia participação em evento com transmissão online;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1001310&descTipo=IPE&CodigoInstituicao=1
