Acao;Data;Hora;Descrição;Link
ROMI3;20/07/2026;09:24;Celebração ou Extinção de Contrato;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1546153&descTipo=IPE&CodigoInstituicao=1
ROMI3;30/06/2026;07:58;Agenda de Divulgação de Resultados do Segundo Trimestre de 2026 ;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1539723&descTipo=IPE&CodigoInstituicao=1
ROMI3;10/06/2026;18:38;Dividendos/Juros sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1533314&descTipo=IPE&CodigoInstituicao=1
ROMI3;09/06/2026;18:37;Dividendos/Juros sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1532619&descTipo=IPE&CodigoInstituicao=1
ROMI3;31/03/2026;08:17;Agenda de Divulgação de Resultados do Primeiro Trimestre de 2026;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1498612&descTipo=IPE&CodigoInstituicao=1
ROMI3;26/01/2026;08:58;Agenda de Divulgação de Resultados do Quarto Trimestre de 2025;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1469777&descTipo=IPE&CodigoInstituicao=1
ROMI3;20/01/2026;08:41;Agenda de Divulgação de Resultados do Quarto Trimestre de 2025;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1468364&descTipo=IPE&CodigoInstituicao=1
ROMI3;26/12/2025;16:09;Dividendos/Juros sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1461519&descTipo=IPE&CodigoInstituicao=1
ROMI3;23/12/2025;18:29;Dividendos/Juros sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1461170&descTipo=IPE&CodigoInstituicao=1
ROMI3;07/10/2025;07:45;Agenda de Divulgação de Resultados do terceiro trimestre de 2025;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1430117&descTipo=IPE&CodigoInstituicao=1
ROMI3;16/09/2025;18:24;Dividendos/Juros sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1424066&descTipo=IPE&CodigoInstituicao=1
ROMI3;01/07/2025;18:02;Agenda de Divulgação de Resultados do Segundo Trimestre de 2025.;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1396546&descTipo=IPE&CodigoInstituicao=1
ROMI3;10/06/2025;18:47;Dividendos/Juros sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1389348&descTipo=IPE&CodigoInstituicao=1
ROMI3;01/04/2025;07:10;Agenda de Divulgação de resultados do Primeiro Trimestre de 2025;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1355423&descTipo=IPE&CodigoInstituicao=1
ROMI3;11/03/2025;18:11;Dividendos/Juros sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1345466&descTipo=IPE&CodigoInstituicao=1
ROMI3;17/02/2025;18:00;Reapresentação Proposta de Administração Assembleia Geral Ordinária 2025;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1335751&descTipo=IPE&CodigoInstituicao=1
ROMI3;21/01/2025;07:23;Agenda de Divulgação de Resultados do Quarto Trimestre de 2024;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1326266&descTipo=IPE&CodigoInstituicao=1
ROMI3;10/01/2025;07:34;Assembleia 2025 - Participação de Acionista através de Boletim de Voto à Distância;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1323584&descTipo=IPE&CodigoInstituicao=1
ROMI3;10/12/2024;18:14;Dividendos/Juros sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1313792&descTipo=IPE&CodigoInstituicao=1
ROMI3;08/10/2024;18:22;Agenda de Divulgação de Resultados do Terceiro Trimestre de 2024;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1289668&descTipo=IPE&CodigoInstituicao=1
ROMI3;17/09/2024;18:12;Dividendos/Juros sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1283027&descTipo=IPE&CodigoInstituicao=1
ROMI3;02/07/2024;08:29;Agenda de Divulgação de Resultados do Segundo Trimestre de 2024.;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1255715&descTipo=IPE&CodigoInstituicao=1
ROMI3;11/06/2024;18:13;Dividendos/Juros sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1249066&descTipo=IPE&CodigoInstituicao=1
