;Acao;Data;Hora;Descrição;Link
0;ITUB4;07/12/2023;18:08;COMUNICADO SOBRE TRANSAÇÃO ENTRE PARTES RELACIONADAS;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1170453&descTipo=IPE&CodigoInstituicao=1
1;ITUB4;24/11/2023;18:28;Pagamento de JCP ? juros sobre o capital próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1166345&descTipo=IPE&CodigoInstituicao=1
2;ITUB4;09/11/2023;19:21;Letras Financeiras Subordinadas Perpétuas;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1160351&descTipo=IPE&CodigoInstituicao=1
3;ITUB4;08/11/2023;08:51;Gerenciamento de Riscos - Pilar 3 (3T23);https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1159161&descTipo=IPE&CodigoInstituicao=1
4;ITUB4;06/11/2023;18:43;Indicadores financeiros selecionados sobre o resultado trimestral.;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1158276&descTipo=IPE&CodigoInstituicao=1
5;ITUB4;06/11/2023;18:43;Gerenciamento de Riscos - Pilar 3 (3T23);https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1158282&descTipo=IPE&CodigoInstituicao=1
6;ITUB4;06/11/2023;18:43;Projeções;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1158287&descTipo=IPE&CodigoInstituicao=1
7;ITUB4;06/11/2023;18:43;Press Release;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1158288&descTipo=IPE&CodigoInstituicao=1
8;ITUB4;03/11/2023;18:12;Conclusão da venda do Banco Itaú Argentina S.A.;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1157769&descTipo=IPE&CodigoInstituicao=1
9;ITUB4;31/10/2023;19:06;Proposta de reorganização societária com a cisão total do Banco Itaú BBA S.A. e a incorporação da parcela cindida pela Companhia.;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1156242&descTipo=IPE&CodigoInstituicao=1
10;ITUB4;16/10/2023;10:01;Convite Reunião Interativa - Resultados do 3º Trimestre 2023;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1151679&descTipo=IPE&CodigoInstituicao=1
11;ITUB4;26/09/2023;18:07;"Live &quot;Panorama Itaúsa&quot;";https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1146200&descTipo=IPE&CodigoInstituicao=1
12;ITUB4;06/09/2023;18:20;Pagamento de Juros sobre o Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1140838&descTipo=IPE&CodigoInstituicao=1
13;ITUB4;24/08/2023;07:07;Venda do Banco Itaú Argentina.;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1136800&descTipo=IPE&CodigoInstituicao=1
14;ITUB4;07/08/2023;18:23;Gerenciamento de Riscos - Pilar 3 (2T23);https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1130141&descTipo=IPE&CodigoInstituicao=1
15;ITUB4;07/08/2023;18:23;Press Release;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1130142&descTipo=IPE&CodigoInstituicao=1
16;ITUB4;07/08/2023;18:23;Revisão nas projeções 2023;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1130150&descTipo=IPE&CodigoInstituicao=1
17;ITUB4;07/08/2023;18:12;Indicadores financeiros selecionados sobre o resultado trimestral.;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1130125&descTipo=IPE&CodigoInstituicao=1
18;ITUB4;17/07/2023;12:10;Convite Reunião Interativa - Resultados do 2º Trimestre 2023;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1122940&descTipo=IPE&CodigoInstituicao=1
19;ITUB4;10/07/2023;08:45;Oferta pública de aquisição de ações do Banco Itaú Chile;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1120916&descTipo=IPE&CodigoInstituicao=1
20;ITUB4;07/06/2023;18:17;Pagamento de juros sobre o capital próprio.;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1111131&descTipo=IPE&CodigoInstituicao=1
