;Acao;Data;Hora;Descrição;Link
0;SCAR3;28/08/2025;21:34;Celebração, Alteração ou Rescisão de Acordo de Acionistas;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1418211&descTipo=IPE&CodigoInstituicao=1
1;SCAR3;31/07/2025;18:10;Venda de Imóvel - Loja de Rua São Vicente;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1406189&descTipo=IPE&CodigoInstituicao=1
2;SCAR3;28/07/2025;08:02;Assinatura de Compromisso de Compra e Venda de Portfólio de 8 imóveis de Office;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1404334&descTipo=IPE&CodigoInstituicao=1
3;SCAR3;02/07/2025;20:20;Conclusão de venda do imóvel SPOP X;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1397352&descTipo=IPE&CodigoInstituicao=1
4;SCAR3;02/07/2025;18:48;Conclusão de venda do imóvel SPOP X;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1397300&descTipo=IPE&CodigoInstituicao=1
5;SCAR3;25/06/2025;18:40;Alienação de portfólio de ativos de varejo;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1394050&descTipo=IPE&CodigoInstituicao=1
6;SCAR3;04/06/2025;18:08;Venda de Centro de Conveniência Parque Global;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1386862&descTipo=IPE&CodigoInstituicao=1
7;SCAR3;19/05/2025;18:25;Informações adicionais sobre plano de recompra de ações;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1380521&descTipo=IPE&CodigoInstituicao=1
8;SCAR3;13/05/2025;06:03;Aprovação do programa de recompra de ações;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1376451&descTipo=IPE&CodigoInstituicao=1
9;SCAR3;30/04/2025;18:17;Venda de Loja de Rua ;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1369444&descTipo=IPE&CodigoInstituicao=1
10;SCAR3;25/04/2025;18:45;Repactuação de condições para alineação de portfólio de ativos de varejo;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1365850&descTipo=IPE&CodigoInstituicao=1
11;SCAR3;31/01/2025;18:33;Venda de loja de rua - Guarujá;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1329372&descTipo=IPE&CodigoInstituicao=1
12;SCAR3;28/01/2025;18:41;Venda Edifício Passeio 56;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1328111&descTipo=IPE&CodigoInstituicao=1
13;SCAR3;20/12/2024;18:35;Venda da loja de rua de São Carlos;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1318145&descTipo=IPE&CodigoInstituicao=1
14;SCAR3;18/12/2024;18:22;Venda da loja de rua de São Caetano do Sul;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1317165&descTipo=IPE&CodigoInstituicao=1
15;SCAR3;13/12/2024;18:28;Venda do edifício São Paulo Office Park X;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1315583&descTipo=IPE&CodigoInstituicao=1
16;SCAR3;27/11/2024;20:02;Participação da Diretora Financeira em Live de canal do Youtube;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1308700&descTipo=IPE&CodigoInstituicao=1
17;SCAR3;22/11/2024;17:34;Participação do Diretor Presidente no programa da Money Times no Youtube;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1307246&descTipo=IPE&CodigoInstituicao=1
18;SCAR3;31/10/2024;18:23;Venda de lojas de rua;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1296837&descTipo=IPE&CodigoInstituicao=1
19;SCAR3;09/10/2024;19:13;Venda de pacote de lojas de rua;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1290123&descTipo=IPE&CodigoInstituicao=1
20;SCAR3;09/09/2024;18:37;Participação da Diretora Financeira no programa/podcast Genial Analisa da Genial Investimentos;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1280264&descTipo=IPE&CodigoInstituicao=1
21;SCAR3;09/08/2024;18:50;Assinatura de Compromisso de Compra e Venda de lojas de rua;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1269899&descTipo=IPE&CodigoInstituicao=1
22;SCAR3;02/08/2024;18:54;Venda da loja de rua de Andradina;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1266252&descTipo=IPE&CodigoInstituicao=1
23;SCAR3;12/07/2024;18:56;Venda da loja de rua de Cambuci;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1259514&descTipo=IPE&CodigoInstituicao=1
24;SCAR3;27/06/2024;20:02;Venda do Edifício GO850;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1254423&descTipo=IPE&CodigoInstituicao=1
25;SCAR3;12/06/2024;20:04;Assinatura de Compromisso de Compra e Venda de Ativos;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1249484&descTipo=IPE&CodigoInstituicao=1
26;SCAR3;04/06/2024;17:55;Participação da Diretora Financeira no programa SaraCast do BM&C News;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1246074&descTipo=IPE&CodigoInstituicao=1
27;SCAR3;10/05/2024;18:14;Aprovação do programa de recompra de ações;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1236639&descTipo=IPE&CodigoInstituicao=1
28;SCAR3;22/04/2024;19:17;Venda do Edifício Leblon Green;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1224328&descTipo=IPE&CodigoInstituicao=1
29;SCAR3;13/03/2024;20:56;Aprovação Destinação Lucro Líquido do Exercício de 2023;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1207227&descTipo=IPE&CodigoInstituicao=1
30;SCAR3;15/02/2024;18:23;Venda da Loja de Rua Trindade;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1195200&descTipo=IPE&CodigoInstituicao=1
31;SCAR3;03/01/2024;18:13;Venda do edifício Vista Olímpica;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1179828&descTipo=IPE&CodigoInstituicao=1
