Acao;Data;Hora;Descrição;Link
NATU3;08/07/2026;08:39;Resultados Preliminares do 2º Trimestre de 2026;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1542739&descTipo=IPE&CodigoInstituicao=1
NATU3;02/07/2026;18:16;Novo Programa de Recompra de Ações 2026;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1541262&descTipo=IPE&CodigoInstituicao=1
NATU3;02/07/2026;09:28;Aquisição de Participação Relevante pela Advent;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1540900&descTipo=IPE&CodigoInstituicao=1
NATU3;04/05/2026;08:29;Aumento de Participação Acionária Relevante;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1514866&descTipo=IPE&CodigoInstituicao=1
NATU3;28/04/2026;16:16;Aviso aos Acionistas - Instalação do Voto Múltiplo;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1509794&descTipo=IPE&CodigoInstituicao=1
NATU3;07/04/2026;20:52;Esclarecimento sobre Participação Acionária ? Advent International;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1502224&descTipo=IPE&CodigoInstituicao=1
NATU3;30/03/2026;18:21;Novo acordo de acionistas, mudanças na governança e compromisso vinculante de investimento da Advent International;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1498085&descTipo=IPE&CodigoInstituicao=1
NATU3;23/02/2026;08:03;Liquidação de Litígio da antiga controlada não operacional, API, nos Estados Unidos;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1480329&descTipo=IPE&CodigoInstituicao=1
NATU3;19/02/2026;07:32;Natura vende Avon Rússia;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1479149&descTipo=IPE&CodigoInstituicao=1
NATU3;02/01/2026;08:12;Conclusão Venda Avon Internacional;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1462993&descTipo=IPE&CodigoInstituicao=1
