Acao;Data;Hora;Descrição;Link
CLSC4;27/07/2026;17:02;Consumo de Energia ? 2º Trimestre de 2026;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1548347&descTipo=IPE&CodigoInstituicao=1
CLSC4;23/07/2026;17:53;Autorização para alienação de participações societárias em SPEs;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1547504&descTipo=IPE&CodigoInstituicao=1
CLSC4;23/07/2026;17:20;Dividendos/Juros sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1547374&descTipo=IPE&CodigoInstituicao=1
CLSC4;20/07/2026;19:18;Closing Dona Francisca Energética S.A.;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1546397&descTipo=IPE&CodigoInstituicao=1
CLSC4;02/07/2026;18:16;Transação com Parte Relacionada ? Programa Celesc Rural Trifásico;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1541254&descTipo=IPE&CodigoInstituicao=1
CLSC4;30/06/2026;17:08;Captação de Recursos pela Celesc Distribuição;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1539950&descTipo=IPE&CodigoInstituicao=1
CLSC4;25/06/2026;17:48;Dividendos/Juros sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1538469&descTipo=IPE&CodigoInstituicao=1
CLSC4;28/05/2026;17:19;Transações com Partes Relacionadas;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1527969&descTipo=IPE&CodigoInstituicao=1
CLSC4;21/05/2026;19:35;Closing Rondinha Energética S.A;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1525771&descTipo=IPE&CodigoInstituicao=1
CLSC4;05/05/2026;17:07;Consumo de energia 1º Trimestre de 2026;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1515947&descTipo=IPE&CodigoInstituicao=1
CLSC4;04/05/2026;17:06;Dividendos/Juros sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1515175&descTipo=IPE&CodigoInstituicao=1
CLSC4;16/04/2026;17:32;Alienação de Participação Societária;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1505732&descTipo=IPE&CodigoInstituicao=1
