Acao;Data;Hora;Descrição;Link
TEND3;17/07/2026;17:36;Agenda da Semana;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1545981&descTipo=IPE&CodigoInstituicao=1
TEND3;07/07/2026;18:43;Prévia Operacional 2T26;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1542659&descTipo=IPE&CodigoInstituicao=1
TEND3;18/06/2026;20:36;Agenda da Semana;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1536329&descTipo=IPE&CodigoInstituicao=1
TEND3;15/06/2026;09:33;Agenda da Semana;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1534393&descTipo=IPE&CodigoInstituicao=1
TEND3;18/05/2026;09:05;Agenda da Semana;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1523459&descTipo=IPE&CodigoInstituicao=1
TEND3;07/05/2026;20:05;Comunicado ao Mercado - Elevação Rating S&P;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1518293&descTipo=IPE&CodigoInstituicao=1
TEND3;07/05/2026;17:53;Processo Formal de Transição CEO - Versão Inglês;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1517951&descTipo=IPE&CodigoInstituicao=1
TEND3;07/05/2026;17:42;Processo Formal de Transição CEO;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1517936&descTipo=IPE&CodigoInstituicao=1
TEND3;13/04/2026;18:13; Agenda da Semana;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1504366&descTipo=IPE&CodigoInstituicao=1
TEND3;07/04/2026;19:35;Prévia Operacional 1T26;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1502204&descTipo=IPE&CodigoInstituicao=1
TEND3;02/04/2026;18:13;Rolagem de contratos de Swap;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1500753&descTipo=IPE&CodigoInstituicao=1
TEND3;11/03/2026;18:13; Liquidação SWAP + Aquisição Privada;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1489083&descTipo=IPE&CodigoInstituicao=1
TEND3;03/03/2026;18:27;Lançamento praça João Pessoa;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1484737&descTipo=IPE&CodigoInstituicao=1
TEND3;09/02/2026;18:33;Agenda da Semana;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1475069&descTipo=IPE&CodigoInstituicao=1
TEND3;20/01/2026;19:08;Reorganização na diretoria executiva;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1468646&descTipo=IPE&CodigoInstituicao=1
TEND3;11/01/2026;21:11;Prévia Operacional 4T25;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1466120&descTipo=IPE&CodigoInstituicao=1
TEND3;26/12/2025;20:22;Liquidação 3ª Tranche CRI (Pro Soluto);https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1461632&descTipo=IPE&CodigoInstituicao=1
TEND3;19/12/2025;18:25;Comunicado ao Mercado - Reapresentação do Calendário de Eventos Corporativos;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1459633&descTipo=IPE&CodigoInstituicao=1
TEND3;18/12/2025;18:24;Dividendos/Juros sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1459115&descTipo=IPE&CodigoInstituicao=1
TEND3;18/12/2025;18:24;Aprovação da distribuição de dividendos intercalares;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1459117&descTipo=IPE&CodigoInstituicao=1
TEND3;12/12/2025;07:40;Projeções (Guidance) 2026;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1456477&descTipo=IPE&CodigoInstituicao=1
TEND3;09/12/2025;18:37;Programa de Recompra;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1454849&descTipo=IPE&CodigoInstituicao=1
TEND3;17/11/2025;09:05;Participação da Tenda e Alea na COP 30 BRASIL AMAZÔNIA 2025;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1446104&descTipo=IPE&CodigoInstituicao=1
TEND3;13/11/2025;08:39;Agenda da Semana;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1444453&descTipo=IPE&CodigoInstituicao=1
TEND3;10/11/2025;09:09;Agenda da Semana;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1442317&descTipo=IPE&CodigoInstituicao=1
TEND3;05/11/2025;20:48;Agenda da Semana;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1440577&descTipo=IPE&CodigoInstituicao=1
TEND3;31/10/2025;18:47;Liquidação da 13ª Emissão de Debêntures lastreado em CRI;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1438309&descTipo=IPE&CodigoInstituicao=1
TEND3;20/10/2025;18:58;Aprovação Reforma Estatutária;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1434123&descTipo=IPE&CodigoInstituicao=1
TEND3;08/10/2025;20:56;Prévia Operacional 3T25;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1430994&descTipo=IPE&CodigoInstituicao=1
TEND3;30/09/2025;20:06;Emissão da 13ª Debênture Lastreada em CRI;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1428045&descTipo=IPE&CodigoInstituicao=1
TEND3;30/09/2025;19:55;Liquidação 2ª Tranche CRI (Pro Soluto);https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1428044&descTipo=IPE&CodigoInstituicao=1
TEND3;05/09/2025;19:51;CONVOCAÇÃO AGE | PROPOSTA DE ALTERAÇÕES ESTATUTÁRIAS RELATIVAS AO FORTALECIMENTO DE PRÁTICAS DE GOVERNANÇA;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1420810&descTipo=IPE&CodigoInstituicao=1
TEND3;14/08/2025;18:24;Comunicado ao Mercado - Consumação De Pagamento Relativo À Subscrição Societária Minoritária Em Controlada;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1413597&descTipo=IPE&CodigoInstituicao=1
