Acao;Data;Hora;Descrição;Link
ISAE4;24/07/2026;01:46;Oferta Pública de Ações - Definição do Preço por Ação;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1547623&descTipo=IPE&CodigoInstituicao=1
ISAE4;15/07/2026;09:41;Lançamento de Oferta Pública Primária;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1544922&descTipo=IPE&CodigoInstituicao=1
ISAE4;06/07/2026;07:53;POTENCIAL OFERTA PÚBLICA;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1541896&descTipo=IPE&CodigoInstituicao=1
ISAE4;03/07/2026;08:23;Potencial Oferta Pública;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1541609&descTipo=IPE&CodigoInstituicao=1
ISAE4;11/06/2026;08:45;Comunicado ao mercado - Piraquê;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1533471&descTipo=IPE&CodigoInstituicao=1
ISAE4;27/05/2026;17:40;Obtenção de LI - Projeto Serra Dourada (Bloco 2);https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1527416&descTipo=IPE&CodigoInstituicao=1
ISAE4;27/05/2026;08:41;JULGAMENTO DO TRIBUNAL REGIONAL FEDERAL DA 1ª REGIÃO (TRF1) SOBRE O RBSE;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1527167&descTipo=IPE&CodigoInstituicao=1
ISAE4;22/04/2026;17:38;Comunicado ao Mercado - Alteração de participação relevante;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1507224&descTipo=IPE&CodigoInstituicao=1
ISAE4;22/04/2026;08:50;Energização Jacarandá;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1507001&descTipo=IPE&CodigoInstituicao=1
ISAE4;07/04/2026;18:40;Conversão de Ações;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1502158&descTipo=IPE&CodigoInstituicao=1
ISAE4;01/04/2026;18:45;22ª Emissão de debêntures;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1500148&descTipo=IPE&CodigoInstituicao=1
ISAE4;23/03/2026;18:03;Energização bloco 2 - Projeto Piraquê;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1493811&descTipo=IPE&CodigoInstituicao=1
ISAE4;23/03/2026;17:52;Reapresentação da proposta;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1493795&descTipo=IPE&CodigoInstituicao=1
ISAE4;19/03/2026;21:28;DESCRUZAMENTO DE PARTICIPAÇÕES NA IE MADEIRA E IE GARANHUNS;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1492844&descTipo=IPE&CodigoInstituicao=1
ISAE4;19/03/2026;21:28;CONVERSÃO DE AÇÕES ORDINÁRIAS;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1492846&descTipo=IPE&CodigoInstituicao=1
ISAE4;06/03/2026;18:08;Renúncia do Presidente e Membro do Conselho de Administração;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1486782&descTipo=IPE&CodigoInstituicao=1
ISAE4;24/02/2026;22:44;Dividendos/Juros sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1481501&descTipo=IPE&CodigoInstituicao=1
ISAE4;30/01/2026;19:29;21ª Emissão de Debêntures - Exercício parcial do Lote adicional ;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1471763&descTipo=IPE&CodigoInstituicao=1
ISAE4;29/01/2026;21:33;Comunicado a mercado 21ª emissão;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1471362&descTipo=IPE&CodigoInstituicao=1
ISAE4;28/01/2026;22:24;21ª Emissão de Debêntures;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1470911&descTipo=IPE&CodigoInstituicao=1
ISAE4;15/01/2026;10:37;21ª Emissão de Debêntures;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1467403&descTipo=IPE&CodigoInstituicao=1
ISAE4;22/12/2025;18:17;Início da operação comercial do Sistema FACTS do tipo M-SSSC;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1460371&descTipo=IPE&CodigoInstituicao=1
ISAE4;19/12/2025;18:25;Dividendos/Juros sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1459639&descTipo=IPE&CodigoInstituicao=1
ISAE4;12/12/2025;18:29;Realização do Resgate Antecipado da 12 Emissão;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1456808&descTipo=IPE&CodigoInstituicao=1
ISAE4;05/12/2025;18:11;Resgate antecipado facultativo - 12ª Emissão de debêntures;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1453486&descTipo=IPE&CodigoInstituicao=1
ISAE4;01/12/2025;18:18;Pedido de anuência prévia ao BNDES;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1451413&descTipo=IPE&CodigoInstituicao=1
