;Acao;Data;Hora;Descrição;Link
0;MRFG3;28/10/2024;14:18;Recebimento de Recursos Transação America do Sul;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1295195&descTipo=IPE&CodigoInstituicao=1
1;MRFG3;08/10/2024;18:00;Decisão final CADE - Trânsito em Julgado;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1289626&descTipo=IPE&CodigoInstituicao=1
2;MRFG3;25/09/2024;14:40;Aprovação CADE venda de ativos Brasil, Chile e Argentina ;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1285124&descTipo=IPE&CodigoInstituicao=1
3;MRFG3;14/08/2024;21:40;Aquisição de Ações de Emissão da Própria Companhia;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1272115&descTipo=IPE&CodigoInstituicao=1
4;MRFG3;09/08/2024;22:30;Parecer final SG CADE - Venda de ativos América do Sul;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1270085&descTipo=IPE&CodigoInstituicao=1
5;MRFG3;05/06/2024;14:27;Recompra e Cancelamento de Bonds;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1246534&descTipo=IPE&CodigoInstituicao=1
6;MRFG3;21/05/2024;18:03;Decisão CDPC Uruguai;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1240943&descTipo=IPE&CodigoInstituicao=1
7;MRFG3;17/05/2024;10:06;Noticias veiculadas na mídia Uruguai ;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1239705&descTipo=IPE&CodigoInstituicao=1
8;MRFG3;22/03/2024;11:55;Incidente planta de Liberal KS;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1210982&descTipo=IPE&CodigoInstituicao=1
9;MRFG3;19/03/2024;09:29;Rating Moodys;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1209089&descTipo=IPE&CodigoInstituicao=1
10;MRFG3;27/12/2023;09:40; Participação ISE e ICO2 B3 2024;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1177589&descTipo=IPE&CodigoInstituicao=1
11;MRFG3;30/11/2023;19:19;Novo Compromisso Marfrig Verde Mais;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1167873&descTipo=IPE&CodigoInstituicao=1
12;MRFG3;23/11/2023;19:19;Complemento Comunicado - Liability Management;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1166095&descTipo=IPE&CodigoInstituicao=1
13;MRFG3;21/11/2023;08:53;Processo de Liability Management;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1165015&descTipo=IPE&CodigoInstituicao=1
14;MRFG3;21/11/2023;08:42;Aquisição de Ações de Emissão da Própria Companhia;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1165014&descTipo=IPE&CodigoInstituicao=1
15;MRFG3;08/11/2023;15:49;Classificação Marfrig no Ranking FAIIR;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1159331&descTipo=IPE&CodigoInstituicao=1
16;MRFG3;02/10/2023;08:52;Recompra e Cancelamento de Títulos de Dívida - Bonds;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1147431&descTipo=IPE&CodigoInstituicao=1
17;MRFG3;28/08/2023;18:34;Operação América do Sul - otimização do portfólio ;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1137923&descTipo=IPE&CodigoInstituicao=1
18;MRFG3;31/05/2023;09:00;Compromisso Marfrig;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1108021&descTipo=IPE&CodigoInstituicao=1
19;MRFG3;25/04/2023;19:02;Webinar Marfrig Verde+;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1089714&descTipo=IPE&CodigoInstituicao=1
20;MRFG3;23/03/2023;10:47;Retomada Exportações para China;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1076123&descTipo=IPE&CodigoInstituicao=1
21;MRFG3;10/03/2023;16:37;Recompra e Cancelamento Bonds;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1071525&descTipo=IPE&CodigoInstituicao=1
22;MRFG3;08/03/2023;14:23;Habilitações México;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1070137&descTipo=IPE&CodigoInstituicao=1
23;MRFG3;28/02/2023;09:40;Biomas 1º Fechamento;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1066226&descTipo=IPE&CodigoInstituicao=1
24;MRFG3;23/02/2023;16:06;Suspensão China;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1064523&descTipo=IPE&CodigoInstituicao=1
25;MRFG3;20/01/2023;18:17;Anuncio novas habilitações;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1051138&descTipo=IPE&CodigoInstituicao=1
26;MRFG3;28/12/2022;18:27;Participação ISE;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1045101&descTipo=IPE&CodigoInstituicao=1
27;MRFG3;06/12/2022;17:21;Ranking FAIRR 2022;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1038595&descTipo=IPE&CodigoInstituicao=1
