Acao;Data;Hora;Descrição;Link
B3SA3;24/07/2026;18:05;Cronograma de divulgação dos resultados do 2T26;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1547947&descTipo=IPE&CodigoInstituicao=1
B3SA3;22/07/2026;18:36;Nomeação de Vice-Presidente de Tecnologia;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1547132&descTipo=IPE&CodigoInstituicao=1
B3SA3;15/07/2026;18:18;Dados Operacionais - junho 2026;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1545220&descTipo=IPE&CodigoInstituicao=1
B3SA3;24/06/2026;21:43;Processo Administrativo do CADE;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1538180&descTipo=IPE&CodigoInstituicao=1
B3SA3;24/06/2026;17:57;Dividendos/Juros sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1537994&descTipo=IPE&CodigoInstituicao=1
B3SA3;18/06/2026;20:03;Alteração na Vice-Presidência de Tecnologia;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1536319&descTipo=IPE&CodigoInstituicao=1
B3SA3;16/06/2026;18:22; Dados Operacionais - maio 2026;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1535185&descTipo=IPE&CodigoInstituicao=1
B3SA3;19/05/2026;09:28;Eleição do Diretor-Presidente da B3;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1524111&descTipo=IPE&CodigoInstituicao=1
B3SA3;18/05/2026;19:21;Alteração Diretoria Estatutária;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1524010&descTipo=IPE&CodigoInstituicao=1
B3SA3;13/05/2026;18:10;Dados Operacionais - abril 2026;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1521373&descTipo=IPE&CodigoInstituicao=1
B3SA3;30/04/2026;18:08;Conclusão de Venda de Participação Minoritária;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1513515&descTipo=IPE&CodigoInstituicao=1
B3SA3;22/04/2026;18:11;Cronograma de divulgação dos resultados do 1T26;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1507247&descTipo=IPE&CodigoInstituicao=1
B3SA3;15/04/2026;18:26;Dados Operacionais - março 2026;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1505262&descTipo=IPE&CodigoInstituicao=1
B3SA3;31/03/2026;17:27;Dividendos/Juros sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1498976&descTipo=IPE&CodigoInstituicao=1
B3SA3;19/03/2026;19:05;Alteração na Administração da B3;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1492775&descTipo=IPE&CodigoInstituicao=1
B3SA3;16/03/2026;18:29;Dados Operacionais - fevereiro 2026;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1490847&descTipo=IPE&CodigoInstituicao=1
B3SA3;26/02/2026;18:55;Descumprimento da Projeção de Distribuição do Lucro Líquido para 2025;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1482622&descTipo=IPE&CodigoInstituicao=1
B3SA3;12/02/2026;18:36;Dados Operacionais - Janeiro 2026;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1477158&descTipo=IPE&CodigoInstituicao=1
B3SA3;10/02/2026;18:45;Cronograma de divulgação dos resultados do 4T25;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1475925&descTipo=IPE&CodigoInstituicao=1
B3SA3;02/02/2026;18:37;Comunicado ao Mercado - Venda de Participação Minoritária;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1472150&descTipo=IPE&CodigoInstituicao=1
B3SA3;14/01/2026;18:18;Dados Operacionais - Dezembro 2025;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1467203&descTipo=IPE&CodigoInstituicao=1
B3SA3;30/12/2025;17:30;Dividendos/Juros sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1462574&descTipo=IPE&CodigoInstituicao=1
B3SA3;23/12/2025;18:51;Revisão de Projeções para 2025;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1461187&descTipo=IPE&CodigoInstituicao=1
B3SA3;15/12/2025;18:32;Adesão voluntária e antecipada do Relatório de Informações Financeiras Relacionadas à Sustentabilidade ;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1457521&descTipo=IPE&CodigoInstituicao=1
B3SA3;12/12/2025;19:13;Programa de Recompra e Equity Swap;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1456856&descTipo=IPE&CodigoInstituicao=1
B3SA3;12/12/2025;19:02;Guidance 2026;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1456827&descTipo=IPE&CodigoInstituicao=1
B3SA3;11/12/2025;18:39;Dados Operacionais - Novembro 2025;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1456239&descTipo=IPE&CodigoInstituicao=1
B3SA3;18/11/2025;18:27;Dados Operacionais - Outubro 2025;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1446903&descTipo=IPE&CodigoInstituicao=1
B3SA3;27/10/2025;08:05;Auto de Infração ? IR/CSLL (2021 e 2022);https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1435763&descTipo=IPE&CodigoInstituicao=1
B3SA3;24/10/2025;18:19;Cronograma de Resultados - 3T25;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1435628&descTipo=IPE&CodigoInstituicao=1
B3SA3;17/10/2025;18:11;Conclusão Aquisição da Shipay;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1433777&descTipo=IPE&CodigoInstituicao=1
B3SA3;14/10/2025;18:19;Dados Operacionais - Setembro 2025;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1432656&descTipo=IPE&CodigoInstituicao=1
B3SA3;29/09/2025;18:26;Dividendos/Juros sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1427548&descTipo=IPE&CodigoInstituicao=1
B3SA3;23/09/2025;17:47;Dividendos/Juros sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1425992&descTipo=IPE&CodigoInstituicao=1
B3SA3;19/09/2025;18:16;Resultado do Procedimento de Bookbuilding - 10ª Emissão de Debêntures;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1425036&descTipo=IPE&CodigoInstituicao=1
B3SA3;18/09/2025;22:50;Aquisição de Controle Acionário ? CRDC;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1424877&descTipo=IPE&CodigoInstituicao=1
B3SA3;17/09/2025;18:25;Dados Operacionais - Agosto 2025;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1424419&descTipo=IPE&CodigoInstituicao=1
B3SA3;05/09/2025;18:20;Aprovação da décima emissão de debêntures simples, não conversíveis em ações da Companhia;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1420717&descTipo=IPE&CodigoInstituicao=1
B3SA3;26/08/2025;19:09;Aquisição de Controle Acionário ? Shipay;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1417274&descTipo=IPE&CodigoInstituicao=1
B3SA3;12/08/2025;18:22;Dados Operacionais - Julho 2025;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1412141&descTipo=IPE&CodigoInstituicao=1
B3SA3;22/07/2025;18:12;Cronograma de Resultados - 2T25;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1402987&descTipo=IPE&CodigoInstituicao=1
B3SA3;14/07/2025;18:26;Dados Operacionais - Junho 2025;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1400725&descTipo=IPE&CodigoInstituicao=1
B3SA3;27/06/2025;18:42;Política de Divulgação de Dados Regulatórios Listado;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1395005&descTipo=IPE&CodigoInstituicao=1
B3SA3;27/06/2025;18:31;Política de Divulgação de Dados Regulatórios Balcão;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1395003&descTipo=IPE&CodigoInstituicao=1
B3SA3;23/06/2025;18:27;Dividendos/Juros sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1393001&descTipo=IPE&CodigoInstituicao=1
B3SA3;12/06/2025;18:16;Dados Operacionais - Maio 2025;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1390199&descTipo=IPE&CodigoInstituicao=1
