Acao;Data;Hora;Descrição;Link
VAMO3;16/07/2026;18:08;Divulgação de Prévia Operacional 2T26;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1545576&descTipo=IPE&CodigoInstituicao=1
VAMO3;26/06/2026;18:10;Mudança no Comitê de Auditoria.;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1538972&descTipo=IPE&CodigoInstituicao=1
VAMO3;03/06/2026;18:53;Renuncia de Diretor;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1530528&descTipo=IPE&CodigoInstituicao=1
VAMO3;28/05/2026;08:53;Eleição de novo CEO;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1527703&descTipo=IPE&CodigoInstituicao=1
VAMO3;20/05/2026;18:28;Programa de recompra de ações;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1525177&descTipo=IPE&CodigoInstituicao=1
VAMO3;15/05/2026;18:56;Homologação do Aumento de Capital Privado ;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1523294&descTipo=IPE&CodigoInstituicao=1
VAMO3;15/05/2026;18:12;Homologação do Aumento de Capital Privado ;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1523142&descTipo=IPE&CodigoInstituicao=1
VAMO3;11/05/2026;09:22;Comunicado a mercado - Negociação de Participação Acionária Relevante;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1519474&descTipo=IPE&CodigoInstituicao=1
VAMO3;04/05/2026;19:51;Encerramento do direito de preferência e procedimentos para subscrição de sobras;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1515527&descTipo=IPE&CodigoInstituicao=1
VAMO3;22/04/2026;09:45;Prévia de resultados 1T26;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1507030&descTipo=IPE&CodigoInstituicao=1
VAMO3;13/04/2026;09:25;Verificação das Condições Precedentes do Aumento de Capital;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1504196&descTipo=IPE&CodigoInstituicao=1
VAMO3;02/04/2026;18:46;Prorrogação do período de exercício do direito de preferência;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1500925&descTipo=IPE&CodigoInstituicao=1
VAMO3;25/03/2026;20:50;Fato Relevante - Projeções 2026;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1495288&descTipo=IPE&CodigoInstituicao=1
VAMO3;05/03/2026;20:52;Aumento de capital privado;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1486335&descTipo=IPE&CodigoInstituicao=1
VAMO3;12/01/2026;10:45;Prévia de resultados 4T25 e 2025;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1466205&descTipo=IPE&CodigoInstituicao=1
VAMO3;12/01/2026;10:34;Prévia de resultados 4T25 e 2025;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1466204&descTipo=IPE&CodigoInstituicao=1
VAMO3;12/01/2026;10:12;Prévia de resultados 4T25 e 2025;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1466201&descTipo=IPE&CodigoInstituicao=1
VAMO3;12/01/2026;10:01;Prévia de resultados 4T25 e 2025;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1466180&descTipo=IPE&CodigoInstituicao=1
VAMO3;15/12/2025;18:43;Dividendos/Juros sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1457530&descTipo=IPE&CodigoInstituicao=1
VAMO3;12/12/2025;19:57;Oferta pública de distribuição da 14ª emissão de debêntures;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1456946&descTipo=IPE&CodigoInstituicao=1
VAMO3;05/12/2025;21:51;Alteração no Conselho de Administração - Renúncia de Antônio da Silva Barreto Júnior;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1453701&descTipo=IPE&CodigoInstituicao=1
VAMO3;21/10/2025;10:00;Prévia dos resultados do 3T25;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1434283&descTipo=IPE&CodigoInstituicao=1
VAMO3;26/09/2025;17:50;Nova emissão de títulos de dívida no mercado internacional;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1427091&descTipo=IPE&CodigoInstituicao=1
