Acao;Data;Hora;Descrição;Link
BRST3;27/07/2026;19:14;Alteração na Composição do Conselho de Administração;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1548528&descTipo=IPE&CodigoInstituicao=1
BRST3;17/07/2026;19:15;Dados Operacionais - Jun 2026;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1546044&descTipo=IPE&CodigoInstituicao=1
BRST3;23/06/2026;08:46;Resultado do 4º Leilão Reverso de 4G/5G;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1537276&descTipo=IPE&CodigoInstituicao=1
BRST3;19/06/2026;20:26;Renúncia de Conselheira;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1536630&descTipo=IPE&CodigoInstituicao=1
BRST3;11/06/2026;17:44;Dados Operacionais - Maio 2026;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1533740&descTipo=IPE&CodigoInstituicao=1
BRST3;04/05/2026;20:46;Resultado Leilão 700MHz;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1515549&descTipo=IPE&CodigoInstituicao=1
BRST3;22/04/2026;19:28;Atualização da data de pagamento dos JCPs;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1507384&descTipo=IPE&CodigoInstituicao=1
BRST3;17/04/2026;19:56;Dados Operacionais - Mar 2026;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1506388&descTipo=IPE&CodigoInstituicao=1
BRST3;24/03/2026;20:38;Pesquisa de Satisfação e Qualidade Percebida - 2025;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1494681&descTipo=IPE&CodigoInstituicao=1
BRST3;13/02/2026;18:37;Dados Operacionais - Jan26;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1477764&descTipo=IPE&CodigoInstituicao=1
BRST3;16/01/2026;18:20;Dados Operacionais - Dez25;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1468051&descTipo=IPE&CodigoInstituicao=1
BRST3;16/12/2025;18:11;Dividendos/Juros sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1458037&descTipo=IPE&CodigoInstituicao=1
BRST3;16/12/2025;09:56;Dados Operacionais - Nov/25;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1457813&descTipo=IPE&CodigoInstituicao=1
BRST3;04/12/2025;18:10;Concessão de regime especial de tributação de ICMS no Estado do Rio Grande do Norte;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1452944&descTipo=IPE&CodigoInstituicao=1
BRST3;03/12/2025;21:38;5ª emissão de debêntures da Companhia;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1452685&descTipo=IPE&CodigoInstituicao=1
BRST3;05/11/2025;19:20;Alteração no Calendário de Eventos Corporativos;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1440441&descTipo=IPE&CodigoInstituicao=1
BRST3;14/10/2025;17:35;Dados Operacionais - Setembro 2025;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1432638&descTipo=IPE&CodigoInstituicao=1
BRST3;17/09/2025;17:08;Dados Operacionais - Agosto 2025;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1424356&descTipo=IPE&CodigoInstituicao=1
BRST3;15/08/2025;17:52;Resultado do 3º Leilão Reverso de 4G/5G;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1414260&descTipo=IPE&CodigoInstituicao=1
BRST3;18/07/2025;18:19;Dados Operacionais - Jun 2025;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1402230&descTipo=IPE&CodigoInstituicao=1
BRST3;20/06/2025;18:02;Dados Operacionais - Maio 2025;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1392371&descTipo=IPE&CodigoInstituicao=1
BRST3;06/06/2025;08:05;Atualização sobre o Percentual Mínimo de Ações em Circulação (Free Float);https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1387564&descTipo=IPE&CodigoInstituicao=1
BRST3;03/06/2025;22:09;Resultado do Procedimento de Bookbuilding;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1386512&descTipo=IPE&CodigoInstituicao=1
BRST3;21/05/2025;10:01;Dados Operacionais - Abril 2025;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1381274&descTipo=IPE&CodigoInstituicao=1
BRST3;16/05/2025;20:02;2º Comunicado ao Mercado de Aquisição Facultativa;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1380081&descTipo=IPE&CodigoInstituicao=1
BRST3;07/05/2025;09:47;Comunicado ao mercado sobre a oferta de aquisição facultativa de debêntures da 2ª emissão da Brisanet Serviços de Telecomunicações S.A.;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1373099&descTipo=IPE&CodigoInstituicao=1
BRST3;05/05/2025;22:46;Aviso ao Mercado da Oferta da 4ª Emissão e Comunicado ao Mercado de Aquisição Facultativa;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1372225&descTipo=IPE&CodigoInstituicao=1
BRST3;28/04/2025;18:04;Alterações na Composição dos Órgãos Societários e Instalação do Conselho Fiscal;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1366478&descTipo=IPE&CodigoInstituicao=1
BRST3;24/04/2025;20:34;Dividendos/Juros sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1364984&descTipo=IPE&CodigoInstituicao=1
BRST3;22/04/2025;17:03;Comunicado ao Mercado - Dados Operacionais - Março 2025;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1363449&descTipo=IPE&CodigoInstituicao=1
BRST3;24/03/2025;19:17;Conclusão e descontinuidade das projeções operacionais;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1350756&descTipo=IPE&CodigoInstituicao=1
BRST3;24/03/2025;09:03;Mudança na composição do Conselho de Administração;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1350304&descTipo=IPE&CodigoInstituicao=1
BRST3;21/03/2025;18:43;Resultado do 2º Leilão Reverso de 4G/5G;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1350038&descTipo=IPE&CodigoInstituicao=1
BRST3;17/03/2025;18:28;Pesquisa de Satisfação e Qualidade Percebida - 2024;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1347717&descTipo=IPE&CodigoInstituicao=1
BRST3;05/03/2025;18:16;Orientações - Informes de Rendimento de 2024;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1342369&descTipo=IPE&CodigoInstituicao=1
BRST3;17/02/2025;19:50;Dados Operacionais - Jan 25;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1335835&descTipo=IPE&CodigoInstituicao=1
BRST3;23/01/2025;09:59;Dados Operacionais - Dez 2024;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1326874&descTipo=IPE&CodigoInstituicao=1
BRST3;06/01/2025;18:08;Contratação de Formador de Mercado;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1322230&descTipo=IPE&CodigoInstituicao=1
BRST3;02/01/2025;10:00;Distribuição de Dividendos/Juros sobre Capital Próprio	;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1321026&descTipo=IPE&CodigoInstituicao=1
BRST3;30/12/2024;20:57;Distribuição de Dividendos/Juros sobre Capital Próprio	;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1320664&descTipo=IPE&CodigoInstituicao=1
BRST3;20/12/2024;09:58;Dados Operacionais - Nov/2024;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1317887&descTipo=IPE&CodigoInstituicao=1
BRST3;11/12/2024;20:05;Autorização e celebração de contrato de financiamento com o BNDES, provenientes do Programa BNDES FUST.;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1314653&descTipo=IPE&CodigoInstituicao=1
BRST3;19/11/2024;19:32;Reorganização Societária - Incorporação, Cisão ou Fusão da Companhia;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1306102&descTipo=IPE&CodigoInstituicao=1
