Acao;Data;Hora;Descrição;Link
ENGI3;20/07/2026;19:18;Boletim de Relações com Investidores, base Junho 2026;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1546398&descTipo=IPE&CodigoInstituicao=1
ENGI3;14/07/2026;18:39;Revisão Tarifária Periódica 2026 da ESS;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1544816&descTipo=IPE&CodigoInstituicao=1
ENGI3;30/06/2026;17:08;Aneel homologa reajuste tarifário da ETO;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1539948&descTipo=IPE&CodigoInstituicao=1
ENGI3;29/06/2026;19:32;Acordo de Investimento e Outras Avenças entre Energisa e Itaú;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1539663&descTipo=IPE&CodigoInstituicao=1
ENGI3;25/06/2026;17:58;Boletim de Relações com Investidores, base Maio 2026;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1538474&descTipo=IPE&CodigoInstituicao=1
ENGI3;16/06/2026;17:16;Revisão Tarifária Periódica 2026 da EMR;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1535097&descTipo=IPE&CodigoInstituicao=1
ENGI3;29/05/2026;18:26;Descontinuidade de Projeções Divulgadas;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1528681&descTipo=IPE&CodigoInstituicao=1
ENGI3;25/05/2026;18:33;Boletim de Relações com Investidores, base Abril 2026;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1526617&descTipo=IPE&CodigoInstituicao=1
ENGI3;21/05/2026;00:42;Desinvestimento de Ativos de Transmissão;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1525311&descTipo=IPE&CodigoInstituicao=1
ENGI3;08/05/2026;18:16;Assinatura do Termo Aditivo da  Prorrogação das Concessões EMT, EMS, EPB e ESE;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1519047&descTipo=IPE&CodigoInstituicao=1
ENGI3;24/04/2026;18:24;Boletim de Relações com Investidores, base março 2026;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1508614&descTipo=IPE&CodigoInstituicao=1
ENGI3;22/04/2026;18:34;Aneel homologa reajuste tarifário da EMS;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1507343&descTipo=IPE&CodigoInstituicao=1
ENGI3;22/04/2026;18:34;Aneel homologa reajuste tarifário da ESE;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1507346&descTipo=IPE&CodigoInstituicao=1
ENGI3;22/04/2026;18:22;Aneel homologa reajuste tarifário da EMT;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1507261&descTipo=IPE&CodigoInstituicao=1
ENGI3;22/04/2026;08:39;Assinatura de memorando de entendimentos para subscrição e integralização de ações da Denerge pelo Itaú Unibanco;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1506996&descTipo=IPE&CodigoInstituicao=1
ENGI3;02/04/2026;21:42;Reapresentação do BVD e da Proposta da Administração ? AGOE 2026 (ajustes informativos sem alteração das deliberações);https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1501042&descTipo=IPE&CodigoInstituicao=1
ENGI3;02/04/2026;09:03;Reorganização Societária - Incorporação, Cisão ou Fusão da Companhia;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1500341&descTipo=IPE&CodigoInstituicao=1
