;Acao;Data;Hora;Descrição;Link
0;BRGE11;01/04/2024;09:20;Cancelamento de Registro de Companhia Aberta;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1215887&descTipo=IPE&CodigoInstituicao=1
1;BRGE11;28/02/2024;19:58;Resultado do Leilão;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1200628&descTipo=IPE&CodigoInstituicao=1
2;BRGE11;27/02/2024;19:20;divulgação do preço OPA atualizado;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1199919&descTipo=IPE&CodigoInstituicao=1
3;BRGE11;30/01/2024;19:46;OPA;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1187659&descTipo=IPE&CodigoInstituicao=1
4;BRGE11;29/01/2024;19:22;OPA;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1187296&descTipo=IPE&CodigoInstituicao=1
5;BRGE11;19/01/2024;18:40;pagamento de dividendos aos acionistas;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1184751&descTipo=IPE&CodigoInstituicao=1
6;BRGE11;19/01/2024;08:24;CVM deferiu o registro das ofertas públicas unificadas de aquisição, pelo BANCO SAFRA S.A.;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1184601&descTipo=IPE&CodigoInstituicao=1
7;BRGE11;24/10/2023;07:13;Mudança de Controle da Companhia;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1153686&descTipo=IPE&CodigoInstituicao=1
8;BRGE11;10/10/2023;19:27;Mudança de Controle da Companhia;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1150623&descTipo=IPE&CodigoInstituicao=1
9;BRGE11;16/08/2023;18:10;Mudança de Controle da Companhia;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1134795&descTipo=IPE&CodigoInstituicao=1
10;BRGE11;10/08/2023;18:37;Lucro ou Prejuízo e Atribuição de Proventos em Dinheiro;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1132434&descTipo=IPE&CodigoInstituicao=1
11;BRGE11;02/02/2023;18:08;Divulgação da data de pagamento dos proventos;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1054691&descTipo=IPE&CodigoInstituicao=1
12;BRGE11;23/11/2022;21:43;Mudança de Controle da Companhia;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1035450&descTipo=IPE&CodigoInstituicao=1
13;BRGE11;11/08/2022;09:37;Lucro ou Prejuízo e Atribuição de Proventos em Dinheiro;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1006626&descTipo=IPE&CodigoInstituicao=1
14;BRGE11;27/01/2022;18:22;Data de pagamento dos dividendos;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=935994&descTipo=IPE&CodigoInstituicao=1
15;BRGE11;11/08/2021;17:50;Pagamento de Dividendos ;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=892198&descTipo=IPE&CodigoInstituicao=1
