Acao;Data;Hora;Descrição;Link
GMAT3;24/07/2026;18:27;Fitch reafirma Rating do Mateus de ?AAA (bra)?;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1548001&descTipo=IPE&CodigoInstituicao=1
GMAT3;29/06/2026;20:11;Auto de Infração - Armazém Mateus S.A.;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1539673&descTipo=IPE&CodigoInstituicao=1
GMAT3;26/06/2026;08:38;Inauguração de Loja;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1538679&descTipo=IPE&CodigoInstituicao=1
GMAT3;19/06/2026;09:04;Lojas da bandeira Mateus em Pernambuco, Paraíba e Alagoas passam a operar sob as bandeiras Novo Atacarejo e Novo Mercatto;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1536358&descTipo=IPE&CodigoInstituicao=1
GMAT3;05/06/2026;18:11;Inauguração de Loja;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1531401&descTipo=IPE&CodigoInstituicao=1
GMAT3;08/05/2026;19:00;Inauguração de Loja;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1519221&descTipo=IPE&CodigoInstituicao=1
GMAT3;24/04/2026;18:13;Inauguração de Loja;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1508601&descTipo=IPE&CodigoInstituicao=1
GMAT3;10/04/2026;18:32;Inauguração de Loja;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1503972&descTipo=IPE&CodigoInstituicao=1
GMAT3;27/03/2026;19:02;Inauguração de Loja;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1497334&descTipo=IPE&CodigoInstituicao=1
GMAT3;27/02/2026;18:23;Inauguração de Loja;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1483347&descTipo=IPE&CodigoInstituicao=1
GMAT3;06/02/2026;18:52;Inauguração de loja;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1474489&descTipo=IPE&CodigoInstituicao=1
GMAT3;05/02/2026;20:08;Alteração de Participação Relevante;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1474011&descTipo=IPE&CodigoInstituicao=1
GMAT3;06/01/2026;18:32;Homologação do Aumento de Capital;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1464320&descTipo=IPE&CodigoInstituicao=1
GMAT3;06/01/2026;18:25;Aumento de capital por subscrição privada deliberado em RCA;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1464315&descTipo=IPE&CodigoInstituicao=1
GMAT3;19/12/2025;19:09;Inauguração de loja;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1459717&descTipo=IPE&CodigoInstituicao=1
GMAT3;05/12/2025;18:22;Inauguração de loja;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1453504&descTipo=IPE&CodigoInstituicao=1
GMAT3;28/11/2025;18:15;Inauguração de loja;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1451007&descTipo=IPE&CodigoInstituicao=1
GMAT3;14/11/2025;21:52;Aumento de capital por subscrição privada deliberado em RCA;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1446026&descTipo=IPE&CodigoInstituicao=1
GMAT3;14/11/2025;21:41;Dividendos/Juros sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1446024&descTipo=IPE&CodigoInstituicao=1
GMAT3;07/11/2025;19:11;Inauguração de loja;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1442142&descTipo=IPE&CodigoInstituicao=1
GMAT3;30/10/2025;18:13;Inauguração de Loja;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1437728&descTipo=IPE&CodigoInstituicao=1
GMAT3;24/10/2025;18:29;Inauguração de loja;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1435637&descTipo=IPE&CodigoInstituicao=1
GMAT3;17/10/2025;18:33;Inauguração de loja;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1433816&descTipo=IPE&CodigoInstituicao=1
GMAT3;22/09/2025;19:14;Dividendos/Juros sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1425610&descTipo=IPE&CodigoInstituicao=1
GMAT3;29/08/2025;19:01;Inauguração de loja;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1418644&descTipo=IPE&CodigoInstituicao=1
GMAT3;22/08/2025;18:21;Inauguração de loja;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1416412&descTipo=IPE&CodigoInstituicao=1
GMAT3;07/08/2025;18:28;Fitch reafirma Rating do Mateus de ?AAA (bra)?;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1409818&descTipo=IPE&CodigoInstituicao=1
GMAT3;04/07/2025;18:16;Inauguração de loja;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1398059&descTipo=IPE&CodigoInstituicao=1
GMAT3;02/07/2025;09:26;Fechamento da operação com o Novo Atacarejo;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1396809&descTipo=IPE&CodigoInstituicao=1
GMAT3;23/06/2025;19:00;Dividendos/Juros sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1393089&descTipo=IPE&CodigoInstituicao=1
GMAT3;30/05/2025;18:25;Inauguração de loja;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1385205&descTipo=IPE&CodigoInstituicao=1
GMAT3;25/04/2025;18:12;Inauguração de loja;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1365738&descTipo=IPE&CodigoInstituicao=1
GMAT3;04/04/2025;18:13;Inauguração de loja;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1358006&descTipo=IPE&CodigoInstituicao=1
GMAT3;21/03/2025;20:44;Dividendos/Juros sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1350217&descTipo=IPE&CodigoInstituicao=1
GMAT3;21/03/2025;18:21;Inauguração de Loja;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1349985&descTipo=IPE&CodigoInstituicao=1
GMAT3;07/03/2025;19:04;Inauguração de Loja;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1343902&descTipo=IPE&CodigoInstituicao=1
GMAT3;25/02/2025;19:14;Programa de Recompra de Ações;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1339312&descTipo=IPE&CodigoInstituicao=1
GMAT3;20/02/2025;09:48;Aprovação do CADE ;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1337232&descTipo=IPE&CodigoInstituicao=1
GMAT3;07/02/2025;19:17;Encerramento do Programa de Recompra de Ações;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1332099&descTipo=IPE&CodigoInstituicao=1
