;Acao;Data;Hora;Descrição;Link
0;MULT3;05/07/2023;17:39;Multiplan aumenta sua participação no RibeirãoShopping;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1119680&descTipo=IPE&CodigoInstituicao=1
1;MULT3;26/06/2023;18:36;Novo Programa de Recompra de Ações da Companhia;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1116667&descTipo=IPE&CodigoInstituicao=1
2;MULT3;26/06/2023;18:26;Distribuição de Dividendos/Juros sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1116660&descTipo=IPE&CodigoInstituicao=1
3;MULT3;27/03/2023;18:55;Distribuição de Juros sobre o Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1077764&descTipo=IPE&CodigoInstituicao=1
4;MULT3;03/03/2023;18:20;Multiplan conclui a aquisição de 24,95% do DiamondMall;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1068554&descTipo=IPE&CodigoInstituicao=1
5;MULT3;28/02/2023;18:39;Eleição de Diretor Vice-Presidente Operacional;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1066450&descTipo=IPE&CodigoInstituicao=1
6;MULT3;09/02/2023;18:26;Eleição do Diretor Presidente;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1057659&descTipo=IPE&CodigoInstituicao=1
7;MULT3;05/01/2023;19:19;Atualização sobre aquisição de participação;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1047254&descTipo=IPE&CodigoInstituicao=1
8;MULT3;04/01/2023;18:56;Prévia Operacional Novo recorde de vendas em 2022;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1046795&descTipo=IPE&CodigoInstituicao=1
9;MULT3;02/01/2023;18:21;Atualização sobre aquisição de participação;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1046061&descTipo=IPE&CodigoInstituicao=1
10;MULT3;21/12/2022;18:53;Distribuição de Juros sobre o Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1043651&descTipo=IPE&CodigoInstituicao=1
11;MULT3;05/10/2022;17:52;Prévia Operacional ? Novo recorde de vendas para um terceiro trimestre Vendas do 3T22 superaram em 28% os níveis de 2021 e em 26% os de 2019;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1019948&descTipo=IPE&CodigoInstituicao=1
12;MULT3;03/10/2022;20:02;Autorização para a emissão de debêntures;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1019258&descTipo=IPE&CodigoInstituicao=1
13;MULT3;22/09/2022;18:23;Distribuição de Juros sobre o Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1017191&descTipo=IPE&CodigoInstituicao=1
14;MULT3;22/08/2022;18:03;Participação de executivo em evento online;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1010032&descTipo=IPE&CodigoInstituicao=1
15;MULT3;08/08/2022;18:11;Multiplan será responsável pela administração do Parque Shopping Maceió;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1004911&descTipo=IPE&CodigoInstituicao=1
