;Acao;Data;Hora;Descrição;Link
0;GGPS3;12/06/2025;19:22;Alteração das Datas de Divulgação e Teleconferência ITR 3T ;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1390265&descTipo=IPE&CodigoInstituicao=1
1;GGPS3;22/05/2025;08:23; Negociação relevante CPPI;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1381689&descTipo=IPE&CodigoInstituicao=1
2;GGPS3;23/04/2025;19:27;Conclusão da Aquisição da Nutricar Com. de Produtos Alimentícios S.A. pela LC Adm. de Restaurantes Ltda.;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1364208&descTipo=IPE&CodigoInstituicao=1
3;GGPS3;10/04/2025;19:25;Operação de aquisição da RHMED pela Top Service Serviços e Sistemas S.A.;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1360468&descTipo=IPE&CodigoInstituicao=1
4;GGPS3;28/02/2025;08:17;Aquisição de 60% (sessenta por cento) das ações da sociedade Nutricar Brasil;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1341076&descTipo=IPE&CodigoInstituicao=1
5;GGPS3;27/02/2025;20:00;Aquisição de Ações de Emissão da Própria Companhia;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1340823&descTipo=IPE&CodigoInstituicao=1
6;GGPS3;20/02/2025;20:48;Assinatura do Contrato de Compra e Venda para aquisição da RHMed;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1337649&descTipo=IPE&CodigoInstituicao=1
7;GGPS3;30/09/2024;19:28;Contratação de Serviço de Formador de Mercado;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1286515&descTipo=IPE&CodigoInstituicao=1
8;GGPS3;23/09/2024;18:40;Acordo ou Contrato de Transferência do Controle Acionário;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1284455&descTipo=IPE&CodigoInstituicao=1
9;GGPS3;14/06/2024;09:17;Aprovação de emissão de debêntures por subsidiária da GPSSA;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1250034&descTipo=IPE&CodigoInstituicao=1
10;GGPS3;03/06/2024;09:06;Conclusão da Aquisição de 100% das quotas do Grupo GRSA;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1245065&descTipo=IPE&CodigoInstituicao=1
11;GGPS3;14/05/2024;19:35;Aprovação da Aquisição de 100% das quotas do Grupo GRSA;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1238193&descTipo=IPE&CodigoInstituicao=1
12;GGPS3;28/03/2024;08:32;Aprovação da Aquisição do Grupo GRSA;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1214038&descTipo=IPE&CodigoInstituicao=1
