;Acao;Data;Hora;Descrição;Link
0;MSPA4;17/12/2025;11:58;RELAÇÃO DE DISPENSAS DE OBRIGAÇÕES REGULATÓRIAS ? RESOLUÇÃO CVM 232/2025;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1458431&descTipo=IPE&CodigoInstituicao=1
1;MSPA4;01/04/2025;18:10;Anteciparação ITRs;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1356246&descTipo=IPE&CodigoInstituicao=1
2;MSPA4;25/03/2025;18:36;Acordo de Investimento;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1351256&descTipo=IPE&CodigoInstituicao=1
3;MSPA4;18/03/2025;20:08;Antecipação Demonstrações Financeiras;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1348396&descTipo=IPE&CodigoInstituicao=1
4;MSPA4;14/01/2025;18:38;Eleição de Diretor;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1324924&descTipo=IPE&CodigoInstituicao=1
5;MSPA4;12/12/2024;19:29;Dividendos/Juros sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1315082&descTipo=IPE&CodigoInstituicao=1
6;MSPA4;11/12/2024;18:37;Dividendos/Juros sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1314568&descTipo=IPE&CodigoInstituicao=1
7;MSPA4;21/08/2024;17:56;Renúncia e eleição de membro do Conselho de Administração;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1274467&descTipo=IPE&CodigoInstituicao=1
8;MSPA4;09/08/2024;15:43;Apresentação;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1269650&descTipo=IPE&CodigoInstituicao=1
9;MSPA4;13/06/2024;00:17;Nova Fábrica e Operação;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1249630&descTipo=IPE&CodigoInstituicao=1
10;MSPA4;19/03/2024;21:57;Antecipação da Divulgação de Resultados ? 4T23;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1209602&descTipo=IPE&CodigoInstituicao=1
11;MSPA4;16/11/2023;18:20;Eleição de Diretor;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1163452&descTipo=IPE&CodigoInstituicao=1
12;MSPA4;16/11/2023;07:42;Celebração ou Extinção de Contrato;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1163236&descTipo=IPE&CodigoInstituicao=1
13;MSPA4;09/11/2023;18:13;Live Resultados 3T23;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1160226&descTipo=IPE&CodigoInstituicao=1
14;MSPA4;08/11/2023;09:02;Live Resultados 3T23;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1159171&descTipo=IPE&CodigoInstituicao=1
15;MSPA4;09/08/2023;18:58;Live Resultados 2T23;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1131574&descTipo=IPE&CodigoInstituicao=1
16;MSPA4;19/07/2023;11:06;Antecipação informações 2T23;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1123677&descTipo=IPE&CodigoInstituicao=1
17;MSPA4;19/04/2023;18:12;Devolução de fração ideal de imóvel;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1087760&descTipo=IPE&CodigoInstituicao=1
18;MSPA4;07/03/2022;20:01;Divulgação de Demonstrações Financeiras;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=950972&descTipo=IPE&CodigoInstituicao=1
19;MSPA4;14/12/2021;18:55;Renuncia Presidente do Conselho de Administração;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=925940&descTipo=IPE&CodigoInstituicao=1
20;MSPA4;20/10/2021;08:55;Autorização para Negociação dos Valores Mobiliários em Mercados (Nacional ou Estrangeiro);https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=908603&descTipo=IPE&CodigoInstituicao=1
