Acao;Data;Hora;Descrição;Link
CSAN3;09/07/2026;08:18;Atualização sobre Alienação de Propriedades do grupo Radar;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1543318&descTipo=IPE&CodigoInstituicao=1
CSAN3;01/07/2026;18:26;Relatório Integrado 2025;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1540715&descTipo=IPE&CodigoInstituicao=1
CSAN3;29/06/2026;09:03;Notícias divulgadas na imprensa;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1539180&descTipo=IPE&CodigoInstituicao=1
CSAN3;19/06/2026;18:36;Resultado pré-pagamentos;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1536607&descTipo=IPE&CodigoInstituicao=1
CSAN3;17/06/2026;08:51;Alienação de propriedades do portfólio da Radar;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1535405&descTipo=IPE&CodigoInstituicao=1
CSAN3;01/06/2026;09:08;Ofertas de Aquisição Facultativa 5ª Emissão de Debêntures e 1ª Série 4ª Emissão de Nota Comercial;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1529015&descTipo=IPE&CodigoInstituicao=1
CSAN3;01/06/2026;08:02;Notícias divulgadas na mídia ;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1528994&descTipo=IPE&CodigoInstituicao=1
CSAN3;29/05/2026;18:48;Ofertas de Aquisição Facultativa 5ª Emissão de Debêntures e 1ª Série 4ª Emissão de Nota Comercial;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1528852&descTipo=IPE&CodigoInstituicao=1
CSAN3;08/05/2026;00:18;Pricing IPO Compass;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1518348&descTipo=IPE&CodigoInstituicao=1
CSAN3;28/04/2026;00:30;Lançamento IPO Compass;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1509469&descTipo=IPE&CodigoInstituicao=1
