Acao;Data;Hora;Descrição;Link
TAEE4;29/07/2026;18:10;Comunicado - Energização do Reforço de ATE;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1549417&descTipo=IPE&CodigoInstituicao=1
TAEE4;14/07/2026;18:17;Ratificação, em AGE, da Aquisição de Cinco Ativos de Transmissão de Energia, Sujeita a Condições Precedentes;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1544776&descTipo=IPE&CodigoInstituicao=1
TAEE4;08/07/2026;18:22;Comunicado ao Mercado - Liquidação da 22ª Emissão de Debêntures da TAESA;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1543201&descTipo=IPE&CodigoInstituicao=1
TAEE4;22/06/2026;19:45;Eleição de Presidente interino para Conselho de Administração da TAESA;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1537188&descTipo=IPE&CodigoInstituicao=1
TAEE4;17/06/2026;19:51;Renúncia Conselho de Administração;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1535836&descTipo=IPE&CodigoInstituicao=1
TAEE4;03/06/2026;19:26; Comunicado ao Mercado - Energização Parcial de Ananai ;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1530577&descTipo=IPE&CodigoInstituicao=1
TAEE4;21/05/2026;01:04;TAESA celebra contrato para aquisição de 5 ativos de transmissão de energia;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1525312&descTipo=IPE&CodigoInstituicao=1
TAEE4;12/05/2026;19:04;Energização Parcial de Tangará;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1520883&descTipo=IPE&CodigoInstituicao=1
TAEE4;06/05/2026;21:54;Aviso Acionistas - Pagamento de Juros sobre Capital Próprio  (JCP);https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1517316&descTipo=IPE&CodigoInstituicao=1
TAEE4;30/04/2026;19:58;Energização Parcial de Saíra;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1514204&descTipo=IPE&CodigoInstituicao=1
TAEE4;30/04/2026;19:14;Energização parcial de Tangará;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1514070&descTipo=IPE&CodigoInstituicao=1
TAEE4;29/04/2026;17:12;Dividendos/Juros sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1510963&descTipo=IPE&CodigoInstituicao=1
TAEE4;08/04/2026;18:19;Alteração na Proposta da Administração e no BVD para AGO 2026;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1502580&descTipo=IPE&CodigoInstituicao=1
TAEE4;27/03/2026;18:07; Comunicado ao Mercado - Liquidação da 21ª Emissão de Debêntures da TAESA;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1497173&descTipo=IPE&CodigoInstituicao=1
TAEE4;19/03/2026;19:16;Participação no evento online Temporada de Balanços do canal E-Investidor;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1492785&descTipo=IPE&CodigoInstituicao=1
TAEE4;17/03/2026;08:36;Comunicado ao Mercado - Energização parcial em Tangará;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1491069&descTipo=IPE&CodigoInstituicao=1
TAEE4;11/03/2026;19:19;Comunicado ao Mercado - Entrada em operação do reforço em ATE III;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1489164&descTipo=IPE&CodigoInstituicao=1
TAEE4;09/03/2026;08:39;Participação em Evento Online - Encontro ANEFAC Mulheres na Liderança;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1487096&descTipo=IPE&CodigoInstituicao=1
TAEE4;09/01/2026;18:35;Comunicado - Energização do Reforço de São Pedro;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1465875&descTipo=IPE&CodigoInstituicao=1
TAEE4;18/12/2025;21:10;Comunicado ao Mercado - Liquidação da 20ª Emissão de Debêntures da TAESA ;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1459296&descTipo=IPE&CodigoInstituicao=1
TAEE4;16/12/2025;19:06;Comunicado ao Mercado da 20ª Emissão de Debêntures da TAESA - Resultado do procedimento de Bookbuilding.;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1458145&descTipo=IPE&CodigoInstituicao=1
TAEE4;11/11/2025;20:54;Dividendos/Juros sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1443646&descTipo=IPE&CodigoInstituicao=1
TAEE4;04/11/2025;21:31;COMUNICADO AO MERCADO DE ENCERRAMENTO DA OFERTA DE AQUISIÇÃO  FACULTATIVA DE DEBÊNTURES DA PRIMEIRA SÉRIE DA 10ª (DÉCIMA) EMISSÃO DE  DEBÊNTURES SIMPLES;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1439735&descTipo=IPE&CodigoInstituicao=1
TAEE4;30/10/2025;21:31;Comunicado ao Mercardo - Liquidação da 19ª Emissão de Debêntures da TAESA	;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1437853&descTipo=IPE&CodigoInstituicao=1
TAEE4;18/10/2025;09:24;Oferta de Aquisição Facultativa das Debêntures da 1ª Série da 10ª Emissão da TAESA ? Atualização de datas divulgadas em 09/10 relativas à oferta.;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1433919&descTipo=IPE&CodigoInstituicao=1
TAEE4;09/10/2025;23:11;Comunicado ao Mercado ? Oferta de Aquisição Facultativa da 1ª Série da 10ª Emissão de Debentures da TAESA;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1431469&descTipo=IPE&CodigoInstituicao=1
TAEE4;06/10/2025;18:22;Aumento de participação relevante - BlackRock;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1429958&descTipo=IPE&CodigoInstituicao=1
