;Acao;Data;Hora;Descrição;Link
0;WEGE3;23/12/2025;18:29;Conclusão da aquisição da Tupinambá Energia;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1461164&descTipo=IPE&CodigoInstituicao=1
1;WEGE3;23/12/2025;18:07;Conclusão da aquisição da Tupinambá Energia;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1461132&descTipo=IPE&CodigoInstituicao=1
2;WEGE3;19/12/2025;14:23;Dividendos/Juros sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1459462&descTipo=IPE&CodigoInstituicao=1
3;WEGE3;11/12/2025;08:12;Aquisição da Sanelec, empresa indiana fabricante de reguladores de tensão e sistemas de excitação;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1455939&descTipo=IPE&CodigoInstituicao=1
4;WEGE3;28/11/2025;18:26; Dividendos/Juros sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1451017&descTipo=IPE&CodigoInstituicao=1
5;WEGE3;28/11/2025;18:15;Assembleia Geral Extraordinária;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1451013&descTipo=IPE&CodigoInstituicao=1
6;WEGE3;27/10/2025;11:01;Diretoria Executiva e Reestruturação das Unidades de Negócio Automação e Digital & Sistemas;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1435822&descTipo=IPE&CodigoInstituicao=1
7;WEGE3;16/10/2025;08:05;Aquisição do controle da Tupinambá Energia para avanço no ecossistema de mobilidade elétrica;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1433141&descTipo=IPE&CodigoInstituicao=1
8;WEGE3;06/10/2025;17:38;Agenda de Divulgação de Resultados 3T25;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1429858&descTipo=IPE&CodigoInstituicao=1
9;WEGE3;30/09/2025;08:11;Investimentos de R$ 1,1 bilhão para expansão fabril em Santa Catarina;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1427657&descTipo=IPE&CodigoInstituicao=1
10;WEGE3;23/09/2025;17:14;Dividendos/Juros sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1425915&descTipo=IPE&CodigoInstituicao=1
11;WEGE3;23/09/2025;08:59;Investimento de US$ 77 milhões para impulsionar a capacidade de produção de transformadores nos EUA;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1425715&descTipo=IPE&CodigoInstituicao=1
12;WEGE3;18/09/2025;10:44;Compromissos climáticos certificados pela SBTi;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1424610&descTipo=IPE&CodigoInstituicao=1
13;WEGE3;01/08/2025;17:16;Investimentos em Linhares/ES;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1406842&descTipo=IPE&CodigoInstituicao=1
14;WEGE3;22/07/2025;17:39;Dividendos/Juros sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1402883&descTipo=IPE&CodigoInstituicao=1
15;WEGE3;17/07/2025;17:12;Aquisição da parcela remanescente da PPI-Multitask;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1401718&descTipo=IPE&CodigoInstituicao=1
16;WEGE3;07/07/2025;18:08;Agenda de divulgação de resultados 2T25;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1398386&descTipo=IPE&CodigoInstituicao=1
17;WEGE3;17/06/2025;17:15;Dividendos/Juros sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1391320&descTipo=IPE&CodigoInstituicao=1
18;WEGE3;01/05/2025;12:04;Aquisição estratégica no segmento de revestimentos industriais nos EUA;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1370395&descTipo=IPE&CodigoInstituicao=1
19;WEGE3;29/04/2025;18:27;Aumento do capital social;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1367540&descTipo=IPE&CodigoInstituicao=1
20;WEGE3;14/04/2025;15:16;Agenda de divulgação de resultados 1T25;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1361195&descTipo=IPE&CodigoInstituicao=1
21;WEGE3;18/03/2025;17:45;Dividendos/Juros sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1348135&descTipo=IPE&CodigoInstituicao=1
22;WEGE3;28/02/2025;17:38;Conclusão da aquisição da REIVAX;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1341361&descTipo=IPE&CodigoInstituicao=1
23;WEGE3;25/02/2025;18:30;Dividendos/Juros sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1339265&descTipo=IPE&CodigoInstituicao=1
24;WEGE3;25/02/2025;18:30;Proposta de Aumento do Capital Social;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1339270&descTipo=IPE&CodigoInstituicao=1
25;WEGE3;10/02/2025;10:06;Agenda de divulgação de resultados 4T24;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1332393&descTipo=IPE&CodigoInstituicao=1
26;WEGE3;04/02/2025;18:04;Aquisição da parcela remanescente da V2COM;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1330263&descTipo=IPE&CodigoInstituicao=1
27;WEGE3;18/12/2024;18:22;Investimentos em nova fábrica na Turquia;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1317157&descTipo=IPE&CodigoInstituicao=1
28;WEGE3;17/12/2024;18:21;Dividendos/Juros sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1316618&descTipo=IPE&CodigoInstituicao=1
29;WEGE3;02/12/2024;18:17;Conclusão da aquisição da Volt Electric Motor;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1310142&descTipo=IPE&CodigoInstituicao=1
