Acao;Data;Hora;Descrição;Link
BRAV3;24/07/2026;18:16;Manifestação do Conselho de Administração sobre a OPA;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1547954&descTipo=IPE&CodigoInstituicao=1
BRAV3;20/07/2026;21:41;Reapresentação do Edital da Oferta Pública de Aquisição de Ações;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1546429&descTipo=IPE&CodigoInstituicao=1
BRAV3;15/07/2026;21:50;Decisão do Colegiado CVM sobre Recurso da Ecopetrol;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1545317&descTipo=IPE&CodigoInstituicao=1
BRAV3;07/07/2026;18:10;Remessa do Recurso da Ecopetrol Sobre a Decisão da Área Técnica ao Colegiado CVM;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1542593&descTipo=IPE&CodigoInstituicao=1
BRAV3;02/07/2026;22:18;Dados de Produção I Junho 2026;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1541475&descTipo=IPE&CodigoInstituicao=1
BRAV3;17/06/2026;23:42;Início de Processo de Arbitragem da Westlawn Energia Brasil Ltda. - Campo de Atlanta;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1535891&descTipo=IPE&CodigoInstituicao=1
BRAV3;17/06/2026;23:31;Aprovação pelo CADE da Aquisição do Controle da Brava pela Ecopetrol;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1535890&descTipo=IPE&CodigoInstituicao=1
BRAV3;15/06/2026;23:40;Suspensão Temporária da OPA e Apresentação de Recurso ao Colegiado da CVM pela Ofertante;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1534873&descTipo=IPE&CodigoInstituicao=1
BRAV3;09/06/2026;23:23;Manifestação do Conselho de Administração sobre a OPA;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1532729&descTipo=IPE&CodigoInstituicao=1
BRAV3;08/06/2026;20:59;Obtenção de Anuência Prévia em Assembleias Gerais de Debenturistas;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1532064&descTipo=IPE&CodigoInstituicao=1
BRAV3;08/06/2026;09:26;Reapresentação Comunicado do Art. 51 da Resolução CVM nº 215/2024;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1531522&descTipo=IPE&CodigoInstituicao=1
BRAV3;03/06/2026;22:44;Dados de Produção I Maio 2026;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1530641&descTipo=IPE&CodigoInstituicao=1
BRAV3;28/05/2026;20:41;Art. 51 da Resolução CVM nº 215/2024;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1528212&descTipo=IPE&CodigoInstituicao=1
BRAV3;28/05/2026;20:15;Atualização sobre Processo de Obtenção de Anuência Prévia em Assembleias Gerais de Debenturistas;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1528211&descTipo=IPE&CodigoInstituicao=1
BRAV3;25/05/2026;23:31;Lançamento de Oferta Pública de Aquisição de Ações;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1526660&descTipo=IPE&CodigoInstituicao=1
BRAV3;07/05/2026;18:59;Aditivos aos contratos de compra de petróleo produzido pela PetroReconcavo no Rio Grande do Norte;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1518213&descTipo=IPE&CodigoInstituicao=1
BRAV3;05/05/2026;23:21;Dados de Produção - Abril 2026;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1516398&descTipo=IPE&CodigoInstituicao=1
BRAV3;27/04/2026;19:55;Celebração do Acordo para Venda da Participação da Brava na Unitização de Jubarte;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1509400&descTipo=IPE&CodigoInstituicao=1
BRAV3;27/04/2026;19:44;Dividendos/Juros sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1509386&descTipo=IPE&CodigoInstituicao=1
BRAV3;23/04/2026;16:11;Notificação Recebida Relativa à Aquisição de Ações e OPA;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1507778&descTipo=IPE&CodigoInstituicao=1
BRAV3;20/04/2026;17:25;Dividendos/Juros sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1506584&descTipo=IPE&CodigoInstituicao=1
BRAV3;15/04/2026;20:16;Certificação de Reservas 2026;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1505394&descTipo=IPE&CodigoInstituicao=1
BRAV3;08/04/2026;22:43;Dados de Produção - Março 2026;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1502773&descTipo=IPE&CodigoInstituicao=1
BRAV3;06/04/2026;20:18;Esclarecimentos acerca de matéria veiculada na mídia;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1501702&descTipo=IPE&CodigoInstituicao=1
