Acao;Data;Hora;Descrição;Link
EMAE4;29/07/2026;17:50;Adiamento AGE Emae de 30 07 2026;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1549320&descTipo=IPE&CodigoInstituicao=1
EMAE4;29/07/2026;14:19;Adiamento AGE Emae de 30 07 2026;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1549188&descTipo=IPE&CodigoInstituicao=1
EMAE4;27/07/2026;08:47;COMUNICADO AO MERCADO CONJUNTO;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1548067&descTipo=IPE&CodigoInstituicao=1
EMAE4;29/06/2026;22:37;Reorganização Societária - Incorporação, Cisão ou Fusão da Companhia;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1539690&descTipo=IPE&CodigoInstituicao=1
EMAE4;26/06/2026;21:24;Conclusão da OPA (ações ordinárias) sem adesão;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1539121&descTipo=IPE&CodigoInstituicao=1
EMAE4;27/05/2026;19:41;OPA ações ON - Encerramento do Prazo;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1527614&descTipo=IPE&CodigoInstituicao=1
EMAE4;15/05/2026;17:50;Adiamento da Divulgação do Formulário de Informações Trimestrais;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1523117&descTipo=IPE&CodigoInstituicao=1
EMAE4;08/05/2026;08:33;Antecipação de Informações Financeiras da EMAE;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1518425&descTipo=IPE&CodigoInstituicao=1
EMAE4;07/05/2026;19:21;Divulgação do Edital da OPA de Ações Ordinárias de Emissão da EMAE;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1518236&descTipo=IPE&CodigoInstituicao=1
EMAE4;25/04/2026;10:02;OPA Unificada por Alienação de Controle e por Aumento de Participação;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1508803&descTipo=IPE&CodigoInstituicao=1
EMAE4;25/04/2026;10:02;Incorporação de Ações;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1508804&descTipo=IPE&CodigoInstituicao=1
EMAE4;07/04/2026;19:02;Pedido de Instalação do Conselho Fiscal e Indicação de Candidatos;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1502169&descTipo=IPE&CodigoInstituicao=1
EMAE4;24/03/2026;19:10;Atualização da data prevista da AGO 2026;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1494625&descTipo=IPE&CodigoInstituicao=1
EMAE4;12/03/2026;19:31;Acionista Controlador adquire Fundo de Investimento  ;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1489815&descTipo=IPE&CodigoInstituicao=1
EMAE4;24/02/2026;10:04;Adiamento na publicação das Demonstrações Financeiras 2025;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1480910&descTipo=IPE&CodigoInstituicao=1
EMAE4;23/02/2026;18:41;Alteração na composição do Conselho de Administração e Diretoria Estatutária;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1480671&descTipo=IPE&CodigoInstituicao=1
EMAE4;10/02/2026;22:25;Elevação de rating corporativo;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1476199&descTipo=IPE&CodigoInstituicao=1
EMAE4;05/02/2026;19:13;Eleição de Diretor Financeiro e de Relações com Investidores e Administrativo;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1473970&descTipo=IPE&CodigoInstituicao=1
EMAE4;02/02/2026;22:01;Renúncia do Diretor Financeiro, de Relações com Investidores e Administrativo;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1472301&descTipo=IPE&CodigoInstituicao=1
EMAE4;02/02/2026;09:05;Pedido de Registro de OPA por Alienação de Controle;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1471841&descTipo=IPE&CodigoInstituicao=1
EMAE4;22/01/2026;08:10;Acordo ou Contrato de Transferência do Controle Acionário;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1469120&descTipo=IPE&CodigoInstituicao=1
EMAE4;21/01/2026;09:37;Alienação de controle da EMAE;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1468787&descTipo=IPE&CodigoInstituicao=1
EMAE4;20/01/2026;15:17;ANEEL e CADE aprovam transferência de controle da EMAE;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1468509&descTipo=IPE&CodigoInstituicao=1
EMAE4;02/01/2026;08:45;Rescisão Contrato de Compra de Debêntures;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1462999&descTipo=IPE&CodigoInstituicao=1
EMAE4;23/12/2025;22:20;Designação Interina de Diretor Presidente;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1461352&descTipo=IPE&CodigoInstituicao=1
EMAE4;22/12/2025;09:18;Renúncia aos cargos de Diretora Presidente e Diretora de Pessoas e Sustentabilidade;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1460021&descTipo=IPE&CodigoInstituicao=1
EMAE4;22/12/2025;09:07;Renúncia aos cargos de Diretora Presidente e Diretora de Pessoas e Sustentabilidade;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1460019&descTipo=IPE&CodigoInstituicao=1
