;Acao;Data;Hora;Descrição;Link
0;BRKM3;28/08/2025;10:01;Braskem comunica sobre notícias veiculadas na mídia;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1417907&descTipo=IPE&CodigoInstituicao=1
1;BRKM3;28/08/2025;09:17;Braskem comunica sobre a aprovação de direitos antidumping provisório de PE pelo GECEX  ;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1417738&descTipo=IPE&CodigoInstituicao=1
2;BRKM3;22/08/2025;20:44;Braskem comunica a respeito da revisão da nota de crédito em escala global da Companhia pela agência S&P Global Ratings;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1416501&descTipo=IPE&CodigoInstituicao=1
3;BRKM3;22/08/2025;09:22;Braskem comunica sobre comunicação enviada pela Novonor;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1416167&descTipo=IPE&CodigoInstituicao=1
4;BRKM3;13/08/2025;09:24;Braskem comunica a respeito da revisão da nota de crédito em escala global da Companhia pela agência Fitch Ratings;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1412411&descTipo=IPE&CodigoInstituicao=1
5;BRKM3;08/08/2025;09:41;Braskem comunica sobre notícias veiculadas na mídia;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1410222&descTipo=IPE&CodigoInstituicao=1
6;BRKM3;30/07/2025;22:11;Relatório de Produção e Vendas 2T25;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1405748&descTipo=IPE&CodigoInstituicao=1
7;BRKM3;17/07/2025;09:30;Braskem comunica sobre atualização do processo junto ao CADE;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1401571&descTipo=IPE&CodigoInstituicao=1
8;BRKM3;11/07/2025;14:32;Braskem comunica a respeito de notícias veiculadas na mídia;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1400231&descTipo=IPE&CodigoInstituicao=1
9;BRKM3;07/07/2025;09:09;Braskem comunica sobre comunicação enviada pela Novonor;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1398157&descTipo=IPE&CodigoInstituicao=1
10;BRKM3;30/05/2025;20:48;Braskem comunica sobre o arquivamento do Formulário de Referência referente ao exercício social de 2024;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1385323&descTipo=IPE&CodigoInstituicao=1
11;BRKM3;28/05/2025;09:02;Braskem comunica a respeito da revisão da nota de crédito em escala global da Companhia pelas agências Fitch Ratings e S&P Global Ratings;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1383636&descTipo=IPE&CodigoInstituicao=1
12;BRKM3;23/05/2025;19:02;Braskem comunica sobre notícias veiculadas na mídia;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1382620&descTipo=IPE&CodigoInstituicao=1
13;BRKM3;07/05/2025;09:14;Braskem comunica sobre inauguração do terminal de importação de etano no México;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1373073&descTipo=IPE&CodigoInstituicao=1
14;BRKM3;29/04/2025;20:50;Relatório de Produção e Vendas 1T25;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1367864&descTipo=IPE&CodigoInstituicao=1
15;BRKM3;24/03/2025;10:31;Braskem comunica a respeito de notícias veiculadas na mídia	;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1350339&descTipo=IPE&CodigoInstituicao=1
16;BRKM3;26/02/2025;23:06;Braskem comunica sobre início do projeto para o aumento da capacidade na central petroquímica do Rio de Janeiro ;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1340282&descTipo=IPE&CodigoInstituicao=1
