Acao;Data;Hora;Descrição;Link
LREN3;17/07/2026;09:43;Divulgação do Relatório IFRS S1e S2/CBPS 1 e 2;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1545751&descTipo=IPE&CodigoInstituicao=1
LREN3;18/06/2026;17:51;Dividendos/Juros sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1536186&descTipo=IPE&CodigoInstituicao=1
LREN3;03/06/2026;17:03;Alteração na diretoria da subsidiária Realize SCFI;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1530312&descTipo=IPE&CodigoInstituicao=1
LREN3;29/04/2026;17:45;Alteração do Jornal de Publicação;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1511132&descTipo=IPE&CodigoInstituicao=1
LREN3;19/03/2026;17:48;Dividendos/Juros sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1492685&descTipo=IPE&CodigoInstituicao=1
LREN3;09/03/2026;08:06;Projeções 2026;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1487086&descTipo=IPE&CodigoInstituicao=1
LREN3;05/03/2026;19:02;Projeções 2026;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1486138&descTipo=IPE&CodigoInstituicao=1
LREN3;05/03/2026;18:40;Projeções;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1486109&descTipo=IPE&CodigoInstituicao=1
LREN3;08/12/2025;08:53;Apresentação - Investor Day 2025;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1453762&descTipo=IPE&CodigoInstituicao=1
LREN3;08/12/2025;08:42;Divulgação de Projeções;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1453759&descTipo=IPE&CodigoInstituicao=1
LREN3;08/12/2025;08:31;Dividendos/Juros sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1453750&descTipo=IPE&CodigoInstituicao=1
LREN3;08/12/2025;08:20;Aquisição de Ações de Emissão da Própria Companhia;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1453748&descTipo=IPE&CodigoInstituicao=1
LREN3;18/09/2025;17:53;Dividendos/Juros sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1424767&descTipo=IPE&CodigoInstituicao=1
LREN3;30/07/2025;15:13;Informe do Código Brasileiro de Governança Corporativa;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1405402&descTipo=IPE&CodigoInstituicao=1
LREN3;17/07/2025;17:23;Data de Divulgação do Relatório IFRS S1e S2/CBPS 1 e 2 ? Clima;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1401722&descTipo=IPE&CodigoInstituicao=1
LREN3;30/06/2025;20:46;Dividendos/Juros sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1395917&descTipo=IPE&CodigoInstituicao=1
