;Acao;Data;Hora;Descrição;Link
0;ELMD3;02/07/2025;22:05;Cancelamento de Registro de Companhia Aberta;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1397382&descTipo=IPE&CodigoInstituicao=1
1;ELMD3;10/06/2025;21:54;complemento ao Fato Relevante divulgado em 9 de junho de 2025;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1389467&descTipo=IPE&CodigoInstituicao=1
2;ELMD3;09/06/2025;20:25;Aprovação de Resgate Compulsório;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1388711&descTipo=IPE&CodigoInstituicao=1
3;ELMD3;07/05/2025;07:02;Aquisição de 100% da Brasil Outdoor Ltda.;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1373001&descTipo=IPE&CodigoInstituicao=1
4;ELMD3;06/05/2025;20:35;Alteração do calendário;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1372942&descTipo=IPE&CodigoInstituicao=1
5;ELMD3;28/04/2025;19:10;RESULTADO DO LEILÃO DA OFERTA PUBLICA DE AQUISICAO DE ACOES (OPA);https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1366642&descTipo=IPE&CodigoInstituicao=1
6;ELMD3;23/04/2025;18:54;Alteração da Quantidade de Ações em Circulação e Ações Detidas por Administradores;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1364174&descTipo=IPE&CodigoInstituicao=1
7;ELMD3;16/04/2025;18:36;Emissão de ações no âmbito do SOP;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1362198&descTipo=IPE&CodigoInstituicao=1
8;ELMD3;01/04/2025;23:29;a alienação de 666.904 (seiscentas e sessenta e seis mil, novecentas e quatro) ações mantidas em tesouraria;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1356409&descTipo=IPE&CodigoInstituicao=1
9;ELMD3;27/03/2025;01:22;pedido de registro da oferta pública unificada de aquisição de ações ordinárias de emissão da Companhia ;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1352252&descTipo=IPE&CodigoInstituicao=1
10;ELMD3;24/03/2025;09:47;Alteração de calendário;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1350325&descTipo=IPE&CodigoInstituicao=1
11;ELMD3;07/02/2025;18:40;Resgate Antecipado Facultativo Total 5ª Emissão de Debêntures;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1332081&descTipo=IPE&CodigoInstituicao=1
12;ELMD3;05/02/2025;19:24;Fato Relevante da 7ª Emissão de Debêntures da Eletromidia S.A.;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1330901&descTipo=IPE&CodigoInstituicao=1
13;ELMD3;24/01/2025;21:11; celebração de contrato de parceria entre a Companhia e a BRT Sorocaba Concessionária de Serviços Públicos LTDA., sociedade empresária limitada, com sede na Cidade de Sorocaba,;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1327533&descTipo=IPE&CodigoInstituicao=1
14;ELMD3;17/01/2025;21:15;Apresentação à CVM pedido de registro de oferta pública unificada para aquisição de ações ordinárias de emissão da Companhia;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1326034&descTipo=IPE&CodigoInstituicao=1
15;ELMD3;20/12/2024;18:24;Acordo ou Contrato de Transferência do Controle Acionário;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1318114&descTipo=IPE&CodigoInstituicao=1
16;ELMD3;18/12/2024;18:44;Aprovação do CADE para o contrato de transferência do controle acionário  ;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1317211&descTipo=IPE&CodigoInstituicao=1
17;ELMD3;12/12/2024;18:38;Assinatura dos contratos da concessão de mobiliário urbano do rio de janeiro;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1315028&descTipo=IPE&CodigoInstituicao=1
18;ELMD3;12/12/2024;18:27;Rescisão de acordo de acionistas;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1315023&descTipo=IPE&CodigoInstituicao=1
19;ELMD3;25/11/2024;19:49;A realização da 6ª (sexta) emissão de debêntures simples, não conversíveis em ações, da espécie quirografária, em série única.;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1307819&descTipo=IPE&CodigoInstituicao=1
20;ELMD3;19/11/2024;09:05;Renúncia de conselheiros e membros de comitê;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1305857&descTipo=IPE&CodigoInstituicao=1
21;ELMD3;12/11/2024;18:19;Renúncia de membro efetivo do Conselho de Administração. Eleição de novo membro efetivo do Conselho de Administração.;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1302740&descTipo=IPE&CodigoInstituicao=1
22;ELMD3;04/11/2024;22:24;Acordo ou Contrato de Transferência do Controle Acionário;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1298027&descTipo=IPE&CodigoInstituicao=1
23;ELMD3;17/10/2024;18:20;Conclusão da aquisição de 100% do capital social da F6 Sistemas de Informática Ltda. (?4yousee?).;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1292491&descTipo=IPE&CodigoInstituicao=1
24;ELMD3;09/10/2024;19:29;Resultado da concorrência pública CO SMCG nº 003/2024  do município do rio de janeiro ? lotes 1 e 2.  ;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1290133&descTipo=IPE&CodigoInstituicao=1
25;ELMD3;23/09/2024;19:18;Aquisição da 4YOUSEE;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1284475&descTipo=IPE&CodigoInstituicao=1
26;ELMD3;18/09/2024;18:13;Aquisição da 4YOUSEE;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1283408&descTipo=IPE&CodigoInstituicao=1
27;ELMD3;07/06/2024;11:11;RATING DE CREDITO;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1247457&descTipo=IPE&CodigoInstituicao=1
28;ELMD3;07/06/2024;10:05;RATING DE CREDITO;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1247442&descTipo=IPE&CodigoInstituicao=1
29;ELMD3;22/05/2024;20:16;Resgate antecipado facultativo total  3ª emissão de debentures;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1241553&descTipo=IPE&CodigoInstituicao=1
30;ELMD3;22/05/2024;20:16;Resgate antecipado facultativo 4ª emissão de debêntures;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1241558&descTipo=IPE&CodigoInstituicao=1
31;ELMD3;21/05/2024;20:48;Aprovação da realização da 5ª (quinta) emissão de debêntures simples, não conversíveis em ações, da espécie quirografária, em série única, para distribuição pública;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1241081&descTipo=IPE&CodigoInstituicao=1
32;ELMD3;22/04/2024;21:36;Comunicado sobre Live;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1224450&descTipo=IPE&CodigoInstituicao=1
33;ELMD3;01/04/2024;23:27;Comunicado sobre Lives;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1216573&descTipo=IPE&CodigoInstituicao=1
34;ELMD3;22/12/2023;19:40;ATRIBUIÇÃO DE RATING DE CRÉDITO ;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1177076&descTipo=IPE&CodigoInstituicao=1
35;ELMD3;20/09/2023;22:36;Primeiro Lugar em Lotes de Concessão do Aeroporto de Santos Dumont;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1144960&descTipo=IPE&CodigoInstituicao=1
36;ELMD3;20/09/2023;18:12;Participação em live com o mercado;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1144792&descTipo=IPE&CodigoInstituicao=1
37;ELMD3;24/08/2023;18:40;Emissão de Debêntures;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1136991&descTipo=IPE&CodigoInstituicao=1
38;ELMD3;15/08/2023;17:47;Participação em Live com o Mercado;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1134379&descTipo=IPE&CodigoInstituicao=1
39;ELMD3;09/08/2023;18:47;Expansão da Parceria com Tembici;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1131554&descTipo=IPE&CodigoInstituicao=1
40;ELMD3;03/08/2023;18:52;Alteração Conselho de Administração;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1128841&descTipo=IPE&CodigoInstituicao=1
