;Acao;Data;Hora;Descrição;Link
0;ISAE3;29/08/2025;09:40;Trejtória Net Zero;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1418267&descTipo=IPE&CodigoInstituicao=1
1;ISAE3;29/08/2025;09:07;Trejtória Net Zero;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1418265&descTipo=IPE&CodigoInstituicao=1
2;ISAE3;13/08/2025;14:10;Participação em LIVE;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1412523&descTipo=IPE&CodigoInstituicao=1
3;ISAE3;05/08/2025;17:20;Obtenção de licença de instalação - Serra Dourada;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1408022&descTipo=IPE&CodigoInstituicao=1
4;ISAE3;03/07/2025;20:21;oferta pública de ações 19th emissão;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1397874&descTipo=IPE&CodigoInstituicao=1
5;ISAE3;10/06/2025;17:52;DECISÃO SOBRE RBSE E SEUS IMPACTOS;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1389186&descTipo=IPE&CodigoInstituicao=1
6;ISAE3;10/06/2025;08:31;Energização - Água Vermelha;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1388792&descTipo=IPE&CodigoInstituicao=1
7;ISAE3;09/05/2025;17:42; Atualização sobre a mediação com a Fazenda Pública do Estado de São Paulo;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1375348&descTipo=IPE&CodigoInstituicao=1
8;ISAE3;05/05/2025;18:00;ISE B3;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1371823&descTipo=IPE&CodigoInstituicao=1
9;ISAE3;02/04/2025;17:38;Participação de executivos em evento on-line (?live?);https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1356721&descTipo=IPE&CodigoInstituicao=1
10;ISAE3;25/03/2025;19:42;Contratação de Formador de Mercado;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1351384&descTipo=IPE&CodigoInstituicao=1
11;ISAE3;25/03/2025;18:36;BOOKBUILDING DA OFERTA PÚBLICA DE DISTRIBUIÇÃO 18ª;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1351261&descTipo=IPE&CodigoInstituicao=1
12;ISAE3;18/03/2025;18:07;ADITIVOS CONTRATUAIS DOS PROJETOS AIMORÉS E PARAGUAÇU;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1348228&descTipo=IPE&CodigoInstituicao=1
13;ISAE3;17/03/2025;21:24;ADITIVOS CONTRATUAIS DOS PROJETOS AIMORÉS E PARAGUAÇU;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1347867&descTipo=IPE&CodigoInstituicao=1
14;ISAE3;20/12/2024;19:11;Energização integral Minuano;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1318169&descTipo=IPE&CodigoInstituicao=1
15;ISAE3;11/11/2024;17:12;Início Operação Comercial Projeto Minuano;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1302174&descTipo=IPE&CodigoInstituicao=1
16;ISAE3;11/11/2024;09:41;Início Operação Comercial Projeto Minuano;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1301995&descTipo=IPE&CodigoInstituicao=1
17;ISAE3;07/11/2024;09:37;Agora somos ISA ENERGIA BRASIL;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1299634&descTipo=IPE&CodigoInstituicao=1
18;ISAE3;24/10/2024;17:43;BOOKBUILDING DA OFERTA PÚBLICA DE  DISTRIBUIÇÃO;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1294435&descTipo=IPE&CodigoInstituicao=1
19;ISAE3;17/10/2024;18:09;Obtenção de Licenças Ambientais do projeto Jacarandá;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1292478&descTipo=IPE&CodigoInstituicao=1
20;ISAE3;10/10/2024;09:36;Atualização sobre a ação de cobrança contra a Fazenda Pública do Estado de São Paulo;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1290278&descTipo=IPE&CodigoInstituicao=1
21;ISAE3;08/10/2024;19:39;Eleição de novo diretor executivo de operações;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1289751&descTipo=IPE&CodigoInstituicao=1
22;ISAE3;29/07/2024;08:56;Obtenção de licença de instalação;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1263594&descTipo=IPE&CodigoInstituicao=1
23;ISAE3;26/07/2024;09:04;Alteração relevante de participação acionária;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1263059&descTipo=IPE&CodigoInstituicao=1
24;ISAE3;25/07/2024;09:47;Alteração de participação relevante;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1262588&descTipo=IPE&CodigoInstituicao=1
25;ISAE3;24/07/2024;14:32;Alteração de participação relevante;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1262342&descTipo=IPE&CodigoInstituicao=1
26;ISAE3;24/07/2024;09:24;Alteração de participação relevante;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1262237&descTipo=IPE&CodigoInstituicao=1
27;ISAE3;18/07/2024;22:52;Pricing Oferta Pública Secundária TRPL4;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1261017&descTipo=IPE&CodigoInstituicao=1
28;ISAE3;12/07/2024;09:45;Oferta Pública Secundária;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1259286&descTipo=IPE&CodigoInstituicao=1
29;ISAE3;04/06/2024;18:28;Alteração na Estrutura Organizacional da Companhia;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1246119&descTipo=IPE&CodigoInstituicao=1
30;ISAE3;29/05/2024;17:16;ALTERAÇÃO NO CALENDÁRIO DE EVENTOS CORPORATIVOS;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1243763&descTipo=IPE&CodigoInstituicao=1
31;ISAE3;16/05/2024;19:26;16a Emissão de Debêntures;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1239402&descTipo=IPE&CodigoInstituicao=1
32;ISAE3;02/04/2024;17:25;ALTERAÇÃO NA DIRETORIA DA ISA CTEEP;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1216962&descTipo=IPE&CodigoInstituicao=1
