Acao;Data;Hora;Descrição;Link
BRKM6;29/06/2026;18:36;Braskem comunica a respeito da revisão da nota de crédito em escala global da Companhia pela agência Fitch Ratings e S&P Global Ratings;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1539624&descTipo=IPE&CodigoInstituicao=1
BRKM6;26/06/2026;18:43;Íntegra da decisão da Tutela de Urgência;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1539069&descTipo=IPE&CodigoInstituicao=1
BRKM6;26/06/2026;13:24;Braskem comunica sobre deferimento do pedido da ação de Tutela de Urgência Cautelar;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1538764&descTipo=IPE&CodigoInstituicao=1
BRKM6;25/06/2026;08:59;Braskem comunica sobre informações compartilhadas com Investidores;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1538219&descTipo=IPE&CodigoInstituicao=1
BRKM6;25/06/2026;08:37;Braskem comunica sobre processo de mediação  ;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1538216&descTipo=IPE&CodigoInstituicao=1
BRKM6;11/06/2026;09:07;Braskem comunica sobre correspondência enviada pelo Shine I FIP sobre protocolo do pedido de registro de oferta pública de aquisição das ações de emissão da Braskem;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1533473&descTipo=IPE&CodigoInstituicao=1
BRKM6;09/06/2026;09:16;Braskem comunica sobre alterações na Diretoria Estatutária da Companhia;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1532139&descTipo=IPE&CodigoInstituicao=1
BRKM6;08/06/2026;08:20;Ajustes à proposta de alterações ao Estatuto Social;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1531503&descTipo=IPE&CodigoInstituicao=1
BRKM6;05/06/2026;20:01;Braskem comunica sobre correspondência enviada pelo Shine I FIP sobre assinatura do Primeiro Aditivo ao Novo Acordo de Acionistas da Braskem;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1531458&descTipo=IPE&CodigoInstituicao=1
BRKM6;03/06/2026;20:32;Braskem comunica sobre correspondências enviadas pela Novonor e pelo Shine I Fundo de Investimento;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1530617&descTipo=IPE&CodigoInstituicao=1
