;Acao;Data;Hora;Descrição;Link
0;BMOB3;18/08/2025;19:23;Contratação Formador de Mercado Itaú ;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1414833&descTipo=IPE&CodigoInstituicao=1
1;BMOB3;15/08/2025;18:15;6º Programa de Recompra de Ações;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1414286&descTipo=IPE&CodigoInstituicao=1
2;BMOB3;14/08/2025;18:24;6º Programa de Recompra de Ações;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1413595&descTipo=IPE&CodigoInstituicao=1
3;BMOB3;22/04/2025;20:43;Renúncia apresentada por membro suplente do Conselho de Administração;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1363684&descTipo=IPE&CodigoInstituicao=1
4;BMOB3;09/04/2025;18:18;Aumento de Participação Acionária SPX;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1359635&descTipo=IPE&CodigoInstituicao=1
5;BMOB3;08/04/2025;19:23;Comunicado ao Mercado - Redução de Participação Acionária;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1359204&descTipo=IPE&CodigoInstituicao=1
6;BMOB3;20/03/2025;19:59;Distribuição de Proventos ;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1349515&descTipo=IPE&CodigoInstituicao=1
7;BMOB3;21/01/2025;08:40;Comunicado ao Mercado - Aumento na Participação Acionária;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1326273&descTipo=IPE&CodigoInstituicao=1
8;BMOB3;11/12/2024;18:37;Renúncia apresentada por membro suplente do Conselho de Administração;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1314563&descTipo=IPE&CodigoInstituicao=1
9;BMOB3;07/11/2024;21:54;Alteração de Política de Negociação ;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1300387&descTipo=IPE&CodigoInstituicao=1
10;BMOB3;28/08/2024;20:15;Quinto Programa de Recompra de Ações ;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1276505&descTipo=IPE&CodigoInstituicao=1
11;BMOB3;03/05/2024;09:30;Comunicado ao Mercado - Aumento de Participação Acionária da 4UM Gestão de Recursos Ltda.;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1232089&descTipo=IPE&CodigoInstituicao=1
12;BMOB3;14/03/2024;20:46;Eleição dos membros da diretoria;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1207760&descTipo=IPE&CodigoInstituicao=1
13;BMOB3;02/01/2024;09:35;Comunicado ao Mercado - Aquisição WaveTech;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1179011&descTipo=IPE&CodigoInstituicao=1
14;BMOB3;02/01/2024;07:45;Aquisição - Nomo;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1178974&descTipo=IPE&CodigoInstituicao=1
15;BMOB3;29/12/2023;15:56;Conclusão da aquisição de AgendaEdu e Edu Pay;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1178783&descTipo=IPE&CodigoInstituicao=1
16;BMOB3;11/12/2023;20:24;Renúncia Administrador ;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1172265&descTipo=IPE&CodigoInstituicao=1
