;Acao;Data;Hora;Descrição;Link
0;TASA3;31/07/2025;17:48;Encerramento MoU Arábia;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1406169&descTipo=IPE&CodigoInstituicao=1
1;TASA3;31/07/2025;09:44;Live de resultados 2T25;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1405867&descTipo=IPE&CodigoInstituicao=1
2;TASA3;23/07/2025;18:46;Processo Administrativo Sancionatório n.º 002/30/16 da Polícia Militar do Estado de São Paulo - Interposto;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1403442&descTipo=IPE&CodigoInstituicao=1
3;TASA3;12/07/2025;19:52;Processo Administrativo Sancionatório n.º 002/30/16 da Polícia Militar do Estado de São Paulo;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1400487&descTipo=IPE&CodigoInstituicao=1
4;TASA3;30/04/2025;08:23;Live canal MSX Invest;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1367979&descTipo=IPE&CodigoInstituicao=1
5;TASA3;01/04/2025;10:06;Assinatura Mou MERTSAV, Turquia;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1355735&descTipo=IPE&CodigoInstituicao=1
6;TASA3;24/03/2025;09:03;Aquisição de Ações de Emissão da Própria Companhia;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1350309&descTipo=IPE&CodigoInstituicao=1
7;TASA3;13/03/2025;16:56;Live Canal YouTube - MSX;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1346491&descTipo=IPE&CodigoInstituicao=1
8;TASA3;07/03/2025;18:07;Alienação fiduciária em garantia de ações preferenciais de titularidade de BYK Participações e Gibraltar Incorp. e Participações;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1343812&descTipo=IPE&CodigoInstituicao=1
9;TASA3;20/12/2024;18:13;Encerramento de programa de recompra de ações	;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1318078&descTipo=IPE&CodigoInstituicao=1
10;TASA3;12/11/2024;18:19;Contratação de formador de mercado;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1302750&descTipo=IPE&CodigoInstituicao=1
11;TASA3;06/11/2024;08:52;Live canal da MSX Invest;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1298864&descTipo=IPE&CodigoInstituicao=1
12;TASA3;04/11/2024;18:11;Participação de executivos em evento on-line (live);https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1297818&descTipo=IPE&CodigoInstituicao=1
