Acao;Data;Hora;Descrição;Link
AZTE3;09/07/2026;20:02;Resultados Operacionais - Junho de 2026;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1543584&descTipo=IPE&CodigoInstituicao=1
AZTE3;08/07/2026;18:55;Grupamento de Ações;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1543223&descTipo=IPE&CodigoInstituicao=1
AZTE3;03/07/2026;19:56;Grupamento de Ações;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1541862&descTipo=IPE&CodigoInstituicao=1
AZTE3;17/06/2026;20:24;Aprovação do Grupamento de Ações;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1535846&descTipo=IPE&CodigoInstituicao=1
AZTE3;17/06/2026;20:24;Aprovação da Incorporação da Andorinha Energia Ltda.;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1535847&descTipo=IPE&CodigoInstituicao=1
AZTE3;10/06/2026;18:27;Resultados Operacionais - Maio de 2026;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1533288&descTipo=IPE&CodigoInstituicao=1
AZTE3;21/05/2026;17:56;Boletim de Resultados Operacionais - Abril de 2026;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1525594&descTipo=IPE&CodigoInstituicao=1
AZTE3;15/05/2026;20:13;Submissão da Incorporação da Andorinha Energia Ltda. e do Grupamento à AGE;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1523364&descTipo=IPE&CodigoInstituicao=1
AZTE3;06/05/2026;20:04;Medidas para Reenquadramento das Ações ao Regulamento da B3 ? Grupamento de Ações.;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1517257&descTipo=IPE&CodigoInstituicao=1
AZTE3;23/04/2026;19:29;Boletim de Resultados Operacionais - Março de 2026;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1508021&descTipo=IPE&CodigoInstituicao=1
AZTE3;01/04/2026;16:22;Participação do Presidente do Conselho de Administração em live;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1499928&descTipo=IPE&CodigoInstituicao=1
AZTE3;26/03/2026;22:30;Assinatura de Acordo de Associação e Outras Avenças com a Empresa Petro-Victory Energia Ltda.;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1496217&descTipo=IPE&CodigoInstituicao=1
AZTE3;20/03/2026;20:01;Boletim de Resultados Operacionais - Fevereiro de 2026;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1493316&descTipo=IPE&CodigoInstituicao=1
AZTE3;16/02/2026;08:57;Boletim de Resultados Operacionais - Janeiro de 2026;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1478060&descTipo=IPE&CodigoInstituicao=1
AZTE3;15/01/2026;08:36;Boletim de Resultados Operacionais - Dezembro de 2025;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1467347&descTipo=IPE&CodigoInstituicao=1
AZTE3;14/01/2026;15:44;Participação do Presidente do Conselho de Administração em Live;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1467106&descTipo=IPE&CodigoInstituicao=1
AZTE3;19/12/2025;18:14;Resultados Operacionais - Novembro de 2025;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1459609&descTipo=IPE&CodigoInstituicao=1
AZTE3;19/11/2025;19:23;Resultados Operacionais | Outubro de 2025;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1447535&descTipo=IPE&CodigoInstituicao=1
AZTE3;29/10/2025;18:45;Prorrogação do prazo de enquadramento do valor de cotação das ações;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1437117&descTipo=IPE&CodigoInstituicao=1
AZTE3;14/10/2025;19:25;Resultados Operacionais | Setembro de 2025;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1432740&descTipo=IPE&CodigoInstituicao=1
AZTE3;01/10/2025;18:50;Aquisição de Participação Relevante;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1428540&descTipo=IPE&CodigoInstituicao=1
AZTE3;19/09/2025;11:07;Conclusão da Avaliação do Poço 3-AND-5-RN;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1424949&descTipo=IPE&CodigoInstituicao=1
AZTE3;19/09/2025;08:22;Atualização Sobre o Memorando de Entendimentos Vinculante (MOU) com a Empresa Petro-Victory Energy Corp;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1424901&descTipo=IPE&CodigoInstituicao=1
AZTE3;17/09/2025;20:56;Conclusão da perfuração do poço 3-AND-5-RN;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1424518&descTipo=IPE&CodigoInstituicao=1
AZTE3;16/09/2025;18:35;Resultados Operacionais | Agosto de 2025;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1424072&descTipo=IPE&CodigoInstituicao=1
AZTE3;03/09/2025;09:12;Qualificação da Subsidiária Azevedo & Travassos Petróleo S.A. pela ANP como Operadora C;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1419500&descTipo=IPE&CodigoInstituicao=1
AZTE3;25/08/2025;20:36;Início de Negociação dos Bônus de Subscrição;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1416893&descTipo=IPE&CodigoInstituicao=1
AZTE3;25/08/2025;20:36;Início de Negociação dos Bônus de Subscrição;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1416894&descTipo=IPE&CodigoInstituicao=1
AZTE3;25/08/2025;20:03;Início de Negociação dos Bônus de Subscrição;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1416889&descTipo=IPE&CodigoInstituicao=1
AZTE3;25/08/2025;19:52;Início de Negociação dos Bônus de Subscrição;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1416888&descTipo=IPE&CodigoInstituicao=1
AZTE3;13/08/2025;08:40;Resultados Operacionais | Julho de 2025;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1412382&descTipo=IPE&CodigoInstituicao=1
AZTE3;06/08/2025;18:27;Homologação de Aumento de Capital Privado e Emissão de Bônus de Subscrição ;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1408924&descTipo=IPE&CodigoInstituicao=1
AZTE3;06/08/2025;18:27;Homologação de Aumento de Capital Privado e Emissão de Bônus de Subscrição;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1408929&descTipo=IPE&CodigoInstituicao=1
AZTE3;24/07/2025;19:53;Resultados Operacionais | Junho de 2025;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1403912&descTipo=IPE&CodigoInstituicao=1
AZTE3;24/07/2025;19:31;Resultados Operacionais | Junho de 2025;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1403904&descTipo=IPE&CodigoInstituicao=1
AZTE3;17/07/2025;20:19;Encerramento do Prazo para Exercício do Direito de Preferência e Abertura do Prazo para Subscrição de Sobras;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1401883&descTipo=IPE&CodigoInstituicao=1
