Acao;Data;Hora;Descrição;Link
TRIS3;22/07/2026;18:14;Prévia Operacional 2T26 / 2Q26;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1547048&descTipo=IPE&CodigoInstituicao=1
TRIS3;30/06/2026;18:14;Cancelamento de Ações em Tesouraria e Novo Programa de Recompra de Ações;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1540033&descTipo=IPE&CodigoInstituicao=1
TRIS3;15/06/2026;17:59;Alteração na Estrutura de Liderança da Companhia;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1534697&descTipo=IPE&CodigoInstituicao=1
TRIS3;16/04/2026;18:49;Prévia Operacional 1T26 / 1Q26;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1505849&descTipo=IPE&CodigoInstituicao=1
TRIS3;20/02/2026;18:44;Leilão B3;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1480108&descTipo=IPE&CodigoInstituicao=1
TRIS3;16/02/2026;13:21;Leilão B3;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1478067&descTipo=IPE&CodigoInstituicao=1
TRIS3;20/01/2026;18:02;Participação em Podcast;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1468553&descTipo=IPE&CodigoInstituicao=1
TRIS3;19/01/2026;18:12;Prévia Operacional 4T25 / 4Q25;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1468296&descTipo=IPE&CodigoInstituicao=1
TRIS3;29/12/2025;18:13;Fato Relevante - Falecimento José Roberto Cury;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1462037&descTipo=IPE&CodigoInstituicao=1
TRIS3;19/12/2025;19:09;Dividendos/Juros sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1459723&descTipo=IPE&CodigoInstituicao=1
