Acao;Data;Hora;Descrição;Link
ITSA3;28/07/2026;22:33;Capitalização na Aegea;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1549008&descTipo=IPE&CodigoInstituicao=1
ITSA3;07/07/2026;08:49;Aumento de participação acionária na AEGEA;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1542262&descTipo=IPE&CodigoInstituicao=1
ITSA3;01/07/2026;18:48;Proventos recebidos de subsidiária integral;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1540729&descTipo=IPE&CodigoInstituicao=1
ITSA3;15/06/2026;18:10;Declaração de juros sobre capital próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1534704&descTipo=IPE&CodigoInstituicao=1
ITSA3;10/06/2026;18:16;Negociação das próprias ações para tesouraria;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1533176&descTipo=IPE&CodigoInstituicao=1
ITSA3;03/06/2026;20:32;Processo de Investimento na Copasa MG;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1530614&descTipo=IPE&CodigoInstituicao=1
ITSA3;25/05/2026;18:44;Participação em Processo de Investimento na Copasa;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1526621&descTipo=IPE&CodigoInstituicao=1
ITSA3;12/05/2026;09:55;Apresentação Institucional;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1520345&descTipo=IPE&CodigoInstituicao=1
ITSA3;11/05/2026;21:59;Programa de recompra de ações de emissão própria;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1520242&descTipo=IPE&CodigoInstituicao=1
ITSA3;05/05/2026;18:13;Itaúsa integra novamente o ISE da B3;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1516131&descTipo=IPE&CodigoInstituicao=1
ITSA3;14/04/2026;08:42;Ajustes contábeis nas Demonstrações Financeiras auditadas da Aegea;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1504583&descTipo=IPE&CodigoInstituicao=1
ITSA3;25/03/2026;09:50;Apresentação Institucional;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1494850&descTipo=IPE&CodigoInstituicao=1
ITSA3;16/03/2026;18:18;Pagamento de Juros sobre capital próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1490845&descTipo=IPE&CodigoInstituicao=1
ITSA3;13/02/2026;18:04;Pagamento das frações de ações decorrentes de bonificação;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1477730&descTipo=IPE&CodigoInstituicao=1
ITSA3;10/02/2026;18:23;Cronograma de pagamento dos proventos trimestrais de 2026;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1475856&descTipo=IPE&CodigoInstituicao=1
ITSA3;10/02/2026;18:12; Apresentação Institucional;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1475807&descTipo=IPE&CodigoInstituicao=1
ITSA3;09/02/2026;20:12;Aumento de participação acionária na AEGEA;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1475235&descTipo=IPE&CodigoInstituicao=1
ITSA3;09/02/2026;18:55;Cronograma de pagamentos dos proventos trimestrais de 2026;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1475099&descTipo=IPE&CodigoInstituicao=1
ITSA3;09/02/2026;18:11;Pagamento de juros sobre capital próprio ;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1475046&descTipo=IPE&CodigoInstituicao=1
ITSA3;27/01/2026;10:16; Apresentação Institucional ;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1470239&descTipo=IPE&CodigoInstituicao=1
ITSA3;15/12/2025;18:32;Aumento do capital com bonificação em ações;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1457508&descTipo=IPE&CodigoInstituicao=1
ITSA3;15/12/2025;18:32;Comunicação sobre aumento de capital social deliberado pelo CA em 15.12.2025;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1457512&descTipo=IPE&CodigoInstituicao=1
ITSA3;10/12/2025;18:27;Itaúsa alcança classificação ?A? no CDP;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1455564&descTipo=IPE&CodigoInstituicao=1
