Acao;Data;Hora;Descrição;Link
TOKY3;27/07/2026;18:52;Grupamento de Ações;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1548516&descTipo=IPE&CodigoInstituicao=1
TOKY3;15/06/2026;09:55;Deferimento de Recuperação Judicial;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1534394&descTipo=IPE&CodigoInstituicao=1
TOKY3;29/05/2026;19:10;Data de Divulgação do Formulário de Referência;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1528868&descTipo=IPE&CodigoInstituicao=1
TOKY3;13/05/2026;09:44;Alteração na Composição da Diretoria;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1521071&descTipo=IPE&CodigoInstituicao=1
TOKY3;12/05/2026;09:43; Ajuizamento de pedido de recuperação judicial da Companhia e de suas subsidiárias;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1520334&descTipo=IPE&CodigoInstituicao=1
TOKY3;11/05/2026;22:43;Negociações em andamento;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1520260&descTipo=IPE&CodigoInstituicao=1
TOKY3;11/05/2026;21:48;Alteração da composição do Conselho de Administração;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1520232&descTipo=IPE&CodigoInstituicao=1
TOKY3;30/04/2026;20:40;Grupamento de Ações;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1514286&descTipo=IPE&CodigoInstituicao=1
TOKY3;01/04/2026;00:03;Convocação de Assembleia;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1499534&descTipo=IPE&CodigoInstituicao=1
TOKY3;23/03/2026;09:48;Extensão do período de carência dos juros das debêntures Tok&Stok;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1493498&descTipo=IPE&CodigoInstituicao=1
TOKY3;29/01/2026;22:13;Esclarecimentos à notícia veiculada;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1471367&descTipo=IPE&CodigoInstituicao=1
TOKY3;29/01/2026;22:13;Esclarecimentos à notícia veiculada - Versão em Inglês;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1471368&descTipo=IPE&CodigoInstituicao=1
TOKY3;13/01/2026;20:47;Renúncia e eleição de membros do Conselho de Administração;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1466987&descTipo=IPE&CodigoInstituicao=1
TOKY3;05/01/2026;19:37;Renúncia de Membro do Conselho de Administração;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1463856&descTipo=IPE&CodigoInstituicao=1
TOKY3;30/12/2025;19:20;Aumento de Capital por Conversão de Debêntures;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1462730&descTipo=IPE&CodigoInstituicao=1
TOKY3;30/12/2025;18:36;Conversão de Debêntures;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1462673&descTipo=IPE&CodigoInstituicao=1
TOKY3;29/12/2025;09:47;Debêntures Tok&Stok;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1461686&descTipo=IPE&CodigoInstituicao=1
TOKY3;29/12/2025;09:36;Debêntures Tok&Stok;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1461684&descTipo=IPE&CodigoInstituicao=1
