Acao;Data;Hora;Descrição;Link
RIAA3;25/06/2026;18:09;Creditamento de Juros Sobre o Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1538476&descTipo=IPE&CodigoInstituicao=1
RIAA3;08/05/2026;20:50;Creditamento de Juros Sobre o Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1519322&descTipo=IPE&CodigoInstituicao=1
RIAA3;06/05/2026;21:21;Guararapes integra a Carteira do ISE pelo quarto ano consecutivo;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1517306&descTipo=IPE&CodigoInstituicao=1
RIAA3;13/04/2026;22:15;Retificação do Valor por Ação dos Juros Sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1504537&descTipo=IPE&CodigoInstituicao=1
RIAA3;02/04/2026;18:13;Creditamento de Juros Sobre o Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1500756&descTipo=IPE&CodigoInstituicao=1
RIAA3;31/03/2026;18:44;Creditamento de Juros Sobre o Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1499214&descTipo=IPE&CodigoInstituicao=1
RIAA3;19/03/2026;22:12;Suspenção dos Estudos sobre Potencial Oferta Pública de Ações ;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1492859&descTipo=IPE&CodigoInstituicao=1
RIAA3;23/02/2026;18:41;Potencial Oferta Pública de Ações;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1480669&descTipo=IPE&CodigoInstituicao=1
RIAA3;06/02/2026;21:04;Potencial Oferta Pública de Ações;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1474645&descTipo=IPE&CodigoInstituicao=1
RIAA3;28/01/2026;18:44;Novo Código de Negociação;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1470785&descTipo=IPE&CodigoInstituicao=1
RIAA3;19/01/2026;20:49;Fitch eleva Rating da Guararapes para ?AA-(bra)?;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1468356&descTipo=IPE&CodigoInstituicao=1
RIAA3;29/12/2025;21:02;Aumento de Capital deliberado pelo Conselho de Administração ;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1462186&descTipo=IPE&CodigoInstituicao=1
RIAA3;23/12/2025;21:25;Aumento de Capital deliberado pelo Conselho de Administração ;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1461331&descTipo=IPE&CodigoInstituicao=1
RIAA3;17/12/2025;21:25;Guararapes anuncia venda do Midway Mall;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1458812&descTipo=IPE&CodigoInstituicao=1
RIAA3;17/12/2025;21:25;DISTRIBUIÇÃO E PAGAMENTO DE DIVIDENDOS E JUROS SOBRE CAPITAL PRÓPRIO;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1458815&descTipo=IPE&CodigoInstituicao=1
RIAA3;11/12/2025;09:18;Novo Código de Negociação;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1455975&descTipo=IPE&CodigoInstituicao=1
RIAA3;07/11/2025;18:38;Submissão de Potencial Transação ao CADE ;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1442015&descTipo=IPE&CodigoInstituicao=1
RIAA3;05/11/2025;19:42;Anúncio de Encerramento - 7ª Emissão de Debêntures da Guararapes;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1440489&descTipo=IPE&CodigoInstituicao=1
RIAA3;13/10/2025;19:46;Esclarecimentos sobre Notícia Veiculada;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1432281&descTipo=IPE&CodigoInstituicao=1
RIAA3;10/10/2025;09:16;Lançamento de Oferta Pública de Debêntures;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1431514&descTipo=IPE&CodigoInstituicao=1
RIAA3;21/07/2025;20:45;Distribuição e Pagamento de Dividendos Adicionais;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1402615&descTipo=IPE&CodigoInstituicao=1
RIAA3;03/06/2025;19:57;Tratamento excepcional ? Percentual mínimo de ações em circulação;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1386488&descTipo=IPE&CodigoInstituicao=1
RIAA3;06/05/2025;19:51;Guararapes integra novamente a Carteira do Índice de Sustentabilidade Empresarial da B3;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1372913&descTipo=IPE&CodigoInstituicao=1
RIAA3;06/05/2025;19:51;Alteração da composição do Comitê de Auditoria Estatutário;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1372917&descTipo=IPE&CodigoInstituicao=1
RIAA3;30/04/2025;21:02;Renúncia Coordenador do Comitê de Auditoria Estatutário ;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1370164&descTipo=IPE&CodigoInstituicao=1
RIAA3;15/04/2025;19:30;Esclarecimentos sobre Notícia Veiculada;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1361818&descTipo=IPE&CodigoInstituicao=1
RIAA3;20/03/2025;09:43;Intenção de Resgate Antecipado de Debêntures;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1349086&descTipo=IPE&CodigoInstituicao=1
