;Acao;Data;Hora;Descrição;Link
0;OIBR4;11/12/2024;22:17;Nova Governança;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1314720&descTipo=IPE&CodigoInstituicao=1
1;OIBR4;03/12/2024;18:18;Fechamento da Operação de Alienação do Acervo Torres Selecionadas;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1310730&descTipo=IPE&CodigoInstituicao=1
2;OIBR4;26/11/2024;23:08;Aprovação da alienação da UPI ClientCo pelo CADE;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1308380&descTipo=IPE&CodigoInstituicao=1
3;OIBR4;25/11/2024;20:11; Assinatura do Termo de Autorizac¸a~o;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1307841&descTipo=IPE&CodigoInstituicao=1
4;OIBR4;20/11/2024;11:07;Divulgação de participação acionária relevante na OI S.A.;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1306269&descTipo=IPE&CodigoInstituicao=1
5;OIBR4;20/11/2024;10:56;Divulgação de participação acionária relevante na OI S.A.;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1306268&descTipo=IPE&CodigoInstituicao=1
6;OIBR4;14/11/2024;19:53;Aprovac¸a~o Termo de Autorizac¸a~o;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1304594&descTipo=IPE&CodigoInstituicao=1
7;OIBR4;14/11/2024;19:38;Divulgação de participação acionária relevante na OI S.A.;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1304590&descTipo=IPE&CodigoInstituicao=1
8;OIBR4;09/11/2024;12:02;Celebração de Contrato de Compra e Venda - Acervo Torres Selecionadas e Acervo Imóveis Selecionados;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1301748&descTipo=IPE&CodigoInstituicao=1
9;OIBR4;08/11/2024;19:32;Celebração de Contrato de Compra e Venda - Acervo Torres Selecionadas e Acervo Imóveis Selecionados;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1301384&descTipo=IPE&CodigoInstituicao=1
10;OIBR4;08/11/2024;19:25;Cumprimento das Condicionantes Anatel para Aumento de Capital;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1301328&descTipo=IPE&CodigoInstituicao=1
11;OIBR4;05/11/2024;09:02;Encerramento da 2a rodada processo competitivo;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1298244&descTipo=IPE&CodigoInstituicao=1
12;OIBR4;04/11/2024;19:28;Aumento de Capital previsto no Plano de Recuperação Judicial Anuência Prévia pela ANATEL;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1297917&descTipo=IPE&CodigoInstituicao=1
