Acao;Data;Hora;Descrição;Link
BNBR3;09/07/2026;19:40;Editais Microcrédito;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1543583&descTipo=IPE&CodigoInstituicao=1
BNBR3;29/06/2026;17:18;Transferência de Titularidade da União para Finep;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1539425&descTipo=IPE&CodigoInstituicao=1
BNBR3;26/06/2026;18:43;Transferência de Titularidade da União para Finep;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1539067&descTipo=IPE&CodigoInstituicao=1
BNBR3;27/05/2026;19:08;Prorrogação do Acordo de Operacionalização - Crediamigo;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1527544&descTipo=IPE&CodigoInstituicao=1
BNBR3;26/05/2026;18:02;Seguro Residencial Hibrido;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1526930&descTipo=IPE&CodigoInstituicao=1
BNBR3;11/05/2026;20:09;Aprovação das DFs Intermediárias do 1ºT 2026 e Live de Resultados;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1520191&descTipo=IPE&CodigoInstituicao=1
BNBR3;06/05/2026;18:58;Request for Information - Programas Agroamigo e Crediamigo;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1517163&descTipo=IPE&CodigoInstituicao=1
BNBR3;30/04/2026;17:46;Recondução de membro do Comitê de Sustentabilidade, Riscos e de Capital;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1513445&descTipo=IPE&CodigoInstituicao=1
BNBR3;30/04/2026;16:29;Licitação Microcrédito_Crediamigo - Agroamigo;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1512902&descTipo=IPE&CodigoInstituicao=1
BNBR3;29/04/2026;20:41;Licitação Microcrédito - Agroamigo;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1511670&descTipo=IPE&CodigoInstituicao=1
BNBR3;24/04/2026;20:26;Eleição de membro para o Comitê de Sustentabilidade, Riscos e de Capital - CSRC;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1508772&descTipo=IPE&CodigoInstituicao=1
BNBR3;09/04/2026;18:42;Inclusão de informações do membro do Conselho de Administração - Sr. Adauto Modesto Júnior, mandato 2025-2027;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1503240&descTipo=IPE&CodigoInstituicao=1
BNBR3;31/03/2026;18:55;Publicação das DFs no Jornal O Povo;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1499233&descTipo=IPE&CodigoInstituicao=1
BNBR3;30/03/2026;20:44;Publicação do Decreto da Presidência da República nº 12.912;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1498390&descTipo=IPE&CodigoInstituicao=1
BNBR3;27/03/2026;18:29;Finalização do Programa de Desligamento Voluntário (PDV) - 2025;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1497267&descTipo=IPE&CodigoInstituicao=1
BNBR3;27/03/2026;16:50;Cessão de Créditos de Ativos Estressados como estratégia de recuperação de crédito;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1497011&descTipo=IPE&CodigoInstituicao=1
BNBR3;25/03/2026;17:21;Realização dos procedimentos licitatórios para a contratação de entidades responsáveis pela operacionalização dos Programas de Microcrédito Crediamigo e Agroamigo.;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1494981&descTipo=IPE&CodigoInstituicao=1
BNBR3;18/03/2026;22:00;Dividendos/Juros sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1492296&descTipo=IPE&CodigoInstituicao=1
BNBR3;18/03/2026;16:19;DFs 2025 e Live de Resultados;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1491850&descTipo=IPE&CodigoInstituicao=1
BNBR3;18/03/2026;16:08;DFs 2025 e Live de Resultados;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1491849&descTipo=IPE&CodigoInstituicao=1
BNBR3;12/03/2026;21:32;Rescisão unilateral do Acordo de Parceria entre BNB e Entrepay;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1489895&descTipo=IPE&CodigoInstituicao=1
BNBR3;05/03/2026;17:56;Recondução do Presidente Paulo Câmara;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1486035&descTipo=IPE&CodigoInstituicao=1
BNBR3;29/01/2026;12:08;Atualização do Incidente de Segurança Cibernética;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1471052&descTipo=IPE&CodigoInstituicao=1
BNBR3;26/01/2026;19:14;Incidente de segurança cibernética ;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1470090&descTipo=IPE&CodigoInstituicao=1
BNBR3;12/01/2026;14:58;Composição Acionária do BNB;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1466264&descTipo=IPE&CodigoInstituicao=1
BNBR3;05/01/2026;18:09;Transferência das ações do Fundo de Investimento FI Caixa FGEDUC Multimercado para a União Federal ;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1463660&descTipo=IPE&CodigoInstituicao=1
BNBR3;19/12/2025;17:19;Eleição CIED e recondução COREL;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1459558&descTipo=IPE&CodigoInstituicao=1
BNBR3;16/12/2025;20:56;Operacionalização de Programas de Microcrédito;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1458293&descTipo=IPE&CodigoInstituicao=1
BNBR3;01/12/2025;17:56;Renúncia de membro do CIED;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1451355&descTipo=IPE&CodigoInstituicao=1
BNBR3;01/12/2025;16:50;Renúncia de membro do CIED;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1451333&descTipo=IPE&CodigoInstituicao=1
BNBR3;13/11/2025;17:49; Apresentação Pública de Divulgação dos Resultados 3°  trimestre 2025 ;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1444744&descTipo=IPE&CodigoInstituicao=1
BNBR3;21/10/2025;18:48;Recondução da Diretoria Executiva e Designação do Sr. WANGER ALENCAR como Presidente Interino;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1434550&descTipo=IPE&CodigoInstituicao=1
BNBR3;21/10/2025;18:37;Recondução da Diretoria Executiva e Designação do Sr. WANGER ALENCAR como Presidente Interino;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1434546&descTipo=IPE&CodigoInstituicao=1
BNBR3;02/10/2025;19:35;Estudos Operacionalização Microcredito;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1429106&descTipo=IPE&CodigoInstituicao=1
BNBR3;02/10/2025;18:51;Estudos Operacionalização Microcredito;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1429090&descTipo=IPE&CodigoInstituicao=1
BNBR3;01/10/2025;14:04;Processo de Análise de Elegibilidade dos Administradores;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1428222&descTipo=IPE&CodigoInstituicao=1
BNBR3;24/09/2025;22:45;Estudos_Operacionalização_Crediamigo;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1426487&descTipo=IPE&CodigoInstituicao=1
BNBR3;29/08/2025;18:39;Implantação do Programa de Desligamento Voluntário (PDV) ? 2025;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1418602&descTipo=IPE&CodigoInstituicao=1
BNBR3;14/08/2025;14:22;Dividendos/Juros sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1413277&descTipo=IPE&CodigoInstituicao=1
BNBR3;12/08/2025;16:21;Publicação das Demonstrações Financeiras do 2T2025;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1411990&descTipo=IPE&CodigoInstituicao=1
BNBR3;11/08/2025;19:16;Eleição e Recondução de Membros do Comitê de Pessoas;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1411641&descTipo=IPE&CodigoInstituicao=1
BNBR3;11/08/2025;19:16;Eleição de Membros do Comitê de Inovação e Estratégia Digital;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1411646&descTipo=IPE&CodigoInstituicao=1
BNBR3;29/07/2025;18:30;Seleção de Parceiro para Distribuição de Seguro Residencial Híbrido;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1405045&descTipo=IPE&CodigoInstituicao=1
BNBR3;25/07/2025;18:04;Provimento Rede de Correspondentes Não Bancários;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1404217&descTipo=IPE&CodigoInstituicao=1
BNBR3;25/07/2025;17:09;Eleição de Membro do Comitê de Inovação e Estratégia Digital;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1404162&descTipo=IPE&CodigoInstituicao=1
BNBR3;03/06/2025;13:54;Eleição dos membros do Comitê de Inovação e Estratégia Digital;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1386104&descTipo=IPE&CodigoInstituicao=1
BNBR3;30/05/2025;18:58;Relatório Integrado 2024;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1385278&descTipo=IPE&CodigoInstituicao=1
BNBR3;30/05/2025;18:14;Eleição dos membros do Comitê de Inovação e Estratégia Digital;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1385191&descTipo=IPE&CodigoInstituicao=1
BNBR3;19/05/2025;17:30;Prorrogação do Acordo de Operacionalização Crediamigo;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1380380&descTipo=IPE&CodigoInstituicao=1
BNBR3;14/05/2025;18:20;ITR 1º Trimestre de 2025;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1378123&descTipo=IPE&CodigoInstituicao=1
