Acao;Data;Hora;Descrição;Link
PINE4;20/07/2026;16:22;Cronograma de divulgação dos resultados do segundo trimestre de 2026;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1546298&descTipo=IPE&CodigoInstituicao=1
PINE4;16/07/2026;19:58;CANCELAMENTO DE AÇÕES EM TESOURARIA;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1545697&descTipo=IPE&CodigoInstituicao=1
PINE4;14/07/2026;13:42;Dividendos/Juros sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1544652&descTipo=IPE&CodigoInstituicao=1
PINE4;14/07/2026;11:30;Dividendos/Juros sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1544623&descTipo=IPE&CodigoInstituicao=1
PINE4;07/07/2026;17:37;Dividendos/Juros sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1542569&descTipo=IPE&CodigoInstituicao=1
PINE4;02/07/2026;17:21;Aumento de Capital em Decorrência do Sexto Período de Exercício do Bônus de Subscrição (PINE13) e Segundo Período de Exercício do Bônus de Subscrição (PINE14);https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1541138&descTipo=IPE&CodigoInstituicao=1
PINE4;29/06/2026;08:41;Reorganização societária no âmbito do controle;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1539172&descTipo=IPE&CodigoInstituicao=1
PINE4;01/06/2026;18:29;Bco Pine S.A - Solicitação de esclarecimentos sobre oscilação atípica;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1529416&descTipo=IPE&CodigoInstituicao=1
PINE4;26/05/2026;09:24;Comunicado realização de AGE para eleição de membro do Conselho de Administração;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1526706&descTipo=IPE&CodigoInstituicao=1
PINE4;12/05/2026;17:36;Aquisição de Ações de Emissão da Própria Companhia;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1520740&descTipo=IPE&CodigoInstituicao=1
PINE4;07/05/2026;15:52;SEGUNDO PERÍODO DE EXERCÍCIO DO BÔNUS DE SUBSCRIÇÃO;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1517695&descTipo=IPE&CodigoInstituicao=1
PINE4;07/05/2026;15:52;SEXTO PERÍODO DE EXERCÍCIO DO BÔNUS DE SUBSCRIÇÃO;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1517696&descTipo=IPE&CodigoInstituicao=1
PINE4;23/04/2026;11:36;Dividendos/Juros sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1507576&descTipo=IPE&CodigoInstituicao=1
PINE4;16/04/2026;17:21;Cronograma de divulgação de resultados 1T26;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1505661&descTipo=IPE&CodigoInstituicao=1
PINE4;14/04/2026;10:10;Dividendos/Juros sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1504628&descTipo=IPE&CodigoInstituicao=1
PINE4;13/04/2026;19:41;Aumento de Capital - Bônus de Subscrição - PINE11, PINE13, PINE14;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1504499&descTipo=IPE&CodigoInstituicao=1
PINE4;06/04/2026;18:06;Homologação de Aumento de Capital e Entrega das Ações;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1501493&descTipo=IPE&CodigoInstituicao=1
PINE4;06/04/2026;17:55;Aumento de Capital em Decorrência do Décimo Terceiro Período de Exercício do Bônus de Subscrição (PINE11), Quinto Período de Exercício do Bônus de Subscrição (PINE13) e Primeiro Período de Exercício d;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1501492&descTipo=IPE&CodigoInstituicao=1
PINE4;31/03/2026;15:59;ELEVAÇÃO DE RATING PELA MOODY?S PARA  A+.br;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1498899&descTipo=IPE&CodigoInstituicao=1
PINE4;10/03/2026;22:14;CONCLUSÃO E RESULTADO DA CONVERSÃO DE AÇÕES;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1488604&descTipo=IPE&CodigoInstituicao=1
PINE4;10/03/2026;19:40;CONCLUSÃO E RESULTADO DA CONVERSÃO DE AÇÕES;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1488475&descTipo=IPE&CodigoInstituicao=1
PINE4;05/03/2026;16:39;Aviso aos Acionistas - INFORME DE RENDIMENTOS;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1485982&descTipo=IPE&CodigoInstituicao=1
PINE4;04/03/2026;00:19;Conversão de Ações;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1485132&descTipo=IPE&CodigoInstituicao=1
PINE4;23/02/2026;18:19;Alteração de Calendário Anual de Eventos Corporativos;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1480638&descTipo=IPE&CodigoInstituicao=1
