Acao;Data;Hora;Descrição;Link
MOTV3;28/07/2026;20:21;Alienação de participação - Grupo Mover;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1548989&descTipo=IPE&CodigoInstituicao=1
MOTV3;22/07/2026;18:58;Alteração Conselho de Administração;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1547139&descTipo=IPE&CodigoInstituicao=1
MOTV3;07/07/2026;20:00;Movimentação Mensal - Junho;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1542698&descTipo=IPE&CodigoInstituicao=1
MOTV3;01/07/2026;08:43;Aditivo Renovias;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1540247&descTipo=IPE&CodigoInstituicao=1
MOTV3;25/06/2026;08:59;Intenção de Alienação Participação Acionária - Grupo Mover - Bradesco;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1538218&descTipo=IPE&CodigoInstituicao=1
MOTV3;15/06/2026;18:32;11º Termo Aditivo - ViaQuatro;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1534788&descTipo=IPE&CodigoInstituicao=1
MOTV3;10/06/2026;18:38;Movimentação Mensal - Maio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1533301&descTipo=IPE&CodigoInstituicao=1
MOTV3;12/05/2026;18:20;Movimentação Mensal - Abril;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1520776&descTipo=IPE&CodigoInstituicao=1
MOTV3;11/05/2026;18:41;Termo Aditivo de Modernização do Contrato Minas_SP;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1520076&descTipo=IPE&CodigoInstituicao=1
MOTV3;08/05/2026;18:38;Aditivo Renovias;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1519199&descTipo=IPE&CodigoInstituicao=1
MOTV3;29/04/2026;19:46;ABERTURA DO 4º PROGRAMA DE RECOMPRA DE AÇÕES;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1511580&descTipo=IPE&CodigoInstituicao=1
MOTV3;27/04/2026;08:22;Intenção de Alienação de Participação Acionária ? Grupo Mover.;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1508857&descTipo=IPE&CodigoInstituicao=1
MOTV3;16/04/2026;21:34;Retificação Data de Pagamento Dividendos AGOE;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1505913&descTipo=IPE&CodigoInstituicao=1
MOTV3;15/04/2026;19:32;Dividendos/Juros sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1505379&descTipo=IPE&CodigoInstituicao=1
MOTV3;10/04/2026;19:16;Movimentação Mensal - Março;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1504057&descTipo=IPE&CodigoInstituicao=1
MOTV3;02/04/2026;18:13;Celebração do contrato de Compra e Venda das ações da Fernão Dias;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1500748&descTipo=IPE&CodigoInstituicao=1
MOTV3;18/03/2026;19:15;Financiamento Programa Pró Transporte - ViaQuatro;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1492148&descTipo=IPE&CodigoInstituicao=1
MOTV3;18/03/2026;19:04;Financiamento Programa Pró Transporte - ViaQuatro;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1492139&descTipo=IPE&CodigoInstituicao=1
MOTV3;12/03/2026;19:09;ViaQuatro - 7ª Emissão de Debêntures;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1489791&descTipo=IPE&CodigoInstituicao=1
MOTV3;10/03/2026;20:57;Movimentação Mensal - Fevereiro;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1488539&descTipo=IPE&CodigoInstituicao=1
MOTV3;06/03/2026;20:53;Rota Sorocabana - 3a emissão debêntures;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1487004&descTipo=IPE&CodigoInstituicao=1
MOTV3;04/03/2026;08:56;Renovias - Extensão de prazo contratual;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1485163&descTipo=IPE&CodigoInstituicao=1
MOTV3;09/02/2026;21:29;Movimentação Mensal - Janeiro;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1475285&descTipo=IPE&CodigoInstituicao=1
MOTV3;12/01/2026;21:08;Movimentação Mensal - Dezembro;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1466632&descTipo=IPE&CodigoInstituicao=1
MOTV3;08/01/2026;20:59;Aprovação do acordo de investimento entre a EcoRodovias e a Motiva para operação de plataforma digital ;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1465374&descTipo=IPE&CodigoInstituicao=1
MOTV3;15/12/2025;18:32;Emissão de Debêntures - Motiva Pantanal;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1457514&descTipo=IPE&CodigoInstituicao=1
MOTV3;12/12/2025;19:02;Alteração na data de pagamento de Dividendos;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1456824&descTipo=IPE&CodigoInstituicao=1
MOTV3;11/12/2025;18:28;Resultado do Processo Competitivo - Fernão Dia;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1456231&descTipo=IPE&CodigoInstituicao=1
MOTV3;09/12/2025;20:16;Movimentação Mensal - Novembro;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1455034&descTipo=IPE&CodigoInstituicao=1
