Acao;Data;Hora;Descrição;Link
TASA4;05/05/2026;13:38;Live Canal MSX Invest;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1515855&descTipo=IPE&CodigoInstituicao=1
TASA4;30/04/2026;19:03;Dividendos/Juros sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1514053&descTipo=IPE&CodigoInstituicao=1
TASA4;29/04/2026;16:39;Dividendos/Juros sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1510930&descTipo=IPE&CodigoInstituicao=1
TASA4;02/04/2026;08:16;Proposta não vinculante para aquisição do controle acionário da empresa Mertsav;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1500326&descTipo=IPE&CodigoInstituicao=1
TASA4;11/03/2026;08:41;Live canal MSX Invest;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1488714&descTipo=IPE&CodigoInstituicao=1
TASA4;02/02/2026;18:59;Renovação MoU não vinculante com empresa na Turquia;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1472163&descTipo=IPE&CodigoInstituicao=1
TASA4;24/10/2025;08:24;Live canal MSX;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1435373&descTipo=IPE&CodigoInstituicao=1
TASA4;06/10/2025;18:22;Prorrogação de prazo de vigência de MoU com a Mertsav da Turquia;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1429970&descTipo=IPE&CodigoInstituicao=1
TASA4;06/10/2025;18:00;Prorrogação de prazo de vigência de MoU com a Mertsav da Turquia;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1429937&descTipo=IPE&CodigoInstituicao=1
TASA4;12/09/2025;10:05;Informações sobre o pagamento da terceira parcela dos dividendos referentes ao exercício de 2024;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1423011&descTipo=IPE&CodigoInstituicao=1
TASA4;31/07/2025;17:48;Encerramento MoU Arábia;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1406169&descTipo=IPE&CodigoInstituicao=1
TASA4;31/07/2025;09:44;Live de resultados 2T25;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1405867&descTipo=IPE&CodigoInstituicao=1
TASA4;23/07/2025;18:46;Processo Administrativo Sancionatório n.º 002/30/16 da Polícia Militar do Estado de São Paulo - Interposto;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1403442&descTipo=IPE&CodigoInstituicao=1
TASA4;15/07/2025;20:37;Dividendos/Juros sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1400997&descTipo=IPE&CodigoInstituicao=1
