Acao;Data;Hora;Descrição;Link
PNVL3;25/06/2026;09:10;Dividendos/Juros sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1538222&descTipo=IPE&CodigoInstituicao=1
PNVL3;23/06/2026;17:34;Dividendos/Juros sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1537606&descTipo=IPE&CodigoInstituicao=1
PNVL3;28/05/2026;15:51;Dividendos/Juros sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1527889&descTipo=IPE&CodigoInstituicao=1
PNVL3;24/03/2026;11:17;Dividendos/Juros sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1494248&descTipo=IPE&CodigoInstituicao=1
PNVL3;23/03/2026;21:43;Dividendos/Juros sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1494086&descTipo=IPE&CodigoInstituicao=1
PNVL3;28/02/2026;18:02;Renúncia de membro do Conselho de Administração;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1483655&descTipo=IPE&CodigoInstituicao=1
PNVL3;25/02/2026;22:34;Prévia de Resultados 4T25;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1482216&descTipo=IPE&CodigoInstituicao=1
PNVL3;25/02/2026;22:23;Projeções (Guidance) 2030;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1482212&descTipo=IPE&CodigoInstituicao=1
PNVL3;20/02/2026;22:13;Alienação de Participação Acionária Relevante;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1480295&descTipo=IPE&CodigoInstituicao=1
PNVL3;12/01/2026;18:27;Dividendos/Juros sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1466455&descTipo=IPE&CodigoInstituicao=1
PNVL3;29/10/2025;23:09;Programa de Recompra de Ações;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1437226&descTipo=IPE&CodigoInstituicao=1
PNVL3;21/10/2025;17:31;Antecipação da Divulgação de Resultados - 3T25;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1434412&descTipo=IPE&CodigoInstituicao=1
PNVL3;30/09/2025;20:17;Dividendos/Juros sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1428048&descTipo=IPE&CodigoInstituicao=1
PNVL3;30/06/2025;20:35;Dividendos/Juros sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1395910&descTipo=IPE&CodigoInstituicao=1
PNVL3;30/06/2025;17:06;Dividendos/Juros sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1395463&descTipo=IPE&CodigoInstituicao=1
PNVL3;21/03/2025;18:10;Dividendos/Juros sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1349968&descTipo=IPE&CodigoInstituicao=1
PNVL3;11/12/2024;22:17;Dividendos/Juros sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1314722&descTipo=IPE&CodigoInstituicao=1
PNVL3;24/10/2024;10:12;Programa de Recompra de Ações;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1294264&descTipo=IPE&CodigoInstituicao=1
PNVL3;25/09/2024;17:36;Dividendos/Juros sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1285175&descTipo=IPE&CodigoInstituicao=1
PNVL3;14/08/2024;20:01;Formalização de Guidance de Abertura de Lojas;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1271981&descTipo=IPE&CodigoInstituicao=1
PNVL3;24/06/2024;11:17;Dividendos/Juros sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1252784&descTipo=IPE&CodigoInstituicao=1
PNVL3;21/06/2024;20:35;Dividendos/Juros sobre Capital Próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1252646&descTipo=IPE&CodigoInstituicao=1
