Acao;Data;Hora;Descrição;Link
ECOR3;22/07/2026;09:04;Termo Aditivo Modificativo nº 24/2026 da Ecovias Imigrantes (pedágio eletrônico - free flow);https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1546771&descTipo=IPE&CodigoInstituicao=1
ECOR3;06/07/2026;09:10;Desempenho operacional;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1541917&descTipo=IPE&CodigoInstituicao=1
ECOR3;03/07/2026;18:17;Assunção do Sistema Rodoviário BR-251/MG e BR-116/MG (Ecovias das Gerais);https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1541835&descTipo=IPE&CodigoInstituicao=1
ECOR3;08/06/2026;09:04;Desempenho operacional;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1531515&descTipo=IPE&CodigoInstituicao=1
ECOR3;28/05/2026;08:53;Contrato de Transição do Ecoporto;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1527705&descTipo=IPE&CodigoInstituicao=1
ECOR3;27/05/2026;18:13;Acordo do Paraná;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1527447&descTipo=IPE&CodigoInstituicao=1
ECOR3;07/05/2026;18:38;Pagamento de Dividendos;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1518185&descTipo=IPE&CodigoInstituicao=1
ECOR3;06/05/2026;17:19;Desempenho operacional;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1516847&descTipo=IPE&CodigoInstituicao=1
ECOR3;07/04/2026;09:08;Desempenho operacional;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1501786&descTipo=IPE&CodigoInstituicao=1
ECOR3;31/03/2026;17:27;EcoRodovias venceu o leilão da Rota das Gerais ;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1499011&descTipo=IPE&CodigoInstituicao=1
