;Acao;Data;Hora;Descrição;Link
0;ENBR3;18/10/2023;19:24;ANEEL aprova 6ª Revisão Tarifária Periódica da EDP São Paulo;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1152626&descTipo=IPE&CodigoInstituicao=1
1;ENBR3;20/09/2023;16:11;Venda Pecém;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1144740&descTipo=IPE&CodigoInstituicao=1
2;ENBR3;05/09/2023;17:46;Preço do Resgate Squeeze out;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1140232&descTipo=IPE&CodigoInstituicao=1
3;ENBR3;30/08/2023;17:51;Aprovação Squeeze-Out;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1138615&descTipo=IPE&CodigoInstituicao=1
4;ENBR3;22/08/2023;17:21;Deslistagem - categoria A para B;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1136294&descTipo=IPE&CodigoInstituicao=1
5;ENBR3;26/07/2023;20:56;Relatório de Desempenho ESG 2T23;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1125701&descTipo=IPE&CodigoInstituicao=1
6;ENBR3;25/07/2023;21:39;Atingimento do Limite para o Squeeze Out;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1125280&descTipo=IPE&CodigoInstituicao=1
7;ENBR3;18/07/2023;21:10;Aquisição de Participação Acionária Relevante no âmbito da Oferta Pública de Aquisição de Ações da EDP - Energias do Brasil S.A.;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1123605&descTipo=IPE&CodigoInstituicao=1
8;ENBR3;17/07/2023;20:47;Cancelamento de Registro de Companhia Aberta;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1123210&descTipo=IPE&CodigoInstituicao=1
9;ENBR3;17/07/2023;20:25;Divulgação de Resultados 2T23;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1123197&descTipo=IPE&CodigoInstituicao=1
10;ENBR3;13/07/2023;18:20;Release Operacional 2T23;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1122445&descTipo=IPE&CodigoInstituicao=1
11;ENBR3;12/07/2023;19:14;Eleição do Presidente do Conselho;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1122195&descTipo=IPE&CodigoInstituicao=1
12;ENBR3;11/07/2023;21:03;Cancelamento de Registro de Companhia Aberta;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1121972&descTipo=IPE&CodigoInstituicao=1
13;ENBR3;11/07/2023;09:41;Período de Silêncio para a Divulgação dos Resultados do 2T23;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1121675&descTipo=IPE&CodigoInstituicao=1
14;ENBR3;12/06/2023;17:49;Parecer do Conselho de Administracao em relacao a realizacao da OPA;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1112509&descTipo=IPE&CodigoInstituicao=1
15;ENBR3;31/05/2023;20:22;Disponibilizacao do Edital da OPA;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1108373&descTipo=IPE&CodigoInstituicao=1
