;Acao;Data;Hora;Descrição;Link
0;LJQQ3;02/06/2023;19:40;Mudança do Escriturador de Ações;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1109473&descTipo=IPE&CodigoInstituicao=1
1;LJQQ3;24/01/2023;20:00;Participação em live ;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1051862&descTipo=IPE&CodigoInstituicao=1
2;LJQQ3;31/10/2022;18:18;Modificação de Projeções Divulgadas;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1026173&descTipo=IPE&CodigoInstituicao=1
3;LJQQ3;07/12/2021;19:54;Divulgação de Projeções;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=923112&descTipo=IPE&CodigoInstituicao=1
4;LJQQ3;29/09/2021;10:13;" Participação de Executivo em ""live""";https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=904158&descTipo=IPE&CodigoInstituicao=1
5;LJQQ3;16/08/2021;19:23;"Participação de Executivo em ""live""";https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=893997&descTipo=IPE&CodigoInstituicao=1
6;LJQQ3;10/05/2021;17:56;"Participação de Executivo em ""live""";https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=865099&descTipo=IPE&CodigoInstituicao=1
7;LJQQ3;04/05/2021;18:23;Eleição de Diretora;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=862468&descTipo=IPE&CodigoInstituicao=1
8;LJQQ3;23/04/2021;18:34;Contratação de Formador de Mercado;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=856828&descTipo=IPE&CodigoInstituicao=1
9;LJQQ3;16/04/2021;19:44;Nota de Falecimento - Coordenador do Comitê de Auditoria;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=854754&descTipo=IPE&CodigoInstituicao=1
10;LJQQ3;19/03/2021;18:10;"Participação de Executivo em ""live""";https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=844358&descTipo=IPE&CodigoInstituicao=1
11;LJQQ3;17/12/2020;18:30;Renúncia do Presidente do Conselho de Administração;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=817704&descTipo=IPE&CodigoInstituicao=1
12;LJQQ3;18/08/2020;20:08;Decisão judicial transitada em julgado;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=785902&descTipo=IPE&CodigoInstituicao=1
