;Acao;Data;Hora;Descrição;Link
0;AMBP3;27/06/2023;20:49;Grupo Ambipar reorganiza diretoria executiva;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1117184&descTipo=IPE&CodigoInstituicao=1
1;AMBP3;07/06/2023;18:17;Instalação de Comitê de Auditoria Estatutário da Companhia;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1111140&descTipo=IPE&CodigoInstituicao=1
2;AMBP3;18/05/2023;18:52;Live - Helô convida Ambipar #68 com Thiago Silva, CFO;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1104121&descTipo=IPE&CodigoInstituicao=1
3;AMBP3;29/03/2023;19:08;Live - Helô convida Ambipar #65 com Thiago Silva, CFO;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1079728&descTipo=IPE&CodigoInstituicao=1
4;AMBP3;28/03/2023;23:09;Renúncia e Nomeação de membro do Conselho de Administração da Companhia;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1079152&descTipo=IPE&CodigoInstituicao=1
5;AMBP3;06/03/2023;09:57;Aprovação da Combinação de Negócios e Listagem NYSE da Ambipar Response;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1068808&descTipo=IPE&CodigoInstituicao=1
6;AMBP3;06/02/2023;08:51;Aprovação SEC para Combinação de Negócios e Registro das ações e warrants da Ambipar Response;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1055546&descTipo=IPE&CodigoInstituicao=1
7;AMBP3;17/01/2023;18:36;Encerramento de Joint Venture com a OceanPact;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1050284&descTipo=IPE&CodigoInstituicao=1
8;AMBP3;02/01/2023;18:32;Permanência na carteira do Índice de Sustentabilidade Empresarial (?ISE?) da B3 ? Brasil;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1046076&descTipo=IPE&CodigoInstituicao=1
9;AMBP3;14/12/2022;22:37;Solicitação de Registro SEC para ações e warrants da Ambipar Response;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1041563&descTipo=IPE&CodigoInstituicao=1
10;AMBP3;21/11/2022;19:18;Parceria com a Dow para Expansão da Economia Circular;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1034617&descTipo=IPE&CodigoInstituicao=1
11;AMBP3;03/11/2022;05:53;Aquisição da ViraSer Negócios de Impacto Ltda;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1027326&descTipo=IPE&CodigoInstituicao=1
12;AMBP3;25/10/2022;09:46;Conclusão da aquisição da Witt O'Brien's, LLC por meio da Ambipar Response;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1024164&descTipo=IPE&CodigoInstituicao=1
13;AMBP3;03/10/2022;09:13;Aquisição da Recitotal Comércio e Serviços Ltda;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1018832&descTipo=IPE&CodigoInstituicao=1
