Date;Close;High;Low;Open;Volume
2025-03-17;130834.0;131313.0;128957.0;128959.0;11063200
2025-03-18;131475.0;131834.0;130722.0;130832.0;10992400
2025-03-19;132508.0;132984.0;131451.0;131476.0;12204900
2025-03-20;131955.0;132713.0;131813.0;132505.0;14187500
2025-03-21;132345.0;132588.0;131776.0;132005.0;14192000
2025-03-24;131321.0;132424.0;130992.0;132344.0;8301200
2025-03-25;132068.0;133471.0;131325.0;131327.0;9237600
2025-03-26;132520.0;132984.0;132068.0;132069.0;9404600
2025-03-27;133149.0;133904.0;132479.0;132522.0;10016200
2025-03-28;131902.0;133143.0;131315.0;133143.0;8905500
2025-03-31;130260.0;131901.0;130115.0;131900.0;9994900
2025-04-01;131147.0;131982.0;130081.0;130267.0;8966100
2025-04-02;131190.0;131424.0;130393.0;131151.0;8819500
2025-04-03;131141.0;132552.0;130182.0;131185.0;12327500
2025-04-04;127256.0;131139.0;126466.0;131139.0;13176400
2025-04-07;125588.0;128411.0;123876.0;127229.0;14045900
2025-04-08;123932.0;127652.0;123454.0;125588.0;12814700
2025-04-09;127796.0;128649.0;122887.0;123928.0;16919800
2025-04-10;126355.0;127797.0;124895.0;127796.0;11456300
2025-04-11;127682.0;128386.0;126078.0;126355.0;10084200
2025-04-14;129454.0;129955.0;127683.0;127683.0;10608700
2025-04-15;129245.0;129927.0;128951.0;129452.0;8837800
2025-04-16;128317.0;129605.0;128149.0;129245.0;11540200
2025-04-17;129650.0;130091.0;127973.0;128316.0;9983400
2025-04-22;130464.0;130877.0;128726.0;129650.0;8605300
2025-04-23;132216.0;133318.0;130468.0;130468.0;11342700
2025-04-24;134580.0;134938.0;132223.0;132245.0;14113400
2025-04-25;134739.0;134992.0;134186.0;134579.0;13051800
2025-04-28;135016.0;135709.0;134711.0;134741.0;11449700
2025-04-29;135093.0;136150.0;134899.0;135017.0;12761100
2025-04-30;135067.0;135171.0;133955.0;135094.0;15452400
2025-05-02;135134.0;135275.0;134355.0;135067.0;12739100
2025-05-05;133491.0;135198.0;133390.0;135131.0;10796300
2025-05-06;133516.0;134135.0;133260.0;133499.0;11139700
2025-05-07;133398.0;134110.0;132872.0;133517.0;9938200
2025-05-08;136232.0;137635.0;133458.0;133458.0;17202900
2025-05-09;136512.0;137286.0;136105.0;136232.0;13881800
2025-05-12;136563.0;137519.0;136356.0;136516.0;10915800
2025-05-13;138963.0;139419.0;136550.0;136565.0;13071200
2025-05-14;138423.0;139362.0;138228.0;138965.0;11155300
2025-05-15;139334.0;139408.0;138321.0;138425.0;11500800
2025-05-16;139187.0;139335.0;137713.0;139335.0;12106000
2025-05-19;139636.0;140203.0;138587.0;139186.0;9590600
2025-05-20;140110.0;140244.0;138966.0;139636.0;9650800
2025-05-21;137881.0;140109.0;137538.0;140109.0;10150400
2025-05-22;137273.0;138837.0;137088.0;137881.0;13223200
2025-05-23;137824.0;137824.0;134997.0;137273.0;10682600
2025-05-26;138136.0;138800.0;137795.0;137824.0;5553800
2025-05-27;139541.0;140382.0;138136.0;138136.0;11187800
2025-05-28;138888.0;139547.0;138580.0;139541.0;9735000
2025-05-29;138534.0;139108.0;137993.0;138869.0;8826400
2025-05-30;137027.0;138637.0;136726.0;138546.0;15141600
2025-06-02;136787.0;138471.0;136483.0;137026.0;9100100
2025-06-03;137546.0;137672.0;136175.0;136787.0;9696700
2025-06-04;137002.0;138797.0;136695.0;137547.0;10199100
2025-06-05;136236.0;137451.0;136031.0;137003.0;9484500
2025-06-06;136102.0;136890.0;135601.0;136236.0;9119300
2025-06-09;135699.0;136106.0;134119.0;136102.0;7763800
2025-06-10;136436.0;137369.0;135716.0;135716.0;8186500
2025-06-11;137128.0;137531.0;135628.0;136443.0;8767100
2025-06-12;137800.0;137931.0;136175.0;137127.0;7124600
2025-06-13;137213.0;137800.0;136586.0;137800.0;8628300
2025-06-16;139256.0;139988.0;137212.0;137212.0;7620500
2025-06-17;138840.0;139497.0;138293.0;139256.0;8377000
2025-06-18;138717.0;139161.0;138443.0;138844.0;8323400
2025-06-20;137116.0;138719.0;136815.0;138715.0;11289300
2025-06-23;136551.0;137130.0;135835.0;137116.0;7727800
2025-06-24;137165.0;138156.0;136254.0;136552.0;8083700
2025-06-25;135767.0;137163.0;135565.0;137163.0;7705700
2025-06-26;137114.0;137353.0;135756.0;135767.0;8023300
2025-06-27;136866.0;137209.0;136469.0;137113.0;6244500
2025-06-30;138855.0;139103.0;136430.0;136865.0;7680300
2025-07-01;139549.0;139695.0;138855.0;138855.0;6345700
2025-07-02;139051.0;140049.0;138384.0;139586.0;8811900
2025-07-03;140928.0;141304.0;139051.0;139051.0;6082200
2025-07-04;141478.0;141537.0;140597.0;140928.0;2114300
2025-07-07;139490.0;141342.0;139295.0;141265.0;6117300
2025-07-08;139303.0;139591.0;138770.0;139491.0;6750100
2025-07-09;137481.0;139331.0;137299.0;139303.0;7584500
2025-07-10;136743.0;137472.0;136015.0;137472.0;9566200
2025-07-11;136187.0;136742.0;135528.0;136742.0;7401900
2025-07-14;135299.0;136187.0;134840.0;136187.0;7325600
2025-07-15;135250.0;136022.0;134380.0;135298.0;6904200
2025-07-16;135511.0;135641.0;134265.0;135250.0;7833200
2025-07-17;135565.0;135793.0;135016.0;135515.0;6800000
2025-07-18;133382.0;135563.0;133296.0;135563.0;10071800
2025-07-21;134167.0;134865.0;133367.0;133382.0;6726700
2025-07-22;134036.0;135300.0;133986.0;134180.0;7052100
2025-07-23;135368.0;135782.0;133676.0;134036.0;6527600
2025-07-24;133808.0;135363.0;133648.0;135357.0;5976800
2025-07-25;133524.0;134204.0;133285.0;133820.0;5560900
2025-07-28;132129.0;133902.0;131550.0;133538.0;6625600
2025-07-29;132726.0;133346.0;132130.0;132130.0;6324800
2025-07-30;133990.0;134368.0;131883.0;132702.0;8655300
2025-07-31;133071.0;133987.0;132096.0;133987.0;9196800
2025-08-01;132437.0;133237.0;132140.0;132920.0;8497100
2025-08-04;132971.0;133929.0;132440.0;132440.0;6136600
2025-08-05;133151.0;134233.0;132682.0;132971.0;6606300
2025-08-06;134538.0;135241.0;133169.0;133169.0;8681700
2025-08-07;136528.0;137007.0;134534.0;134538.0;9501000
2025-08-08;135913.0;136761.0;135659.0;136526.0;9890600
2025-08-11;135623.0;136307.0;135496.0;135913.0;6947300
2025-08-12;137914.0;138414.0;135629.0;135629.0;8342100
2025-08-13;136687.0;137913.0;136535.0;137911.0;9398500
2025-08-14;136356.0;137437.0;135588.0;136681.0;9667800
2025-08-15;136341.0;136431.0;135583.0;136354.0;9291000
2025-08-18;137322.0;137902.0;136341.0;136341.0;8089900
2025-08-19;134432.0;137321.0;133997.0;137321.0;8684100
2025-08-20;134667.0;134964.0;134122.0;134431.0;6845000
2025-08-21;134511.0;134837.0;133874.0;134664.0;6516300
2025-08-22;137968.0;138072.0;134512.0;134512.0;9315600
2025-08-25;138025.0;138890.0;137971.0;137971.0;5991700
2025-08-26;137771.0;138037.0;137059.0;138026.0;8453400
2025-08-27;139206.0;139281.0;137456.0;137773.0;6609100
2025-08-28;141049.0;142138.0;139206.0;139206.0;9294800
2025-08-29;141422.0;142379.0;141000.0;141049.0;9333200
2025-09-01;141125.0;141950.0;140878.0;141423.0;3388000
2025-09-02;140335.0;141279.0;139625.0;141279.0;8785200
2025-09-03;139864.0;140496.0;139582.0;140332.0;7579800
2025-09-04;140993.0;141482.0;139832.0;139832.0;8032400
2025-09-05;142640.0;143409.0;141004.0;141004.0;8379400
2025-09-08;141792.0;143089.0;141329.0;142640.0;7440900
2025-09-09;141618.0;142286.0;141606.0;141794.0;7481900
2025-09-10;142349.0;143182.0;141612.0;141612.0;7138700
2025-09-11;143151.0;144013.0;142349.0;142349.0;7570400
2025-09-12;142272.0;143202.0;142241.0;143151.0;6388600
2025-09-15;143547.0;144194.0;142292.0;142292.0;6614000
2025-09-16;144062.0;144584.0;143547.0;143547.0;8478200
2025-09-17;145594.0;146331.0;143910.0;144059.0;9604400
2025-09-18;145500.0;145726.0;144993.0;145594.0;8372000
2025-09-19;145865.0;146399.0;145496.0;145500.0;10279800
2025-09-22;145109.0;145864.0;144117.0;145864.0;9428100
2025-09-23;146425.0;147179.0;145107.0;145112.0;8143800
2025-09-24;146492.0;146585.0;146067.0;146426.0;7292900
2025-09-25;145306.0;146519.0;145187.0;146492.0;8293800
2025-09-26;145447.0;146235.0;145146.0;145326.0;6338200
2025-09-29;146337.0;147558.0;145447.0;145447.0;7074100
2025-09-30;146237.0;147578.0;145774.0;146337.0;9477300
2025-10-01;145517.0;146879.0;145193.0;146237.0;8340700
2025-10-02;143950.0;145621.0;143635.0;145517.0;7245600
2025-10-03;144201.0;144518.0;143676.0;143950.0;6177600
2025-10-06;143608.0;144532.0;143376.0;144202.0;5981500
2025-10-07;141356.0;143606.0;141035.0;143606.0;9272700
2025-10-08;142145.0;142385.0;141356.0;141356.0;7525200
2025-10-09;141708.0;143212.0;141603.0;142148.0;6821400
2025-10-10;140680.0;142274.0;140231.0;141725.0;8280800
2025-10-13;141783.0;142303.0;140682.0;140682.0;5531200
2025-10-14;141683.0;142589.0;141334.0;141788.0;7122300
2025-10-15;142604.0;142905.0;141154.0;141683.0;10321000
2025-10-16;142200.0;143191.0;141446.0;142604.0;7391900
2025-10-17;143399.0;143425.0;141248.0;142200.0;8875100
2025-10-20;144509.0;145216.0;143396.0;143399.0;6793400
2025-10-21;144085.0;144795.0;143829.0;144509.0;6193200
2025-10-22;144873.0;145048.0;144039.0;144094.0;7025000
2025-10-23;145721.0;146358.0;144881.0;144881.0;6599600
2025-10-24;146172.0;147240.0;145721.0;145721.0;6491300
2025-10-27;146969.0;147977.0;146174.0;146174.0;6445200
2025-10-28;147429.0;147811.0;146575.0;146970.0;7108000
2025-10-29;148633.0;149067.0;147430.0;147430.0;7999500
2025-10-30;148780.0;149234.0;147547.0;148632.0;7300600
2025-10-31;149540.0;149636.0;148774.0;148774.0;8911000
2025-11-03;150454.0;150761.0;149551.0;149551.0;7667600
2025-11-04;150704.0;150888.0;149979.0;150454.0;7541200
2025-11-05;153294.0;153583.0;150296.0;150709.0;9803000
2025-11-06;153339.0;154352.0;153235.0;153297.0;9387600
2025-11-07;154064.0;154066.0;152368.0;153339.0;9474100
2025-11-10;155257.0;155601.0;154058.0;154061.0;7751600
2025-11-11;157749.0;158467.0;155252.0;155257.0;12876000
2025-11-12;157633.0;158134.0;156560.0;157749.0;11226600
2025-11-13;157162.0;158319.0;156509.0;157633.0;10560800
2025-11-14;157739.0;158366.0;156656.0;157162.0;7977300
2025-11-17;156993.0;157901.0;156568.0;157742.0;8419200
2025-11-18;156522.0;157040.0;155834.0;156990.0;8723000
2025-11-19;155381.0;156522.0;155212.0;156522.0;8815200
2025-11-21;154770.0;155387.0;153571.0;155381.0;7848000
2025-11-24;155278.0;155832.0;154529.0;154769.0;9277600
2025-11-25;155910.0;156373.0;154821.0;155278.0;6929400
2025-11-26;158555.0;158714.0;155914.0;155915.0;8596500
2025-11-27;158292.0;158864.0;158167.0;158554.0;3121400
2025-11-28;159072.0;159689.0;158078.0;158358.0;8017000
2025-12-01;158611.0;159224.0;158030.0;159074.0;7504300
2025-12-02;161092.0;161092.0;158612.0;158612.0;8430000
2025-12-03;161755.0;161964.0;161093.0;161094.0;8292000
2025-12-04;164456.0;164551.0;161759.0;161760.0;10592300
2025-12-05;157369.0;165036.0;157007.0;164461.0;14529000
2025-12-08;158187.0;159235.0;157369.0;157369.0;9024100
2025-12-09;157981.0;158851.0;155188.0;158187.0;8703800
2025-12-10;159075.0;159691.0;157628.0;157984.0;8239900
2025-12-11;159189.0;159850.0;158098.0;159072.0;7018000
2025-12-12;160766.0;161263.0;159189.0;159189.0;7671200
2025-12-15;162482.0;163073.0;160766.0;160766.0;8229000
