Date;Close;High;Low;Open;Volume
2025-03-17;24145.5703125;24352.470703125;24077.150390625;24226.0;3284200000
2025-03-18;24740.5703125;24745.130859375;24475.259765625;24679.349609375;3930700000
2025-03-19;24771.140625;24874.390625;24601.73046875;24697.630859375;3593000000
2025-03-20;24219.94921875;24753.150390625;24186.689453125;24753.150390625;4102200000
2025-03-21;23689.720703125;24230.720703125;23577.779296875;24109.0703125;4931000000
2025-03-24;23905.560546875;23967.509765625;23531.19921875;23749.580078125;3386100000
2025-03-25;23344.25;23747.3203125;23321.669921875;23643.3203125;4234400000
2025-03-26;23483.3203125;23596.849609375;23350.73046875;23460.310546875;3116600000
2025-03-27;23578.80078125;23865.619140625;23372.359375;23543.859375;3790100000
2025-03-28;23426.599609375;23775.30078125;23254.30078125;23672.8203125;3540800000
2025-03-31;23119.580078125;23399.73046875;23002.810546875;23207.0703125;4752800000
2025-04-01;23206.83984375;23456.580078125;23123.349609375;23217.109375;3979700000
2025-04-02;23202.529296875;23393.029296875;22980.9609375;23167.310546875;3573500000
2025-04-03;22849.810546875;22998.30078125;22638.2109375;22638.2109375;4249900000
2025-04-07;19828.30078125;21047.830078125;19706.029296875;20730.05078125;12686500000
2025-04-08;20127.6796875;20454.259765625;19745.140625;20157.51953125;8420700000
2025-04-09;20264.490234375;20441.140625;19260.2109375;19494.919921875;8672400000
2025-04-10;20681.779296875;21211.130859375;20530.4296875;20810.4296875;6611800000
2025-04-11;20914.689453125;21127.369140625;20444.0390625;20557.490234375;5139200000
2025-04-14;21417.400390625;21517.3203125;21224.55078125;21363.880859375;4538300000
2025-04-15;21466.26953125;21603.51953125;21297.58984375;21603.51953125;2942800000
2025-04-16;21056.98046875;21363.5703125;20868.359375;21316.470703125;3441800000
2025-04-17;21395.140625;21417.640625;21039.16015625;21066.810546875;2892800000
2025-04-22;21562.3203125;21592.669921875;21191.01953125;21303.509765625;3883600000
2025-04-23;22072.619140625;22138.810546875;21862.869140625;22080.189453125;3585300000
2025-04-24;21909.759765625;22093.6796875;21712.099609375;22030.150390625;2985800000
2025-04-25;21980.740234375;22267.9609375;21923.900390625;22080.439453125;3025700000
2025-04-28;21971.9609375;22072.349609375;21817.849609375;22072.349609375;2466000000
2025-04-29;22008.109375;22213.509765625;21918.099609375;22073.359375;3045200000
2025-04-30;22119.41015625;22129.310546875;21848.330078125;22038.73046875;4682300000
2025-05-02;22504.6796875;22532.5390625;22058.30078125;22192.509765625;1831000000
2025-05-06;22662.7109375;22747.630859375;22449.16015625;22576.560546875;3317400000
2025-05-07;22691.880859375;23197.5703125;22691.880859375;23169.830078125;3694100000
2025-05-08;22775.919921875;22979.2890625;22589.130859375;22589.130859375;2773700000
2025-05-09;22867.740234375;22907.91015625;22692.439453125;22856.2109375;2635900000
2025-05-12;23549.4609375;23685.33984375;22982.91015625;23183.810546875;5161400000
2025-05-13;23108.26953125;23494.439453125;23070.48046875;23494.439453125;3475900000
2025-05-14;23640.650390625;23640.650390625;23278.220703125;23316.44921875;3742900000
2025-05-15;23453.16015625;23710.8203125;23371.73046875;23644.400390625;2887600000
2025-05-16;23345.05078125;23374.69921875;23190.310546875;23249.16015625;2759500000
2025-05-19;23332.720703125;23402.19921875;23059.890625;23156.26953125;2814000000
2025-05-20;23681.48046875;23709.0390625;23357.0;23398.349609375;3290600000
2025-05-21;23827.779296875;23917.0;23697.759765625;23736.4296875;3463700000
2025-05-22;23544.310546875;23778.240234375;23470.810546875;23748.580078125;3397700000
2025-05-23;23601.259765625;23749.380859375;23487.400390625;23557.380859375;3348700000
2025-05-26;23282.330078125;23571.01953125;23234.26953125;23505.900390625;3381800000
2025-05-27;23381.990234375;23419.55078125;23167.560546875;23216.869140625;3081400000
2025-05-28;23258.310546875;23476.220703125;23180.169921875;23385.1796875;2874700000
2025-05-29;23573.380859375;23603.8203125;23207.369140625;23240.7109375;3711300000
2025-05-30;23289.76953125;23375.33984375;23163.220703125;23339.640625;5293500000
2025-06-02;23157.970703125;23163.349609375;22668.349609375;23043.099609375;2309300000
2025-06-03;23512.490234375;23535.369140625;23281.099609375;23281.099609375;3676300000
2025-06-04;23654.029296875;23716.9296875;23481.4609375;23499.779296875;3498700000
2025-06-05;23906.970703125;23911.140625;23732.310546875;23828.689453125;3272600000
2025-06-06;23792.5390625;23951.140625;23773.359375;23941.5703125;4376700000
2025-06-09;24181.4296875;24181.4296875;23957.9609375;23977.5390625;3987200000
