;Data Referência;Demonstração Financeira;Release de Resultados;Acao
0;30/09/2025;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=153009&CodigoTipoInstituicao=1;;MAPT3
1;30/06/2025;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=151219&CodigoTipoInstituicao=1;;MAPT3
2;31/03/2025;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=147598&CodigoTipoInstituicao=1;;MAPT3
3;31/12/2024;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=145694&CodigoTipoInstituicao=1;;MAPT3
4;30/09/2024;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=142926&CodigoTipoInstituicao=1;;MAPT3
5;30/06/2024;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=140656&CodigoTipoInstituicao=1;;MAPT3
6;31/03/2024;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=136649&CodigoTipoInstituicao=1;;MAPT3
7;31/12/2023;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=135292&CodigoTipoInstituicao=1;;MAPT3
8;30/09/2023;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=131767&CodigoTipoInstituicao=1;;MAPT3
9;30/06/2023;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=130150&CodigoTipoInstituicao=1;;MAPT3
10;31/03/2023;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=126618&CodigoTipoInstituicao=1;;MAPT3
11;31/12/2022;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=124746&CodigoTipoInstituicao=1;;MAPT3
12;30/09/2022;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=121935&CodigoTipoInstituicao=1;;MAPT3
13;30/06/2022;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=119507&CodigoTipoInstituicao=1;;MAPT3
14;31/03/2022;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=114754&CodigoTipoInstituicao=1;;MAPT3
15;31/12/2021;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=113144&CodigoTipoInstituicao=1;;MAPT3
16;30/09/2021;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=109901&CodigoTipoInstituicao=1;;MAPT3
17;30/06/2021;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=109365&CodigoTipoInstituicao=1;;MAPT3
18;31/03/2021;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=103861&CodigoTipoInstituicao=1;;MAPT3
19;31/12/2020;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=102409&CodigoTipoInstituicao=1;;MAPT3
20;30/09/2020;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=98317&CodigoTipoInstituicao=1;;MAPT3
