Data Referência;Demonstração Financeira;Release de Resultados;Acao
31/03/2026;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=156919&CodigoTipoInstituicao=1;;SNSY5
31/12/2025;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=154981&CodigoTipoInstituicao=1;;SNSY5
30/09/2025;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=152668&CodigoTipoInstituicao=1;;SNSY5
30/06/2025;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=150716&CodigoTipoInstituicao=1;;SNSY5
31/03/2025;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=146903&CodigoTipoInstituicao=1;;SNSY5
31/12/2024;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=145126&CodigoTipoInstituicao=1;;SNSY5
30/09/2024;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=142583&CodigoTipoInstituicao=1;;SNSY5
30/06/2024;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=140475&CodigoTipoInstituicao=1;;SNSY5
31/03/2024;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=136840&CodigoTipoInstituicao=1;;SNSY5
31/12/2023;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=134119&CodigoTipoInstituicao=1;;SNSY5
30/09/2023;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=131527&CodigoTipoInstituicao=1;;SNSY5
30/06/2023;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=129290&CodigoTipoInstituicao=1;;SNSY5
31/03/2023;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=125419&CodigoTipoInstituicao=1;;SNSY5
31/12/2022;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=124664&CodigoTipoInstituicao=1;;SNSY5
30/09/2022;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=121531&CodigoTipoInstituicao=1;;SNSY5
30/06/2022;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=119384&CodigoTipoInstituicao=1;;SNSY5
31/03/2022;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=115032&CodigoTipoInstituicao=1;;SNSY5
31/12/2021;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=112081&CodigoTipoInstituicao=1;;SNSY5
30/09/2021;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=109586&CodigoTipoInstituicao=1;;SNSY5
30/06/2021;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=107420&CodigoTipoInstituicao=1;;SNSY5
31/03/2021;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=104041&CodigoTipoInstituicao=1;;SNSY5
31/12/2020;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=102271&CodigoTipoInstituicao=1;;SNSY5
30/09/2020;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=98287&CodigoTipoInstituicao=1;;SNSY5
30/06/2020;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=96120&CodigoTipoInstituicao=1;;SNSY5
31/03/2020;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=94279&CodigoTipoInstituicao=1;;SNSY5
31/12/2019;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=91884&CodigoTipoInstituicao=1;;SNSY5
